word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
keg,P,word2vec_recipe_20_HOM,0.21077204,0.27675816,0.25912124,0.3241312,0.28028426,0.34244
aristocrat,P,word2vec_recipe_20_HOM,0.16283607,0.18526828,0.18960395,0.20648736,0.20028903,0.21302825
novelty,P,word2vec_recipe_20_HOM,0.16086726,0.17859392,0.19098948,0.21752582,0.20443712,0.23635176
pirate,P,word2vec_recipe_20_HOM,0.21777192,0.23117958,0.24555941,0.24176596,0.2561971,0.24884573
gasoline,M,word2vec_recipe_20_HOM,0.1130173,0.12667888,0.1348802,0.14577505,0.14489074,0.15632266
fringe,P,word2vec_recipe_20_HOM,0.19492507,0.21131632,0.23412651,0.24732444,0.2521978,0.270369
corral,P,word2vec_recipe_20_HOM,0.30789948,0.27337155,0.3429541,0.29651496,0.35640457,0.30752465
gopher,P,word2vec_recipe_20_HOM,0.20277917,0.216102,0.2299798,0.24386337,0.24071087,0.25445595
substance,P,word2vec_recipe_20_HOM,0.30843288,0.3198064,0.36276218,0.36287305,0.3829278,0.37064666
flannel,P,word2vec_recipe_20_HOM,0.32746667,0.2593825,0.3685342,0.23862493,0.38389257,0.24554497
strap,P,word2vec_recipe_20_HOM,0.23192415,0.2023214,0.27441543,0.2442638,0.2971428,0.27294278
courtesy,P,word2vec_recipe_20_HOM,0.29849744,0.24541478,0.34297234,0.25441816,0.3607,0.26916683
pitch,H,word2vec_recipe_20_HOM,0.32485586,0.31622583,0.38473648,0.3600567,0.4072297,0.3798961
countdown,P,word2vec_recipe_20_HOM,0.28374627,0.22294147,0.31678325,0.2528494,0.32939813,0.252275
fiend,P,word2vec_recipe_20_HOM,0.15415482,0.11943381,0.17814624,0.14396353,0.18863422,0.15213384
generic,P,word2vec_recipe_20_HOM,0.24151945,0.21227695,0.27643642,0.23567031,0.2909973,0.24269918
marijuana,M,word2vec_recipe_20_HOM,0.2646695,0.31422803,0.29848593,0.35025638,0.31241956,0.35867015
pink,H,word2vec_recipe_20_HOM,0.36755994,0.41814873,0.4841631,0.5103834,0.52151155,0.50776243
perky,M,word2vec_recipe_20_HOM,0.29808694,0.2614687,0.3338934,0.25800827,0.34738818,0.26664156
society,P,word2vec_recipe_20_HOM,0.15795974,0.15256457,0.18360975,0.17063764,0.19496466,0.18664384
fearless,M,word2vec_recipe_20_HOM,0.19956101,0.18998042,0.22657238,0.18667902,0.2375827,0.19172183
lotion,P,word2vec_recipe_20_HOM,0.25828174,0.26370776,0.31046712,0.30784732,0.33605278,0.32313806
hoop,P,word2vec_recipe_20_HOM,0.29428172,0.27706504,0.33201078,0.2874885,0.34578618,0.30167374
cookie,P,word2vec_recipe_20_HOM,0.31431523,0.33734512,0.3750466,0.35455632,0.4005282,0.39796463
etiquette,M,word2vec_recipe_20_HOM,0.13299362,0.13076994,0.1543882,0.15698527,0.16384405,0.1658835
romantic,P,word2vec_recipe_20_HOM,0.21051288,0.23982559,0.2524204,0.26267985,0.2685146,0.27347755
square,P,word2vec_recipe_20_HOM,0.26696375,0.32501778,0.32432228,0.33232626,0.34908146,0.34593174
vibration,P,word2vec_recipe_20_HOM,0.12672916,0.15759908,0.14528306,0.17799246,0.15334107,0.18146624
isolate,P,word2vec_recipe_20_HOM,0.21933755,0.2371265,0.25811404,0.23206155,0.2736209,0.21289109
spacious,P,word2vec_recipe_20_HOM,0.21723934,0.2503033,0.24817528,0.28512377,0.26271027,0.29689544
toilet,P,word2vec_recipe_20_HOM,0.18175945,0.225464,0.23081705,0.2789321,0.24865852,0.2988655
southwest,P,word2vec_recipe_20_HOM,0.21602054,0.28284493,0.29203284,0.30479047,0.31584907,0.29907045
corpse,M,word2vec_recipe_20_HOM,0.14477034,0.15917228,0.18097843,0.20570342,0.19515693,0.22220081
publisher,P,word2vec_recipe_20_HOM,0.105914906,0.1160232,0.16099922,0.1824908,0.18163946,0.20150848
accompany,P,word2vec_recipe_20_HOM,0.28243953,0.39419457,0.38388282,0.47988886,0.4196667,0.4800144
wildlife,M,word2vec_recipe_20_HOM,0.14553988,0.15648657,0.17286615,0.18687415,0.18440117,0.19690539
louse,P,word2vec_recipe_20_HOM,0.13957861,0.1486461,0.16550337,0.16571258,0.17585488,0.18363275
household,P,word2vec_recipe_20_HOM,0.23690526,0.16635683,0.26669884,0.19038068,0.27822953,0.19652069
lend,P,word2vec_recipe_20_HOM,0.22516921,0.2150647,0.2805721,0.26212463,0.30537978,0.2755124
despise,M,word2vec_recipe_20_HOM,0.08659321,0.09822538,0.10384184,0.12106421,0.11348946,0.13455136
attack,P,word2vec_recipe_20_HOM,0.2730212,0.23428087,0.31492108,0.27348855,0.3318857,0.2972357
cone,P,word2vec_recipe_20_HOM,0.27025136,0.29341865,0.32779244,0.31989047,0.35103622,0.34170434
rope,P,word2vec_recipe_20_HOM,0.23252277,0.30151722,0.32073116,0.3212347,0.35199654,0.34303
agreement,P,word2vec_recipe_20_HOM,0.28579223,0.22862846,0.33224428,0.23210095,0.3468729,0.2385226
unable,M,word2vec_recipe_20_HOM,0.2630614,0.20514174,0.30377984,0.23074858,0.32006088,0.2314176
rainy,M,word2vec_recipe_20_HOM,0.2746705,0.25683624,0.33949298,0.30581948,0.36540818,0.3142851
gracious,P,word2vec_recipe_20_HOM,0.16461568,0.1497794,0.1860472,0.17002131,0.19711678,0.1815803
hind,H,word2vec_recipe_20_HOM,0.20662875,0.2399815,0.25565395,0.29860362,0.2823261,0.33951047
park,P,word2vec_recipe_20_HOM,0.27528262,0.2362453,0.3123377,0.24129312,0.32558882,0.24702984
detector,P,word2vec_recipe_20_HOM,0.16888258,0.1676028,0.20214938,0.18163215,0.21413273,0.18881643
armpit,M,word2vec_recipe_20_HOM,0.1764091,0.19281735,0.20336565,0.22078767,0.21664804,0.23312317
distance,P,word2vec_recipe_20_HOM,0.37253484,0.34263757,0.42454097,0.36320516,0.44037932,0.3735155
eager,M,word2vec_recipe_20_HOM,0.10205525,0.10276978,0.12537962,0.13245513,0.13640057,0.14547402
drum,P,word2vec_recipe_20_HOM,0.3474017,0.30015185,0.39934957,0.36250898,0.41946566,0.37664235
accident,P,word2vec_recipe_20_HOM,0.17657532,0.12828511,0.20359296,0.14832556,0.21474212,0.1580954
moon,P,word2vec_recipe_20_HOM,0.33690324,0.3288735,0.4013627,0.37885734,0.42182487,0.38090116
pansy,P,word2vec_recipe_20_HOM,0.21167722,0.27774858,0.28351575,0.3812161,0.30843207,0.3929868
reality,P,word2vec_recipe_20_HOM,0.10766075,0.10754382,0.12399571,0.123549856,0.13249451,0.13435777
equal,P,word2vec_recipe_20_HOM,0.32304788,0.36305198,0.41122982,0.43977767,0.44053978,0.43320444
regain,P,word2vec_recipe_20_HOM,0.21942587,0.19909136,0.26253915,0.2407501,0.27976716,0.2607648
dominion,P,word2vec_recipe_20_HOM,0.14269958,0.13110688,0.16525643,0.1545521,0.17626962,0.16394302
pudding,P,word2vec_recipe_20_HOM,0.3458308,0.44115472,0.40428016,0.43546534,0.42635643,0.41650835
wing,P,word2vec_recipe_20_HOM,0.27546582,0.31809515,0.39663932,0.4275377,0.44235015,0.45138106
greedy,P,word2vec_recipe_20_HOM,0.11387144,0.10453336,0.14014423,0.1246471,0.1514262,0.14037561
hoof,P,word2vec_recipe_20_HOM,0.17970876,0.19885792,0.21020517,0.24822845,0.22295034,0.2641634
poorly,P,word2vec_recipe_20_HOM,0.11140509,0.10640372,0.13210194,0.13226448,0.14140491,0.1434014
mink,P,word2vec_recipe_20_HOM,0.19731319,0.21003048,0.22950017,0.2663558,0.24240285,0.28744122
plumber,P,word2vec_recipe_20_HOM,0.09851479,0.09395977,0.11670333,0.12026203,0.12574953,0.13644804
toaster,H,word2vec_recipe_20_HOM,0.3750632,0.45978004,0.4530668,0.5190957,0.48215294,0.5203498
disposal,P,word2vec_recipe_20_HOM,0.23352973,0.26167446,0.28097776,0.30357048,0.30102074,0.31450975
pleasant,P,word2vec_recipe_20_HOM,0.23089185,0.2524279,0.28060424,0.29164413,0.30361357,0.30805176
airtight,P,word2vec_recipe_20_HOM,0.28330764,0.3448582,0.40612674,0.40225,0.45159936,0.43796173
cancer,P,word2vec_recipe_20_HOM,0.17457673,0.13810071,0.219521,0.18251237,0.23881596,0.20171994
critical,P,word2vec_recipe_20_HOM,0.24589023,0.216228,0.2971684,0.23982598,0.3146903,0.24266665
cloak,P,word2vec_recipe_20_HOM,0.17989138,0.19559804,0.20825638,0.21531655,0.22081503,0.21840712
honor,P,word2vec_recipe_20_HOM,0.2216539,0.19531304,0.25239444,0.20444308,0.26461723,0.21113712
continue,P,word2vec_recipe_20_HOM,0.38853458,0.42846218,0.46290147,0.39370385,0.48422632,0.3788511
placement,P,word2vec_recipe_20_HOM,0.29276657,0.29880092,0.34209773,0.33909652,0.3591811,0.3378781
panic,P,word2vec_recipe_20_HOM,0.2527096,0.25538844,0.30551738,0.26748267,0.32373908,0.26427993
