word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
lifelong,M,word2vec_tiny_20_HYP_HALF,0.3266274,0.3272834,0.375689,0.37758788,0.3958684,0.3941216
pirate,P,word2vec_tiny_20_HYP_HALF,0.31408483,0.4354898,0.4255719,0.5815052,0.4803137,0.6429418
gasoline,M,word2vec_tiny_20_HYP_HALF,0.30117345,0.3996875,0.35917732,0.46066642,0.39220425,0.49136558
gopher,P,word2vec_tiny_20_HYP_HALF,0.27029166,0.33772668,0.31604785,0.37863848,0.33597046,0.40406767
substance,P,word2vec_tiny_20_HYP_HALF,0.26421875,0.3342881,0.32997113,0.4423441,0.3579044,0.47325054
strap,P,word2vec_tiny_20_HYP_HALF,0.33328953,0.41820285,0.4284895,0.5585898,0.46943733,0.5993021
pitch,H,word2vec_tiny_20_HYP_HALF,0.3569828,0.47971833,0.4704617,0.63701594,0.51640207,0.6774869
countdown,P,word2vec_tiny_20_HYP_HALF,0.23027942,0.26858264,0.3088284,0.30912638,0.34569305,0.37676626
pink,H,word2vec_tiny_20_HYP_HALF,0.3084255,0.41409862,0.44719437,0.5838331,0.4983284,0.6197592
perky,M,word2vec_tiny_20_HYP_HALF,0.30491194,0.35733554,0.34700003,0.4050184,0.36521253,0.43159214
fearless,M,word2vec_tiny_20_HYP_HALF,0.2773703,0.37725526,0.34036797,0.43436626,0.36905286,0.458594
lotion,P,word2vec_tiny_20_HYP_HALF,0.34122887,0.44274825,0.4520644,0.6042582,0.49334976,0.64692545
annoy,P,word2vec_tiny_20_HYP_HALF,0.326743,0.39243832,0.38740128,0.42886427,0.4151981,0.45778304
hoop,P,word2vec_tiny_20_HYP_HALF,0.31489304,0.43758878,0.44144398,0.5892338,0.48814842,0.6429555
doorman,M,word2vec_tiny_20_HYP_HALF,0.23074274,0.22951376,0.26523086,0.26150733,0.27879262,0.27465075
cookie,P,word2vec_tiny_20_HYP_HALF,0.2646367,0.32647306,0.3677626,0.4692402,0.41709214,0.5040068
romantic,P,word2vec_tiny_20_HYP_HALF,0.23253806,0.21059275,0.2666028,0.2436571,0.2827202,0.25157398
square,P,word2vec_tiny_20_HYP_HALF,0.33877245,0.47752234,0.46931118,0.62715304,0.51493853,0.6665628
vibration,P,word2vec_tiny_20_HYP_HALF,0.24388793,0.3134305,0.31119365,0.3876674,0.34064493,0.44035926
spacious,P,word2vec_tiny_20_HYP_HALF,0.31071442,0.37590012,0.35860902,0.43052265,0.37835792,0.44933218
toilet,P,word2vec_tiny_20_HYP_HALF,0.34612885,0.47789672,0.46656883,0.6144065,0.5105335,0.65830743
accompany,P,word2vec_tiny_20_HYP_HALF,0.24963757,0.30506703,0.29159015,0.33972964,0.308829,0.35110414
wildlife,M,word2vec_tiny_20_HYP_HALF,0.30126947,0.384429,0.3625274,0.46260267,0.39393723,0.5013372
speech,P,word2vec_tiny_20_HYP_HALF,0.30667353,0.33612323,0.36430782,0.41555235,0.39019144,0.44261122
household,P,word2vec_tiny_20_HYP_HALF,0.2282246,0.23865193,0.27067134,0.2591984,0.290524,0.27609783
lend,P,word2vec_tiny_20_HYP_HALF,0.3623572,0.48055562,0.51376635,0.65724427,0.5694231,0.68844134
attack,P,word2vec_tiny_20_HYP_HALF,0.36192548,0.40927556,0.4485461,0.48152685,0.48252335,0.5280306
cone,P,word2vec_tiny_20_HYP_HALF,0.297934,0.37474403,0.4408251,0.5394289,0.49213436,0.5983387
rope,P,word2vec_tiny_20_HYP_HALF,0.28723603,0.4218048,0.42242214,0.58343047,0.47454178,0.6349856
agreement,P,word2vec_tiny_20_HYP_HALF,0.37099016,0.3992737,0.44609794,0.45539898,0.47135457,0.4599988
unable,M,word2vec_tiny_20_HYP_HALF,0.33294532,0.3940979,0.4198168,0.4734298,0.45436126,0.48742697
rainy,M,word2vec_tiny_20_HYP_HALF,0.33350715,0.45745465,0.49908978,0.6317212,0.55517966,0.6761778
gracious,P,word2vec_tiny_20_HYP_HALF,0.2015405,0.24326278,0.24218008,0.29956537,0.2636041,0.3225988
hind,H,word2vec_tiny_20_HYP_HALF,0.3636621,0.46696523,0.45200908,0.55707496,0.48390162,0.5625715
park,P,word2vec_tiny_20_HYP_HALF,0.38565645,0.53045326,0.5132555,0.6485138,0.5624752,0.68410474
detector,P,word2vec_tiny_20_HYP_HALF,0.28407237,0.35099396,0.35354897,0.45162496,0.3820043,0.48401207
distance,P,word2vec_tiny_20_HYP_HALF,0.37811655,0.47140777,0.44036862,0.48100868,0.464395,0.50133884
eager,M,word2vec_tiny_20_HYP_HALF,0.3923603,0.5224592,0.54014593,0.6603345,0.5891668,0.68191385
drum,P,word2vec_tiny_20_HYP_HALF,0.2198101,0.3064993,0.3833392,0.5255264,0.45003545,0.58812886
accident,P,word2vec_tiny_20_HYP_HALF,0.47353068,0.5636281,0.56504583,0.6522769,0.59575224,0.6524999
moon,P,word2vec_tiny_20_HYP_HALF,0.29404804,0.41611043,0.42941606,0.5652795,0.48559982,0.61153376
restless,P,word2vec_tiny_20_HYP_HALF,0.2966684,0.40345615,0.4510102,0.56468964,0.528136,0.6634004
reality,P,word2vec_tiny_20_HYP_HALF,0.3168401,0.32730445,0.38305128,0.39943686,0.4080671,0.4247662
equal,P,word2vec_tiny_20_HYP_HALF,0.34848964,0.43941373,0.42595348,0.5026338,0.45540124,0.52143353
buoy,P,word2vec_tiny_20_HYP_HALF,0.28412443,0.30062282,0.35464153,0.41164035,0.38932785,0.4565374
regain,P,word2vec_tiny_20_HYP_HALF,0.26114455,0.28307095,0.3064809,0.346505,0.32655212,0.37166083
pudding,P,word2vec_tiny_20_HYP_HALF,0.20595226,0.26759055,0.25854295,0.32518384,0.28853682,0.36607072
wing,P,word2vec_tiny_20_HYP_HALF,0.38819936,0.50858516,0.4920534,0.6340409,0.5352614,0.6452914
greedy,P,word2vec_tiny_20_HYP_HALF,0.33393326,0.4138688,0.47673652,0.5721602,0.5215243,0.58885545
hoof,P,word2vec_tiny_20_HYP_HALF,0.37139207,0.4364018,0.45145908,0.5289627,0.4821621,0.5514799
poorly,P,word2vec_tiny_20_HYP_HALF,0.31092632,0.3505342,0.3781039,0.42225513,0.40284446,0.44693086
mink,P,word2vec_tiny_20_HYP_HALF,0.29307818,0.340597,0.33639094,0.38490844,0.35285878,0.4060278
plumber,P,word2vec_tiny_20_HYP_HALF,0.357103,0.4198925,0.45428962,0.50857097,0.48563245,0.54017335
toaster,H,word2vec_tiny_20_HYP_HALF,0.34398144,0.43337777,0.44157228,0.5362261,0.47853795,0.57184744
disposal,P,word2vec_tiny_20_HYP_HALF,0.18893263,0.19930539,0.21502236,0.22919887,0.22674164,0.24444306
pounce,P,word2vec_tiny_20_HYP_HALF,0.42807084,0.44760323,0.49884698,0.53049517,0.5246255,0.5436473
pleasant,P,word2vec_tiny_20_HYP_HALF,0.33567154,0.36052573,0.41280612,0.46602094,0.4390962,0.48978007
janitor,M,word2vec_tiny_20_HYP_HALF,0.33535376,0.3278865,0.39486286,0.41730785,0.41793,0.44912055
selfish,P,word2vec_tiny_20_HYP_HALF,0.3209233,0.45390284,0.4604417,0.62623924,0.51574504,0.65026695
cloak,P,word2vec_tiny_20_HYP_HALF,0.34185904,0.45601028,0.4316478,0.54724056,0.4670807,0.58239555
honor,P,word2vec_tiny_20_HYP_HALF,0.27339703,0.32011876,0.3386031,0.4147268,0.36577514,0.43563554
continue,P,word2vec_tiny_20_HYP_HALF,0.43544555,0.49626496,0.49335393,0.49249145,0.510326,0.4830844
fright,P,word2vec_tiny_20_HYP_HALF,0.24049926,0.27323234,0.3162973,0.37506476,0.34720886,0.41656166
panic,P,word2vec_tiny_20_HYP_HALF,0.3784358,0.49415776,0.51752084,0.64747155,0.56141096,0.66753596
joker,P,word2vec_tiny_20_HYP_HALF,0.3403965,0.4218686,0.4082921,0.5211563,0.43730122,0.5416702
bug,P,word2vec_tiny_20_HYP_HALF,0.27075896,0.34578496,0.41192386,0.5495821,0.47575992,0.6122985
plaster,P,word2vec_tiny_20_HYP_HALF,0.25726098,0.33454472,0.34794956,0.43128988,0.38866737,0.48194715
poise,P,word2vec_tiny_20_HYP_HALF,0.2232486,0.26874575,0.2548772,0.28185785,0.26810375,0.2840739
territory,P,word2vec_tiny_20_HYP_HALF,0.31626385,0.33678138,0.37057027,0.42749298,0.39579886,0.44598633
infection,P,word2vec_tiny_20_HYP_HALF,0.265652,0.31268516,0.38156524,0.45193207,0.42918602,0.5110616
selective,P,word2vec_tiny_20_HYP_HALF,0.12236421,0.13507839,0.1501492,0.18073879,0.16457272,0.20273422
heater,P,word2vec_tiny_20_HYP_HALF,0.3850314,0.44565192,0.4747447,0.5699639,0.5087305,0.5879442
tailor,P,word2vec_tiny_20_HYP_HALF,0.30502588,0.38823137,0.37525705,0.45545948,0.4019664,0.4669232
confront,P,word2vec_tiny_20_HYP_HALF,0.2723336,0.34120488,0.33064595,0.395257,0.35896754,0.41818056
folder,P,word2vec_tiny_20_HYP_HALF,0.23539904,0.3174755,0.3786394,0.5239845,0.44769982,0.60528606
various,P,word2vec_tiny_20_HYP_HALF,0.29824823,0.39797792,0.37349498,0.50281364,0.40874955,0.5357144
green,P,word2vec_tiny_20_HYP_HALF,0.36051297,0.4274338,0.48618785,0.6461069,0.5305006,0.68382823
sweaty,P,word2vec_tiny_20_HYP_HALF,0.4250365,0.53246707,0.53117394,0.62807137,0.56689024,0.6571106
drip,P,word2vec_tiny_20_HYP_HALF,0.36148185,0.4277555,0.45024958,0.524583,0.48273495,0.5482838
horseback,P,word2vec_tiny_20_HYP_HALF,0.2805099,0.35774773,0.33818057,0.4043284,0.3605651,0.41532582
angle,H,word2vec_tiny_20_HYP_HALF,0.32783875,0.406615,0.3939193,0.4616498,0.41882765,0.48101982
burp,P,word2vec_tiny_20_HYP_HALF,0.3268314,0.38043746,0.39428157,0.43305156,0.42650804,0.47626522
crook,P,word2vec_tiny_20_HYP_HALF,0.28463823,0.322946,0.32205546,0.3718552,0.33820403,0.38158306
rosary,P,word2vec_tiny_20_HYP_HALF,0.23290212,0.249632,0.27004924,0.26697105,0.28727227,0.27971673
newborn,P,word2vec_tiny_20_HYP_HALF,0.23425743,0.27089176,0.27316713,0.284973,0.2871946,0.29827908
grenade,P,word2vec_tiny_20_HYP_HALF,0.3209943,0.3877935,0.3673196,0.41149473,0.38710853,0.42073745
frisky,M,word2vec_tiny_20_HYP_HALF,0.26943034,0.33576012,0.3364164,0.3904934,0.36447713,0.4108088
goose,P,word2vec_tiny_20_HYP_HALF,0.23650722,0.33107415,0.38366294,0.5163679,0.45284557,0.5994044
