word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
keg,P,word2vec_recipe_30_HOM_HALF,0.20561056,0.2671226,0.25334015,0.30920887,0.2738822,0.32916182
aristocrat,P,word2vec_recipe_30_HOM_HALF,0.17561153,0.20445107,0.2028767,0.21972905,0.21399675,0.2225496
novelty,P,word2vec_recipe_30_HOM_HALF,0.18265674,0.1941181,0.21816982,0.24239282,0.23460393,0.26206177
pirate,P,word2vec_recipe_30_HOM_HALF,0.19001928,0.19964768,0.21857283,0.23490754,0.23123729,0.24132076
gasoline,M,word2vec_recipe_30_HOM_HALF,0.111988865,0.12785526,0.13068767,0.15590976,0.1398585,0.16451028
fringe,P,word2vec_recipe_30_HOM_HALF,0.18747333,0.2034331,0.22389065,0.24963906,0.24130271,0.27170458
corral,P,word2vec_recipe_30_HOM_HALF,0.28841072,0.26075754,0.3250038,0.27574965,0.3378804,0.28392178
gopher,P,word2vec_recipe_30_HOM_HALF,0.19466344,0.20524421,0.22238293,0.24007069,0.23404579,0.25702855
substance,P,word2vec_recipe_30_HOM_HALF,0.30465907,0.34067926,0.35473275,0.3455249,0.3752391,0.354934
flannel,P,word2vec_recipe_30_HOM_HALF,0.3300244,0.21387474,0.3772368,0.2407248,0.39236072,0.25323537
strap,P,word2vec_recipe_30_HOM_HALF,0.23394187,0.19547077,0.28225458,0.24699846,0.30479184,0.2730285
courtesy,P,word2vec_recipe_30_HOM_HALF,0.29213145,0.23649286,0.333874,0.24979092,0.3507396,0.2546571
pitch,H,word2vec_recipe_30_HOM_HALF,0.3520538,0.32827282,0.40155578,0.3727066,0.4218386,0.39219233
countdown,P,word2vec_recipe_30_HOM_HALF,0.28849453,0.24526848,0.32485187,0.26444447,0.33685416,0.2671165
fiend,P,word2vec_recipe_30_HOM_HALF,0.15674138,0.12804745,0.1826445,0.15539446,0.19339627,0.16344205
generic,P,word2vec_recipe_30_HOM_HALF,0.23999128,0.23270196,0.27706483,0.22601499,0.29269898,0.23108706
marijuana,M,word2vec_recipe_30_HOM_HALF,0.24827322,0.2989843,0.28431326,0.3306824,0.29845062,0.33949086
pink,H,word2vec_recipe_30_HOM_HALF,0.35825488,0.42322034,0.4854303,0.52325183,0.5257618,0.53684944
perky,M,word2vec_recipe_30_HOM_HALF,0.29946715,0.2582349,0.33119893,0.27058756,0.34422,0.26331654
society,P,word2vec_recipe_30_HOM_HALF,0.1449055,0.13428622,0.17052737,0.15884991,0.18220706,0.1760719
fearless,M,word2vec_recipe_30_HOM_HALF,0.18166511,0.16483979,0.20712572,0.17782031,0.21842296,0.18745013
lotion,P,word2vec_recipe_30_HOM_HALF,0.2587243,0.2510895,0.3109072,0.31346688,0.33519864,0.32970786
hoop,P,word2vec_recipe_30_HOM_HALF,0.28048092,0.25029427,0.31554082,0.26736727,0.3284461,0.28709623
cookie,P,word2vec_recipe_30_HOM_HALF,0.29470405,0.3172516,0.36412108,0.3544404,0.39116913,0.38346595
etiquette,M,word2vec_recipe_30_HOM_HALF,0.10298208,0.10846561,0.12141702,0.13204391,0.1305297,0.14653784
romantic,P,word2vec_recipe_30_HOM_HALF,0.21510907,0.27134088,0.25089902,0.28707677,0.26613748,0.28691357
square,P,word2vec_recipe_30_HOM_HALF,0.2574691,0.31400275,0.31871882,0.32167614,0.34445342,0.34140462
vibration,P,word2vec_recipe_30_HOM_HALF,0.1500278,0.17216505,0.16979006,0.18936142,0.17847843,0.19698837
isolate,P,word2vec_recipe_30_HOM_HALF,0.20412931,0.11852871,0.2283028,0.08915795,0.23743738,0.08049837
