word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
keg,P,word2vec_recipe_10_HYP_HALF,0.21429472,0.26729003,0.26056546,0.3275688,0.28165996,0.34529215
aristocrat,P,word2vec_recipe_10_HYP_HALF,0.15700915,0.1899585,0.1860896,0.2014118,0.19739655,0.21556048
novelty,P,word2vec_recipe_10_HYP_HALF,0.15306067,0.17935242,0.18545653,0.22084635,0.20120321,0.24890727
pirate,P,word2vec_recipe_10_HYP_HALF,0.1961798,0.21840587,0.2236583,0.24205408,0.23635659,0.25168785
gasoline,M,word2vec_recipe_10_HYP_HALF,0.12523767,0.14147024,0.1497066,0.15446419,0.1597158,0.16575511
fringe,P,word2vec_recipe_10_HYP_HALF,0.19299904,0.20205468,0.232053,0.24792212,0.25057274,0.27539256
corral,P,word2vec_recipe_10_HYP_HALF,0.3077357,0.23263294,0.3436095,0.27419016,0.35595018,0.27629218
gopher,P,word2vec_recipe_10_HYP_HALF,0.21106482,0.24301377,0.24204704,0.26037398,0.25560248,0.27303693
substance,P,word2vec_recipe_10_HYP_HALF,0.29050103,0.3053829,0.3412142,0.3359892,0.3615962,0.34343058
flannel,P,word2vec_recipe_10_HYP_HALF,0.35529262,0.22243477,0.39889959,0.26820454,0.4139019,0.26625654
strap,P,word2vec_recipe_10_HYP_HALF,0.24173188,0.20516898,0.2900213,0.2403824,0.31262127,0.28307074
courtesy,P,word2vec_recipe_10_HYP_HALF,0.28650674,0.23869823,0.33826646,0.2560703,0.3567144,0.25759396
pitch,H,word2vec_recipe_10_HYP_HALF,0.35669315,0.33222312,0.41008526,0.3841459,0.43126464,0.39160502
countdown,P,word2vec_recipe_10_HYP_HALF,0.2821576,0.22508974,0.31240273,0.2478499,0.32456577,0.25483453
fiend,P,word2vec_recipe_10_HYP_HALF,0.16238385,0.13048199,0.18989554,0.15005635,0.20143248,0.16321597
generic,P,word2vec_recipe_10_HYP_HALF,0.23869678,0.19139992,0.2751629,0.23148608,0.2886709,0.22911642
marijuana,M,word2vec_recipe_10_HYP_HALF,0.2460124,0.28610042,0.28277072,0.33504903,0.29718208,0.3510765
pink,H,word2vec_recipe_10_HYP_HALF,0.36389518,0.42473736,0.4854386,0.5166386,0.52556765,0.51610255
perky,M,word2vec_recipe_10_HYP_HALF,0.29335535,0.26383772,0.33468038,0.26369804,0.34916314,0.2702519
society,P,word2vec_recipe_10_HYP_HALF,0.15808252,0.14277151,0.18567494,0.1648799,0.19785652,0.17921641
fearless,M,word2vec_recipe_10_HYP_HALF,0.19440475,0.18636371,0.2242943,0.18735912,0.2350277,0.1970868
lotion,P,word2vec_recipe_10_HYP_HALF,0.24841626,0.24638143,0.29997474,0.30486104,0.3249205,0.32023102
hoop,P,word2vec_recipe_10_HYP_HALF,0.26388526,0.23634438,0.29781047,0.26028258,0.3116724,0.268877
