word,ambiguity_type,model,nbhd_mean_distance
armpit,M,word2vec_recipe_10_HOM,0.22094235
distance,P,word2vec_recipe_10_HOM,0.42302427
eager,M,word2vec_recipe_10_HOM,0.11783204
drum,P,word2vec_recipe_10_HOM,0.41081157
accident,P,word2vec_recipe_10_HOM,0.21214607
moon,P,word2vec_recipe_10_HOM,0.41789624
pansy,P,word2vec_recipe_10_HOM,0.2892244
reality,P,word2vec_recipe_10_HOM,0.11409017
equal,P,word2vec_recipe_10_HOM,0.41673896
regain,P,word2vec_recipe_10_HOM,0.28275886
dominion,P,word2vec_recipe_10_HOM,0.16883978
pudding,P,word2vec_recipe_10_HOM,0.40611917
wing,P,word2vec_recipe_10_HOM,0.4041767
greedy,P,word2vec_recipe_10_HOM,0.16044806
hoof,P,word2vec_recipe_10_HOM,0.22904083
poorly,P,word2vec_recipe_10_HOM,0.14438124
mink,P,word2vec_recipe_10_HOM,0.23177885
plumber,P,word2vec_recipe_10_HOM,0.13481529
toaster,H,word2vec_recipe_10_HOM,0.45376527
disposal,P,word2vec_recipe_10_HOM,0.28770563
pleasant,P,word2vec_recipe_10_HOM,0.28444648
airtight,P,word2vec_recipe_10_HOM,0.41046268
cancer,P,word2vec_recipe_10_HOM,0.21900178
critical,P,word2vec_recipe_10_HOM,0.29491127
cloak,P,word2vec_recipe_10_HOM,0.2319919
honor,P,word2vec_recipe_10_HOM,0.23883541
continue,P,word2vec_recipe_10_HOM,0.47061282
placement,P,word2vec_recipe_10_HOM,0.3227231
panic,P,word2vec_recipe_10_HOM,0.3096931
rotation,P,word2vec_recipe_10_HOM,0.32936722
bug,P,word2vec_recipe_10_HOM,0.31939518
plaster,P,word2vec_recipe_10_HOM,0.30442026
territory,P,word2vec_recipe_10_HOM,0.17670617
infection,P,word2vec_recipe_10_HOM,0.17732422
heater,P,word2vec_recipe_10_HOM,0.35313743
tailor,P,word2vec_recipe_10_HOM,0.17423983
folder,P,word2vec_recipe_10_HOM,0.2386863
various,P,word2vec_recipe_10_HOM,0.38464642
assure,P,word2vec_recipe_10_HOM,0.43334925
green,P,word2vec_recipe_10_HOM,0.35833195
sweaty,P,word2vec_recipe_10_HOM,0.29045165
bogus,M,word2vec_recipe_10_HOM,0.14939217
drip,P,word2vec_recipe_10_HOM,0.48465797
horseback,P,word2vec_recipe_10_HOM,0.33947495
angle,H,word2vec_recipe_10_HOM,0.39000157
burp,P,word2vec_recipe_10_HOM,0.35444814
premature,M,word2vec_recipe_10_HOM,0.2174357
emphasize,P,word2vec_recipe_10_HOM,0.1902778
crook,P,word2vec_recipe_10_HOM,0.34745762
cardiac,P,word2vec_recipe_10_HOM,0.16588669
newborn,P,word2vec_recipe_10_HOM,0.15859367
grenade,P,word2vec_recipe_10_HOM,0.16952269
frisky,M,word2vec_recipe_10_HOM,0.20345457
goose,P,word2vec_recipe_10_HOM,0.33746147
anger,P,word2vec_recipe_10_HOM,0.15383635
burner,P,word2vec_recipe_10_HOM,0.39820293
mediocre,M,word2vec_recipe_10_HOM,0.10156376
lousy,P,word2vec_recipe_10_HOM,0.13017523
tack,P,word2vec_recipe_10_HOM,0.39626485
mercy,P,word2vec_recipe_10_HOM,0.1444763
insane,P,word2vec_recipe_10_HOM,0.32288548
vacant,P,word2vec_recipe_10_HOM,0.24170601
shrimp,P,word2vec_recipe_10_HOM,0.3636584
ski,P,word2vec_recipe_10_HOM,0.23445947
stack,P,word2vec_recipe_10_HOM,0.3894397
definition,P,word2vec_recipe_10_HOM,0.18365878
elephant,M,word2vec_recipe_10_HOM,0.4736336
injury,P,word2vec_recipe_10_HOM,0.1697705
computer,P,word2vec_recipe_10_HOM,0.2281195
misty,P,word2vec_recipe_10_HOM,0.16657925
stout,P,word2vec_recipe_10_HOM,0.43569392
electrical,M,word2vec_recipe_10_HOM,0.33449894
stampede,P,word2vec_recipe_10_HOM,0.21426173
context,P,word2vec_recipe_10_HOM,0.11507511
birthday,M,word2vec_recipe_10_HOM,0.2783832
pavement,P,word2vec_recipe_10_HOM,0.17911102
unsure,P,word2vec_recipe_10_HOM,0.3237942
monkey,P,word2vec_recipe_10_HOM,0.4291904
brisk,P,word2vec_recipe_10_HOM,0.41434672
clumsy,P,word2vec_recipe_10_HOM,0.111603454
beard,P,word2vec_recipe_10_HOM,0.33129537
frightful,P,word2vec_recipe_10_HOM,0.19377543
sweat,P,word2vec_recipe_10_HOM,0.43122807
stability,M,word2vec_recipe_10_HOM,0.38449523
strong,P,word2vec_recipe_10_HOM,0.34784368
singer,P,word2vec_recipe_10_HOM,0.25304613
platter,P,word2vec_recipe_10_HOM,0.4666619
horn,P,word2vec_recipe_10_HOM,0.42224148
sting,P,word2vec_recipe_10_HOM,0.34734362
singular,P,word2vec_recipe_10_HOM,0.16608393
health,P,word2vec_recipe_10_HOM,0.32060188
dazzle,P,word2vec_recipe_10_HOM,0.23125279
headache,P,word2vec_recipe_10_HOM,0.12210274
infant,P,word2vec_recipe_10_HOM,0.2713443
kitchen,M,word2vec_recipe_10_HOM,0.37540206
maker,P,word2vec_recipe_10_HOM,0.41316485
limit,P,word2vec_recipe_10_HOM,0.32611552
yard,H,word2vec_recipe_10_HOM,0.33630422
expense,P,word2vec_recipe_10_HOM,0.18949404
snug,P,word2vec_recipe_10_HOM,0.41468903
tacky,H,word2vec_recipe_10_HOM,0.38083857
manipulate,P,word2vec_recipe_10_HOM,0.3401064
branch,P,word2vec_recipe_10_HOM,0.36732453
outright,P,word2vec_recipe_10_HOM,0.15783104
button,P,word2vec_recipe_10_HOM,0.4843744
hesitate,P,word2vec_recipe_10_HOM,0.22344181
jackpot,P,word2vec_recipe_10_HOM,0.13829122
reach,P,word2vec_recipe_10_HOM,0.4714654
workers,P,word2vec_recipe_10_HOM,0.11830843
block,P,word2vec_recipe_10_HOM,0.48872748
cradle,P,word2vec_recipe_10_HOM,0.32666466
peppermint,P,word2vec_recipe_10_HOM,0.3559813
solid,P,word2vec_recipe_10_HOM,0.437562
clot,P,word2vec_recipe_10_HOM,0.20902404
tackle,P,word2vec_recipe_10_HOM,0.20072323
mural,P,word2vec_recipe_10_HOM,0.2777455
bakery,M,word2vec_recipe_10_HOM,0.30780134
dramatic,P,word2vec_recipe_10_HOM,0.31069478
grasp,P,word2vec_recipe_10_HOM,0.38149768
frog,H,word2vec_recipe_10_HOM,0.4532976
dig,P,word2vec_recipe_10_HOM,0.43456092
destiny,P,word2vec_recipe_10_HOM,0.35624805
module,P,word2vec_recipe_10_HOM,0.3733714
conviction,P,word2vec_recipe_10_HOM,0.18800247
tune,P,word2vec_recipe_10_HOM,0.31861126
vision,P,word2vec_recipe_10_HOM,0.15427867
shave,P,word2vec_recipe_10_HOM,0.45119187
scan,P,word2vec_recipe_10_HOM,0.17977335
steam,P,word2vec_recipe_10_HOM,0.47765592
reopen,P,word2vec_recipe_10_HOM,0.37696686
keen,H,word2vec_recipe_10_HOM,0.33465645
latter,P,word2vec_recipe_10_HOM,0.2741567
partner,P,word2vec_recipe_10_HOM,0.23753318
cast,P,word2vec_recipe_10_HOM,0.41204467
brilliance,P,word2vec_recipe_10_HOM,0.15295343
similar,M,word2vec_recipe_10_HOM,0.44533283
pint,P,word2vec_recipe_10_HOM,0.37013927
countless,M,word2vec_recipe_10_HOM,0.18151909
scramble,P,word2vec_recipe_10_HOM,0.46295074
antique,P,word2vec_recipe_10_HOM,0.24434702
global,P,word2vec_recipe_10_HOM,0.13287129
shameless,P,word2vec_recipe_10_HOM,0.19003893
skip,P,word2vec_recipe_10_HOM,0.3874486
generation,P,word2vec_recipe_10_HOM,0.27006733
treat,P,word2vec_recipe_10_HOM,0.33466697
gobble,H,word2vec_recipe_10_HOM,0.32859764
mainstream,P,word2vec_recipe_10_HOM,0.12398853
sane,P,word2vec_recipe_10_HOM,0.16452682
rug,P,word2vec_recipe_10_HOM,0.25393823
paint,P,word2vec_recipe_10_HOM,0.40192485
passionate,P,word2vec_recipe_10_HOM,0.20618534
push,P,word2vec_recipe_10_HOM,0.4285717
liar,M,word2vec_recipe_10_HOM,0.21057457
deadly,P,word2vec_recipe_10_HOM,0.23197372
thorough,P,word2vec_recipe_10_HOM,0.4643012
fetish,P,word2vec_recipe_10_HOM,0.2136642
level,P,word2vec_recipe_10_HOM,0.5090287
offer,P,word2vec_recipe_10_HOM,0.41747144
jerk,H,word2vec_recipe_10_HOM,0.35275638
accurate,P,word2vec_recipe_10_HOM,0.32559082
train,P,word2vec_recipe_10_HOM,0.25785062
velocity,P,word2vec_recipe_10_HOM,0.2399531
bulletin,P,word2vec_recipe_10_HOM,0.20432992
nibble,P,word2vec_recipe_10_HOM,0.34148598
bacon,M,word2vec_recipe_10_HOM,0.4054862
cope,H,word2vec_recipe_10_HOM,0.17717977
ballet,P,word2vec_recipe_10_HOM,0.19149289
soak,P,word2vec_recipe_10_HOM,0.48311365
crave,P,word2vec_recipe_10_HOM,0.19843651
revolution,P,word2vec_recipe_10_HOM,0.2390233
steady,P,word2vec_recipe_10_HOM,0.4685533
perfume,P,word2vec_recipe_10_HOM,0.332113
subsequent,M,word2vec_recipe_10_HOM,0.3740383
subjective,P,word2vec_recipe_10_HOM,0.19415474
patient,P,word2vec_recipe_10_HOM,0.30094293
barefoot,M,word2vec_recipe_10_HOM,0.29462063
stale,P,word2vec_recipe_10_HOM,0.46474633
vortex,P,word2vec_recipe_10_HOM,0.44139177
invade,P,word2vec_recipe_10_HOM,0.13115239
fry,H,word2vec_recipe_10_HOM,0.45890015
fetch,P,word2vec_recipe_10_HOM,0.3361716
stressful,M,word2vec_recipe_10_HOM,0.12555563
fabulous,P,word2vec_recipe_10_HOM,0.26227805
cabin,P,word2vec_recipe_10_HOM,0.31542194
assistant,P,word2vec_recipe_10_HOM,0.24540502
fat,P,word2vec_recipe_10_HOM,0.390526
contribute,P,word2vec_recipe_10_HOM,0.25546792
execute,P,word2vec_recipe_10_HOM,0.20748651
grub,P,word2vec_recipe_10_HOM,0.19860965
trend,P,word2vec_recipe_10_HOM,0.112202786
exhaust,P,word2vec_recipe_10_HOM,0.37413192
jealous,P,word2vec_recipe_10_HOM,0.14774168
squid,M,word2vec_recipe_10_HOM,0.36643434
fragile,P,word2vec_recipe_10_HOM,0.3464508
conclusive,M,word2vec_recipe_10_HOM,0.13993956
mingle,P,word2vec_recipe_10_HOM,0.42556202
clinic,P,word2vec_recipe_10_HOM,0.14129406
tavern,P,word2vec_recipe_10_HOM,0.22884023
hefty,P,word2vec_recipe_10_HOM,0.42591694
aspirin,P,word2vec_recipe_10_HOM,0.25980607
humor,P,word2vec_recipe_10_HOM,0.3181166
ultimate,P,word2vec_recipe_10_HOM,0.2605643
fruity,P,word2vec_recipe_10_HOM,0.34621692
pardon,P,word2vec_recipe_10_HOM,0.18570314
consumer,P,word2vec_recipe_10_HOM,0.20129481
millennium,P,word2vec_recipe_10_HOM,0.21701433
zone,P,word2vec_recipe_10_HOM,0.37887543
appreciate,P,word2vec_recipe_10_HOM,0.17439398
walrus,M,word2vec_recipe_10_HOM,0.21171007
instrument,P,word2vec_recipe_10_HOM,0.31899443
vial,M,word2vec_recipe_10_HOM,0.16775921
microwave,P,word2vec_recipe_10_HOM,0.36135063
mustard,P,word2vec_recipe_10_HOM,0.33647853
camper,P,word2vec_recipe_10_HOM,0.15656386
epic,P,word2vec_recipe_10_HOM,0.21328025
lighthouse,M,word2vec_recipe_10_HOM,0.18968083
agony,P,word2vec_recipe_10_HOM,0.12531915
bike,P,word2vec_recipe_10_HOM,0.14834172
administer,P,word2vec_recipe_10_HOM,0.19747
thrust,P,word2vec_recipe_10_HOM,0.23603733
basket,P,word2vec_recipe_10_HOM,0.47767588
capable,P,word2vec_recipe_10_HOM,0.31760052
edible,P,word2vec_recipe_10_HOM,0.34831992
series,P,word2vec_recipe_10_HOM,0.4084795
frenzy,P,word2vec_recipe_10_HOM,0.28694558
backpack,P,word2vec_recipe_10_HOM,0.26125577
fear,P,word2vec_recipe_10_HOM,0.26210237
gift,P,word2vec_recipe_10_HOM,0.39279813
frequency,P,word2vec_recipe_10_HOM,0.34999442
caviar,M,word2vec_recipe_10_HOM,0.421864
giant,P,word2vec_recipe_10_HOM,0.38560128
timer,P,word2vec_recipe_10_HOM,0.46630326
hobby,H,word2vec_recipe_10_HOM,0.16827436
scrape,P,word2vec_recipe_10_HOM,0.49153015
discretion,P,word2vec_recipe_10_HOM,0.34095037
location,P,word2vec_recipe_10_HOM,0.36563146
wolf,P,word2vec_recipe_10_HOM,0.2949928
shred,P,word2vec_recipe_10_HOM,0.46071452
solar,P,word2vec_recipe_10_HOM,0.45413122
rabbi,P,word2vec_recipe_10_HOM,0.12848565
essence,P,word2vec_recipe_10_HOM,0.45119286
dimension,P,word2vec_recipe_10_HOM,0.3913379
homecoming,P,word2vec_recipe_10_HOM,0.15402967
lease,P,word2vec_recipe_10_HOM,0.31653005
nameless,P,word2vec_recipe_10_HOM,0.11620745
evident,M,word2vec_recipe_10_HOM,0.29389244
flashlight,M,word2vec_recipe_10_HOM,0.20792864
diplomat,P,word2vec_recipe_10_HOM,0.2831445
exact,P,word2vec_recipe_10_HOM,0.31496412
debate,P,word2vec_recipe_10_HOM,0.16233703
pump,H,word2vec_recipe_10_HOM,0.32509696
healthy,P,word2vec_recipe_10_HOM,0.47924924
flank,P,word2vec_recipe_10_HOM,0.33492538
therapy,P,word2vec_recipe_10_HOM,0.19723491
crafty,M,word2vec_recipe_10_HOM,0.17137568
napalm,P,word2vec_recipe_10_HOM,0.17205518
industrial,P,word2vec_recipe_10_HOM,0.25642252
club,P,word2vec_recipe_10_HOM,0.40898696
efficiency,P,word2vec_recipe_10_HOM,0.2621172
racetrack,M,word2vec_recipe_10_HOM,0.16568574
orb,P,word2vec_recipe_10_HOM,0.1667005
girlfriend,P,word2vec_recipe_10_HOM,0.11953453
dispenser,M,word2vec_recipe_10_HOM,0.36011726
slant,P,word2vec_recipe_10_HOM,0.3352787
conscience,P,word2vec_recipe_10_HOM,0.1719276
immature,P,word2vec_recipe_10_HOM,0.24934453
connect,P,word2vec_recipe_10_HOM,0.29440343
truck,H,word2vec_recipe_10_HOM,0.34167778
banana,P,word2vec_recipe_10_HOM,0.37187758
weep,P,word2vec_recipe_10_HOM,0.4147821
goal,P,word2vec_recipe_10_HOM,0.39724922
purpose,P,word2vec_recipe_10_HOM,0.47094554
nation,P,word2vec_recipe_10_HOM,0.11930085
proper,P,word2vec_recipe_10_HOM,0.39110526
noon,M,word2vec_recipe_10_HOM,0.3228998
calculate,P,word2vec_recipe_10_HOM,0.37263805
salmon,P,word2vec_recipe_10_HOM,0.345354
overhead,P,word2vec_recipe_10_HOM,0.26877394
mighty,P,word2vec_recipe_10_HOM,0.290173
galaxy,P,word2vec_recipe_10_HOM,0.2499726
mirror,P,word2vec_recipe_10_HOM,0.2789656
crowd,P,word2vec_recipe_10_HOM,0.46594077
bullet,P,word2vec_recipe_10_HOM,0.36116564
fishy,P,word2vec_recipe_10_HOM,0.30436948
strike,P,word2vec_recipe_10_HOM,0.35122874
maternal,P,word2vec_recipe_10_HOM,0.10264877
havoc,P,word2vec_recipe_10_HOM,0.1581423
farce,P,word2vec_recipe_10_HOM,0.3469226
puck,M,word2vec_recipe_10_HOM,0.37261295
indulge,P,word2vec_recipe_10_HOM,0.30105394
lure,P,word2vec_recipe_10_HOM,0.17604893
jet,H,word2vec_recipe_10_HOM,0.3623971
buckshot,M,word2vec_recipe_10_HOM,0.21112047
efficient,P,word2vec_recipe_10_HOM,0.27677003
surround,P,word2vec_recipe_10_HOM,0.44217247
rocker,P,word2vec_recipe_10_HOM,0.3586916
topic,P,word2vec_recipe_10_HOM,0.16741127
compulsive,P,word2vec_recipe_10_HOM,0.094086304
sunshine,P,word2vec_recipe_10_HOM,0.32686767
subtle,P,word2vec_recipe_10_HOM,0.25290254
warmed,P,word2vec_recipe_10_HOM,0.46017075
geometry,P,word2vec_recipe_10_HOM,0.14122893
excessive,M,word2vec_recipe_10_HOM,0.464191
dine,P,word2vec_recipe_10_HOM,0.20676777
stagecoach,M,word2vec_recipe_10_HOM,0.14789975
antenna,P,word2vec_recipe_10_HOM,0.2262717
elderly,M,word2vec_recipe_10_HOM,0.18970013
talent,P,word2vec_recipe_10_HOM,0.09653064
tooth,P,word2vec_recipe_10_HOM,0.48592556
mute,P,word2vec_recipe_10_HOM,0.17092894
prosperity,M,word2vec_recipe_10_HOM,0.16580434
tote,P,word2vec_recipe_10_HOM,0.32068902
starve,P,word2vec_recipe_10_HOM,0.17428194
moth,P,word2vec_recipe_10_HOM,0.22561477
mug,P,word2vec_recipe_10_HOM,0.38315225
panel,P,word2vec_recipe_10_HOM,0.29239362
tender,H,word2vec_recipe_10_HOM,0.39438382
robe,P,word2vec_recipe_10_HOM,0.21774954
expand,P,word2vec_recipe_10_HOM,0.43937108
flame,P,word2vec_recipe_10_HOM,0.4280957
positive,P,word2vec_recipe_10_HOM,0.16918218
hungry,P,word2vec_recipe_10_HOM,0.35467505
imperative,P,word2vec_recipe_10_HOM,0.24441405
bank,H,word2vec_recipe_10_HOM,0.3864056
bark,H,word2vec_recipe_10_HOM,0.38417965
harvest,P,word2vec_recipe_10_HOM,0.32636288
powder,P,word2vec_recipe_10_HOM,0.35125062
spur,P,word2vec_recipe_10_HOM,0.20548877
sensation,P,word2vec_recipe_10_HOM,0.41550046
brandy,P,word2vec_recipe_10_HOM,0.30904338
simmer,P,word2vec_recipe_10_HOM,0.38032982
compensate,P,word2vec_recipe_10_HOM,0.39332426
stinky,M,word2vec_recipe_10_HOM,0.214021
grunt,P,word2vec_recipe_10_HOM,0.31116214
flush,H,word2vec_recipe_10_HOM,0.423189
pulp,P,word2vec_recipe_10_HOM,0.42607072
welfare,P,word2vec_recipe_10_HOM,0.2894426
slumber,P,word2vec_recipe_10_HOM,0.19449937
pedestal,P,word2vec_recipe_10_HOM,0.41151413
stylish,M,word2vec_recipe_10_HOM,0.26102123
pity,P,word2vec_recipe_10_HOM,0.13150717
skilled,P,word2vec_recipe_10_HOM,0.3868321
fulfill,P,word2vec_recipe_10_HOM,0.16306049
skid,P,word2vec_recipe_10_HOM,0.2538552
crocodile,P,word2vec_recipe_10_HOM,0.33046624
tenth,P,word2vec_recipe_10_HOM,0.3369293
ingredient,P,word2vec_recipe_10_HOM,0.43000263
toot,P,word2vec_recipe_10_HOM,0.19391729
torpedo,P,word2vec_recipe_10_HOM,0.31736314
draw,P,word2vec_recipe_10_HOM,0.38791907
drill,H,word2vec_recipe_10_HOM,0.32373512
elegance,P,word2vec_recipe_10_HOM,0.31633723
rule,P,word2vec_recipe_10_HOM,0.3769583
tornado,M,word2vec_recipe_10_HOM,0.24252611
premium,P,word2vec_recipe_10_HOM,0.40270028
mellow,P,word2vec_recipe_10_HOM,0.3932091
watering,P,word2vec_recipe_10_HOM,0.3128801
scratch,P,word2vec_recipe_10_HOM,0.39725694
slow,P,word2vec_recipe_10_HOM,0.43616366
custom,P,word2vec_recipe_10_HOM,0.24733701
beach,P,word2vec_recipe_10_HOM,0.34346217
pesky,M,word2vec_recipe_10_HOM,0.2483515
kosher,P,word2vec_recipe_10_HOM,0.33459732
lemon,P,word2vec_recipe_10_HOM,0.34496793
backward,P,word2vec_recipe_10_HOM,0.27979204
redundant,P,word2vec_recipe_10_HOM,0.13475162
groundhog,M,word2vec_recipe_10_HOM,0.25753146
brow,P,word2vec_recipe_10_HOM,0.42497525
flag,H,word2vec_recipe_10_HOM,0.42498267
studio,P,word2vec_recipe_10_HOM,0.14618379
wet,P,word2vec_recipe_10_HOM,0.41875634
lung,M,word2vec_recipe_10_HOM,0.2355664
surface,P,word2vec_recipe_10_HOM,0.36456758
arrive,P,word2vec_recipe_10_HOM,0.3818268
skinny,P,word2vec_recipe_10_HOM,0.39770395
remind,P,word2vec_recipe_10_HOM,0.23711711
drool,P,word2vec_recipe_10_HOM,0.22328103
swoop,P,word2vec_recipe_10_HOM,0.22231878
gas,P,word2vec_recipe_10_HOM,0.41286317
ankle,M,word2vec_recipe_10_HOM,0.19691345
scheme,P,word2vec_recipe_10_HOM,0.23452649
accomplish,P,word2vec_recipe_10_HOM,0.28709975
adapt,P,word2vec_recipe_10_HOM,0.28459388
massive,P,word2vec_recipe_10_HOM,0.21819955
proposal,P,word2vec_recipe_10_HOM,0.13897815
count,H,word2vec_recipe_10_HOM,0.43340537
minus,P,word2vec_recipe_10_HOM,0.45600155
champagne,P,word2vec_recipe_10_HOM,0.30406642
bath,P,word2vec_recipe_10_HOM,0.42308846
glitter,P,word2vec_recipe_10_HOM,0.31073645
soup,P,word2vec_recipe_10_HOM,0.3865352
portable,P,word2vec_recipe_10_HOM,0.4893576
skull,P,word2vec_recipe_10_HOM,0.27079627
garment,P,word2vec_recipe_10_HOM,0.26718768
unorthodox,M,word2vec_recipe_10_HOM,0.1673222
yacht,P,word2vec_recipe_10_HOM,0.18932572
jog,H,word2vec_recipe_10_HOM,0.243586
inspire,P,word2vec_recipe_10_HOM,0.13631512
chin,P,word2vec_recipe_10_HOM,0.30944362
casserole,P,word2vec_recipe_10_HOM,0.3604321
nervous,P,word2vec_recipe_10_HOM,0.23907585
clamp,P,word2vec_recipe_10_HOM,0.41456497
relative,P,word2vec_recipe_10_HOM,0.27943623
batch,P,word2vec_recipe_10_HOM,0.4576709
loyalty,P,word2vec_recipe_10_HOM,0.4000042
brittle,P,word2vec_recipe_10_HOM,0.44705674
junkie,P,word2vec_recipe_10_HOM,0.16138038
click,P,word2vec_recipe_10_HOM,0.33611593
population,P,word2vec_recipe_10_HOM,0.13245602
outline,P,word2vec_recipe_10_HOM,0.24539606
dud,P,word2vec_recipe_10_HOM,0.3264495
peep,H,word2vec_recipe_10_HOM,0.33158997
task,P,word2vec_recipe_10_HOM,0.3009478
coconut,P,word2vec_recipe_10_HOM,0.37750718
guardian,P,word2vec_recipe_10_HOM,0.17771979
runner,P,word2vec_recipe_10_HOM,0.3737247
moody,P,word2vec_recipe_10_HOM,0.15456939
diver,P,word2vec_recipe_10_HOM,0.21106489
constant,P,word2vec_recipe_10_HOM,0.4421216
cowgirl,P,word2vec_recipe_10_HOM,0.18841268
concern,P,word2vec_recipe_10_HOM,0.2570976
remove,P,word2vec_recipe_10_HOM,0.43149385
cram,P,word2vec_recipe_10_HOM,0.4437726
disclosure,P,word2vec_recipe_10_HOM,0.17862011
prominent,P,word2vec_recipe_10_HOM,0.1966834
shift,P,word2vec_recipe_10_HOM,0.48182538
pinch,P,word2vec_recipe_10_HOM,0.48378304
adorable,P,word2vec_recipe_10_HOM,0.22557954
zebra,M,word2vec_recipe_10_HOM,0.3067437
tasteful,P,word2vec_recipe_10_HOM,0.24165411
stash,P,word2vec_recipe_10_HOM,0.33810946
bout,P,word2vec_recipe_10_HOM,0.46018055
rage,P,word2vec_recipe_10_HOM,0.20702475
crisp,P,word2vec_recipe_10_HOM,0.45823884
grow,P,word2vec_recipe_10_HOM,0.34931287
lair,P,word2vec_recipe_10_HOM,0.22813196
smudge,P,word2vec_recipe_10_HOM,0.2664965
virtue,P,word2vec_recipe_10_HOM,0.33332786
minimize,P,word2vec_recipe_10_HOM,0.37282127
tremble,P,word2vec_recipe_10_HOM,0.31319427
numerous,P,word2vec_recipe_10_HOM,0.36723354
spoil,P,word2vec_recipe_10_HOM,0.2848017
strand,H,word2vec_recipe_10_HOM,0.43325287
shabby,P,word2vec_recipe_10_HOM,0.18643762
notion,P,word2vec_recipe_10_HOM,0.11261824
shady,P,word2vec_recipe_10_HOM,0.26308385
porcelain,P,word2vec_recipe_10_HOM,0.35768083
leak,P,word2vec_recipe_10_HOM,0.4223675
untouched,P,word2vec_recipe_10_HOM,0.42951912
cluck,P,word2vec_recipe_10_HOM,0.16689837
badge,P,word2vec_recipe_10_HOM,0.17341393
rag,H,word2vec_recipe_10_HOM,0.43567094
agency,P,word2vec_recipe_10_HOM,0.13748549
kicker,P,word2vec_recipe_10_HOM,0.24895771
impossible,P,word2vec_recipe_10_HOM,0.4547922
splinter,P,word2vec_recipe_10_HOM,0.22603364
submission,P,word2vec_recipe_10_HOM,0.22829086
brighten,P,word2vec_recipe_10_HOM,0.37486252
character,P,word2vec_recipe_10_HOM,0.3059093
brink,P,word2vec_recipe_10_HOM,0.25073287
conscious,P,word2vec_recipe_10_HOM,0.25139037
cello,M,word2vec_recipe_10_HOM,0.2596866
hydrogen,M,word2vec_recipe_10_HOM,0.26923713
device,P,word2vec_recipe_10_HOM,0.40269887
seed,P,word2vec_recipe_10_HOM,0.43367192
feature,P,word2vec_recipe_10_HOM,0.32146552
infrared,P,word2vec_recipe_10_HOM,0.2727014
hammock,M,word2vec_recipe_10_HOM,0.221952
boom,H,word2vec_recipe_10_HOM,0.3342292
dispense,P,word2vec_recipe_10_HOM,0.38726875
sever,P,word2vec_recipe_10_HOM,0.36824998
tier,H,word2vec_recipe_10_HOM,0.3829621
tall,P,word2vec_recipe_10_HOM,0.32386616
scrap,H,word2vec_recipe_10_HOM,0.46935213
outer,M,word2vec_recipe_10_HOM,0.3813808
