ambiguity_type,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
H,0.27783373,0.28514028,0.3360979,0.32213843,0.35827288,0.3340842
HYP*,0.28265408,0.3209345,0.3668256,0.38208818,0.40043417,0.39584813
M,0.20689471,0.2183574,0.24952032,0.25119948,0.2667628,0.26314962
P,0.23933662,0.24770515,0.28815168,0.28056604,0.30707893,0.29127568
