word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
lifelong,M,word2vec_tiny_40_HYP,0.32757586,0.33936042,0.37581903,0.38896024,0.39543518,0.3927893
pirate,P,word2vec_tiny_40_HYP,0.32181662,0.42677677,0.43640804,0.5909451,0.48829606,0.6430927
gasoline,M,word2vec_tiny_40_HYP,0.30063623,0.39224732,0.36027774,0.46538544,0.39050117,0.49190283
gopher,P,word2vec_tiny_40_HYP,0.2910443,0.3273706,0.3408102,0.3944243,0.36086762,0.41724747
substance,P,word2vec_tiny_40_HYP,0.26131973,0.33934915,0.33225137,0.449058,0.36354786,0.483731
strap,P,word2vec_tiny_40_HYP,0.34323853,0.43200547,0.4377362,0.55365753,0.47519442,0.59939635
pitch,H,word2vec_tiny_40_HYP,0.35601717,0.46139652,0.472608,0.6396621,0.51585317,0.67593926
countdown,P,word2vec_tiny_40_HYP,0.24250934,0.266049,0.3175181,0.31482607,0.3529531,0.37999496
pink,H,word2vec_tiny_40_HYP,0.30296782,0.41958818,0.4445677,0.58095235,0.4973111,0.60970724
perky,M,word2vec_tiny_40_HYP,0.3534195,0.3626853,0.40312123,0.43158883,0.4227022,0.4451163
fearless,M,word2vec_tiny_40_HYP,0.2731088,0.38125762,0.33920243,0.4396997,0.36930382,0.45345658
lotion,P,word2vec_tiny_40_HYP,0.33809695,0.4346069,0.45182925,0.60840636,0.49495658,0.6517311
annoy,P,word2vec_tiny_40_HYP,0.3050034,0.37611857,0.36741614,0.41518614,0.3976793,0.4403582
hoop,P,word2vec_tiny_40_HYP,0.3155683,0.4391633,0.44030872,0.5923701,0.48898435,0.64930606
doorman,M,word2vec_tiny_40_HYP,0.25525412,0.23848636,0.2892476,0.28412643,0.30381313,0.28772223
cookie,P,word2vec_tiny_40_HYP,0.27298245,0.34004992,0.37967712,0.48197418,0.4304483,0.5144494
romantic,P,word2vec_tiny_40_HYP,0.2025073,0.20149776,0.23485969,0.21657749,0.2498601,0.23233208
square,P,word2vec_tiny_40_HYP,0.33343357,0.46332908,0.46834922,0.6320357,0.51460916,0.66957706
vibration,P,word2vec_tiny_40_HYP,0.2502431,0.31594613,0.31918228,0.400686,0.34815285,0.44608653
spacious,P,word2vec_tiny_40_HYP,0.32491735,0.3847645,0.37420085,0.44260082,0.39629066,0.46502623
toilet,P,word2vec_tiny_40_HYP,0.34257895,0.4784442,0.46193665,0.61763626,0.5048679,0.66145647
accompany,P,word2vec_tiny_40_HYP,0.2546715,0.29072836,0.29036185,0.32773525,0.30538195,0.3486144
wildlife,M,word2vec_tiny_40_HYP,0.29891664,0.37679255,0.356608,0.45374024,0.38773277,0.49467656
speech,P,word2vec_tiny_40_HYP,0.31746072,0.32504722,0.37683707,0.42707324,0.40400222,0.45470878
household,P,word2vec_tiny_40_HYP,0.21734472,0.21362591,0.2548538,0.2519817,0.27342254,0.26597393
lend,P,word2vec_tiny_40_HYP,0.3818943,0.4999525,0.5204327,0.6638703,0.5747621,0.69357175
attack,P,word2vec_tiny_40_HYP,0.34722158,0.38109806,0.43842402,0.48153773,0.47276214,0.5195518
cone,P,word2vec_tiny_40_HYP,0.3007574,0.39104012,0.4442959,0.5465577,0.4971758,0.6119787
rope,P,word2vec_tiny_40_HYP,0.29091188,0.422171,0.4285607,0.59224087,0.48106545,0.64240617
agreement,P,word2vec_tiny_40_HYP,0.37482122,0.39579216,0.4473741,0.4616234,0.4736956,0.46690586
unable,M,word2vec_tiny_40_HYP,0.32893753,0.38910648,0.40614665,0.46233627,0.44086182,0.4798829
gracious,P,word2vec_tiny_40_HYP,0.22994968,0.2570817,0.27805617,0.31564558,0.29882145,0.34258047
hind,H,word2vec_tiny_40_HYP,0.3726439,0.48358336,0.45788357,0.56112325,0.49059483,0.580414
park,P,word2vec_tiny_40_HYP,0.3885547,0.5318811,0.5199228,0.65616935,0.5672112,0.6895067
detector,P,word2vec_tiny_40_HYP,0.2844101,0.3405435,0.35055974,0.43131405,0.37932453,0.46354893
distance,P,word2vec_tiny_40_HYP,0.37783363,0.46770298,0.43948406,0.49594805,0.46579236,0.5053586
drum,P,word2vec_tiny_40_HYP,0.24480994,0.33714736,0.39455354,0.52814174,0.457355,0.58458036
accident,P,word2vec_tiny_40_HYP,0.47128302,0.56706923,0.56519514,0.6568975,0.59813356,0.65573925
moon,P,word2vec_tiny_40_HYP,0.29383633,0.41545892,0.43134537,0.5600962,0.48512244,0.61051416
restless,P,word2vec_tiny_40_HYP,0.30970705,0.41150436,0.45983827,0.57610595,0.5339234,0.66685814
reality,P,word2vec_tiny_40_HYP,0.3084801,0.3330161,0.37484446,0.39102355,0.40075484,0.42319474
equal,P,word2vec_tiny_40_HYP,0.33891386,0.43943503,0.42772835,0.5041994,0.45659247,0.5151719
buoy,P,word2vec_tiny_40_HYP,0.30154693,0.31148332,0.3674457,0.42048383,0.39519116,0.4631759
regain,P,word2vec_tiny_40_HYP,0.2718678,0.28967232,0.3114349,0.3313779,0.3314682,0.34483624
pudding,P,word2vec_tiny_40_HYP,0.21437585,0.27189702,0.2654414,0.3252384,0.29717273,0.37447912
wing,P,word2vec_tiny_40_HYP,0.38935882,0.5119567,0.4956313,0.6292942,0.5388723,0.6522657
greedy,P,word2vec_tiny_40_HYP,0.33032483,0.40567306,0.47276348,0.5571023,0.51712877,0.5873478
hoof,P,word2vec_tiny_40_HYP,0.379881,0.4677501,0.4637311,0.54551023,0.49643943,0.5747401
poorly,P,word2vec_tiny_40_HYP,0.32002705,0.34286037,0.38841584,0.4285368,0.4153321,0.4501006
mink,P,word2vec_tiny_40_HYP,0.299049,0.3448782,0.3377186,0.35659996,0.35348347,0.3738797
plumber,P,word2vec_tiny_40_HYP,0.357657,0.40901214,0.4558342,0.5228222,0.48755673,0.55614793
toaster,H,word2vec_tiny_40_HYP,0.35172066,0.4541091,0.4517836,0.5293429,0.48827365,0.5699737
disposal,P,word2vec_tiny_40_HYP,0.1794244,0.18772008,0.2076563,0.21889824,0.22043331,0.2343768
pounce,P,word2vec_tiny_40_HYP,0.43830281,0.49093583,0.51246345,0.55285513,0.5406274,0.5609977
pleasant,P,word2vec_tiny_40_HYP,0.3321649,0.3696221,0.39944303,0.44803354,0.42500123,0.4791543
janitor,M,word2vec_tiny_40_HYP,0.3178807,0.3443688,0.37979573,0.44117513,0.4046353,0.4534851
selfish,P,word2vec_tiny_40_HYP,0.32263452,0.4641104,0.4620386,0.62433976,0.51871747,0.6535279
cloak,P,word2vec_tiny_40_HYP,0.3485058,0.46107125,0.43898216,0.5507311,0.47435287,0.5941752
honor,P,word2vec_tiny_40_HYP,0.2742949,0.3400976,0.33770776,0.42079517,0.36722046,0.4343623
continue,P,word2vec_tiny_40_HYP,0.43003875,0.4898326,0.48723945,0.478319,0.5057108,0.4816997
fright,P,word2vec_tiny_40_HYP,0.23913857,0.27348244,0.3086091,0.3703848,0.33706355,0.39994588
panic,P,word2vec_tiny_40_HYP,0.37646785,0.4935534,0.51850265,0.65447366,0.5667153,0.67931443
joker,P,word2vec_tiny_40_HYP,0.35283592,0.41747057,0.415922,0.5230712,0.44375205,0.53501654
bug,P,word2vec_tiny_40_HYP,0.2761206,0.3437591,0.41317758,0.5479287,0.4750515,0.60984606
plaster,P,word2vec_tiny_40_HYP,0.25941065,0.3488583,0.34734982,0.4335051,0.3894448,0.47936967
poise,P,word2vec_tiny_40_HYP,0.20565131,0.23600018,0.23402944,0.26909336,0.24636164,0.2758956
territory,P,word2vec_tiny_40_HYP,0.32248464,0.32869253,0.3810742,0.42246664,0.4068283,0.44840205
infection,P,word2vec_tiny_40_HYP,0.27593842,0.3240998,0.38847825,0.46402246,0.4350367,0.51362
selective,P,word2vec_tiny_40_HYP,0.1426398,0.15328698,0.17225231,0.19559719,0.18757027,0.21345401
heater,P,word2vec_tiny_40_HYP,0.37598106,0.4464949,0.46282417,0.5501988,0.49859515,0.59056336
tailor,P,word2vec_tiny_40_HYP,0.32978803,0.4066339,0.39838672,0.473303,0.42389885,0.48269957
confront,P,word2vec_tiny_40_HYP,0.26310396,0.33280212,0.33077142,0.4067173,0.36058578,0.43351495
folder,P,word2vec_tiny_40_HYP,0.24930255,0.33868286,0.38766423,0.5335967,0.4566554,0.6136265
various,P,word2vec_tiny_40_HYP,0.31614405,0.42624146,0.38960925,0.5181044,0.42120388,0.54273
green,P,word2vec_tiny_40_HYP,0.35662866,0.4291483,0.48259476,0.64550275,0.52940077,0.68768936
sweaty,P,word2vec_tiny_40_HYP,0.42113933,0.5108745,0.524523,0.6068277,0.5608728,0.64063084
drip,P,word2vec_tiny_40_HYP,0.36430624,0.41785768,0.44712907,0.52863765,0.48017517,0.5576871
horseback,P,word2vec_tiny_40_HYP,0.29775625,0.36072776,0.3490992,0.43454394,0.37266237,0.44555694
angle,H,word2vec_tiny_40_HYP,0.33516067,0.4075928,0.40978923,0.48202103,0.4354541,0.5010258
burp,P,word2vec_tiny_40_HYP,0.3141182,0.3789705,0.3813083,0.4369123,0.41322318,0.47393525
crook,P,word2vec_tiny_40_HYP,0.25977644,0.32493567,0.3013135,0.3726653,0.32003146,0.38650113
rosary,P,word2vec_tiny_40_HYP,0.19804415,0.21209331,0.23308073,0.23497881,0.25055215,0.25218162
newborn,P,word2vec_tiny_40_HYP,0.2342439,0.28486317,0.27662137,0.29990855,0.29236245,0.31108707
grenade,P,word2vec_tiny_40_HYP,0.32224616,0.3809388,0.36584172,0.43551466,0.38465774,0.434586
frisky,M,word2vec_tiny_40_HYP,0.2629219,0.3284134,0.33352092,0.40002254,0.3611451,0.41372666
goose,P,word2vec_tiny_40_HYP,0.2546243,0.3471433,0.39567918,0.52639437,0.4638279,0.60836846
lag,P,word2vec_tiny_40_HYP,0.18157612,0.17330311,0.20841093,0.21979602,0.22005925,0.23244394
