word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
keg,P,word2vec_recipe_1_HYP,0.21243945,0.27208114,0.25631443,0.31900758,0.27509087,0.33255997
aristocrat,P,word2vec_recipe_1_HYP,0.16363062,0.21796207,0.19754432,0.23477751,0.21121109,0.24691404
novelty,P,word2vec_recipe_1_HYP,0.16908565,0.18045904,0.20334147,0.22896968,0.21736118,0.24664614
pirate,P,word2vec_recipe_1_HYP,0.20830531,0.21805203,0.23928405,0.25316402,0.25227115,0.25482467
gasoline,M,word2vec_recipe_1_HYP,0.12598312,0.13736063,0.14567178,0.15827207,0.15536389,0.16826718
fringe,P,word2vec_recipe_1_HYP,0.18887636,0.22317913,0.22525726,0.25082198,0.24207371,0.27013302
corral,P,word2vec_recipe_1_HYP,0.2927613,0.25825128,0.32926244,0.2730958,0.3407753,0.28498024
gopher,P,word2vec_recipe_1_HYP,0.2041614,0.2153202,0.23325305,0.24057187,0.24478656,0.25607216
substance,P,word2vec_recipe_1_HYP,0.30261135,0.33783337,0.3539758,0.3523594,0.37425992,0.36007172
flannel,P,word2vec_recipe_1_HYP,0.34436172,0.23111504,0.39057782,0.25268957,0.40670195,0.26310855
strap,P,word2vec_recipe_1_HYP,0.23940694,0.20256978,0.28570718,0.25097862,0.30856156,0.2878411
courtesy,P,word2vec_recipe_1_HYP,0.2914326,0.21891275,0.3360142,0.22849797,0.3518799,0.24328904
pitch,H,word2vec_recipe_1_HYP,0.35353956,0.30659342,0.4048432,0.37891757,0.42544702,0.38663617
countdown,P,word2vec_recipe_1_HYP,0.29580384,0.234024,0.33019432,0.25968114,0.34194005,0.26257947
fiend,P,word2vec_recipe_1_HYP,0.13597599,0.108957596,0.15849946,0.13330625,0.16864291,0.1454161
generic,P,word2vec_recipe_1_HYP,0.2375576,0.22362477,0.27968204,0.24059401,0.29413307,0.24178457
marijuana,M,word2vec_recipe_1_HYP,0.26083618,0.3083645,0.29737937,0.34420747,0.31205833,0.3576827
pink,H,word2vec_recipe_1_HYP,0.3668496,0.41395578,0.48754176,0.5265304,0.52516305,0.525591
perky,M,word2vec_recipe_1_HYP,0.30092,0.26995602,0.33833072,0.2677918,0.35210192,0.28020883
society,P,word2vec_recipe_1_HYP,0.16561553,0.15010963,0.18617183,0.16647428,0.1974482,0.18421935
fearless,M,word2vec_recipe_1_HYP,0.17921114,0.17121975,0.2042995,0.1851855,0.2152795,0.19021347
lotion,P,word2vec_recipe_1_HYP,0.26691255,0.25993264,0.322081,0.31048808,0.34515753,0.3314935
hoop,P,word2vec_recipe_1_HYP,0.27705047,0.2607233,0.3115466,0.27729788,0.32659152,0.293323
cookie,P,word2vec_recipe_1_HYP,0.31513935,0.3425049,0.37638858,0.36071473,0.3994616,0.37496632
etiquette,M,word2vec_recipe_1_HYP,0.13052699,0.13690248,0.15030329,0.1594275,0.15877448,0.16718332
romantic,P,word2vec_recipe_1_HYP,0.21096048,0.24025168,0.25538543,0.2708756,0.27178872,0.27615088
square,P,word2vec_recipe_1_HYP,0.27195153,0.3088154,0.3283213,0.31712958,0.35198486,0.3384808
vibration,P,word2vec_recipe_1_HYP,0.15174064,0.16233227,0.16989517,0.17965461,0.17774338,0.1868783
