word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
lifelong,M,word2vec_tiny_20_HOM_HALF,0.32387644,0.3570124,0.3742937,0.3896179,0.39559433,0.4095646
pirate,P,word2vec_tiny_20_HOM_HALF,0.31473407,0.42500702,0.43127975,0.5841267,0.48441914,0.63764125
gasoline,M,word2vec_tiny_20_HOM_HALF,0.3076807,0.39462173,0.36731598,0.45745087,0.39869094,0.49425912
gopher,P,word2vec_tiny_20_HOM_HALF,0.29936486,0.33926627,0.3429384,0.39063635,0.36232346,0.41939902
substance,P,word2vec_tiny_20_HOM_HALF,0.261365,0.34697372,0.3272742,0.44437665,0.3544884,0.4765735
strap,P,word2vec_tiny_20_HOM_HALF,0.33673352,0.41122806,0.43098378,0.5498064,0.47092804,0.59288275
pitch,H,word2vec_tiny_20_HOM_HALF,0.35589904,0.45664668,0.47015378,0.6380754,0.51632655,0.6757764
countdown,P,word2vec_tiny_20_HOM_HALF,0.23528747,0.25254223,0.31090438,0.31304556,0.3483958,0.39135376
pink,H,word2vec_tiny_20_HOM_HALF,0.3028376,0.41969386,0.44538665,0.5880417,0.50022054,0.62915754
perky,M,word2vec_tiny_20_HOM_HALF,0.32945216,0.36211312,0.3746637,0.41721812,0.39329225,0.43686026
fearless,M,word2vec_tiny_20_HOM_HALF,0.27249306,0.37920856,0.3376692,0.43606034,0.3663839,0.4564804
lotion,P,word2vec_tiny_20_HOM_HALF,0.33901227,0.43815622,0.45295757,0.60414666,0.49480233,0.6427859
annoy,P,word2vec_tiny_20_HOM_HALF,0.3214326,0.37480053,0.38132194,0.42616114,0.41108224,0.44845602
hoop,P,word2vec_tiny_20_HOM_HALF,0.3123832,0.43547302,0.43490392,0.59036654,0.4817787,0.6366438
doorman,M,word2vec_tiny_20_HOM_HALF,0.2613567,0.27043307,0.2941146,0.27740958,0.30746436,0.2903587
cookie,P,word2vec_tiny_20_HOM_HALF,0.2664307,0.3434305,0.36435995,0.46771592,0.41689834,0.50820905
