word,cv_dist_subtl_all_100,cv_dist_subtl_all_200,cv_dist_subtl_nearest_100,cv_dist_subtl_nearest_200,cv_dist_wiki_all_100,cv_dist_wiki_all_200,cv_dist_wiki_nearest_100,cv_dist_wiki_nearest_200,cv_pairdist_subtl_all_100,cv_pairdist_subtl_all_200,cv_pairdist_subtl_nearest_100,cv_pairdist_subtl_nearest_200,cv_pairdist_wiki_all_100,cv_pairdist_wiki_all_200,cv_pairdist_wiki_nearest_100,cv_pairdist_wiki_nearest_200,gv_dist,gv_pairdist,nbhd_dist_100,nbhd_dist_20,nbhd_dist_200,nbhd_pairdist_100,nbhd_pairdist_20,nbhd_pairdist_200
pun,0.7110720019951667,0.7110720019951667,0.7110720019951667,0.7110720019951667,0.5510842524983255,0.5510842524983255,0.4048719764543946,0.4335042110466159,0.6758724664370745,0.6758724664370745,0.6758724664370743,0.6758724664370743,0.399127319914959,0.399127319914959,0.28842470815189114,0.31347685305602946,0.44397576200990685,0.22319158636187678,0.4468220415016374,0.36036772683493373,0.48105939059389663,0.5638508849649183,0.45808358642961006,0.5962933105818353
solitary,0.7741985114305152,0.7741985114305152,0.6833811740403024,0.7741985114305152,0.6444936523890958,0.6444936523890958,0.5392532871289577,0.556776914679271,0.7455714448984213,0.7455714448984213,0.6163618289339792,0.7455714448984213,0.45752561404781567,0.45752561404781567,0.35661853812262095,0.3878148159833085,0.5732928192715487,0.3940910650283039,0.5670269340657399,0.4849842217203534,0.5897572383435157,0.7030906826973478,0.610979280667099,0.6979894368107628
brig,0.8634058271494404,0.8634058271494404,0.81126445872053,0.8634058271494404,0.6384960249925417,0.6384960249925417,0.4789872282038683,0.5093958248078863,0.7446089658467889,0.7446089658467889,0.635209249018754,0.7446089658467889,0.402490469666082,0.402490469666082,0.2756731632313993,0.3030869700914293,0.503358893904342,0.16763154280715736,0.3784646885467703,0.27585799885534434,0.4305331583022502,0.4020183179265702,0.2796751657420435,0.4834249941901423
vet,0.7696747989742544,0.7696747989742544,0.6454390667610406,0.7009930135524169,0.6895180989931123,0.6895180989931123,0.5734846085430313,0.5978568903272927,0.7218955993557689,0.7218955993557689,0.4736532425307842,0.5687727070999465,0.45324180980524514,0.45324180980524514,0.362317184937979,0.3809131806456342,0.6438410616771172,0.2395095393327541,0.5888535983613084,0.4936728577743673,0.617773109653907,0.6951747878987657,0.5907252955575067,0.7259403051455543
search,0.8001021025145633,0.8001021025145633,0.6190778029610703,0.6530737886506194,0.684118246862711,0.684118246862711,0.5717384457832927,0.5981451814896355,0.7557128391397953,0.7557128391397953,0.587069850771519,0.5770979748809361,0.4527604959399378,0.4527604959399378,0.40560901867793525,0.4204416419977091,0.5741297902562349,0.24683553189695434,0.5448064404586019,0.39053403964849925,0.5912647947430415,0.6972302883343053,0.5122932887194057,0.739921130024144
partner,0.8599358513509219,0.8599358513509219,0.6872489122676992,0.7257001411923563,0.698782876496638,0.698782876496638,0.5664680288810992,0.59369560339771,0.7827183681235059,0.7827183681235059,0.5496338943090725,0.5501262440736026,0.4727471827485226,0.4727471827485226,0.3685585762342206,0.4019995396205933,0.6220778321688846,0.3312339228499645,0.5877847658112203,0.4918441754303606,0.6186437381506006,0.6986898524874446,0.5988769055515218,0.7305263602995248
generation,0.799384057376215,0.799384057376215,0.652724374061042,0.6849365756086945,0.6793656912838264,0.6793656912838264,0.5812742288736389,0.6022524263150348,0.7482611239539017,0.7482611239539017,0.5060677456803158,0.5356479184498134,0.4537663834704751,0.4537663834704751,0.4059002216736341,0.4141583281093141,0.7233003319754614,0.24102102741684267,0.5893651987588744,0.48117516460355114,0.6206080024681113,0.7079159953389957,0.5961834988787237,0.7321397246167781
behalf,0.7965148401144938,0.7965148401144938,0.6187239035566257,0.6583855530809405,0.6641822569659729,0.6641822569659729,0.5408057758474644,0.5646737413841589,0.7779584347606212,0.7779584347606212,0.5382958114282184,0.5678569051189762,0.46108835895625117,0.46108835895625117,0.3878485928365806,0.4033228867203706,0.7053817979444617,0.053888328555105613,0.5812431907831707,0.5189474159402728,0.6047247441550133,0.7065061782971672,0.6310779360671123,0.7411693108956872
outer,0.6766503622963804,0.6766503622963804,0.5403315916269894,0.5709265517204244,0.5450549267733804,0.5450549267733804,0.39629383378839406,0.42234021578956343,0.6697828555435335,0.6697828555435335,0.4421419319265662,0.5054946688569835,0.4396466848169952,0.4396466848169952,0.31553499588647244,0.34339385315261706,0.5736945622504249,0.0,0.43892834630477545,0.36087743836501307,0.4648537289843222,0.4574762478492755,0.4041208272915355,0.48817571385805986
abroad,0.804386296907658,0.804386296907658,0.7071009348450439,0.7623471108828475,0.684590370786738,0.684590370786738,0.5820503385485284,0.604391663473775,0.7310702753091866,0.7310702753091866,0.5128737911084753,0.6116153216653977,0.46061660841250973,0.46061660841250973,0.40106271994263337,0.4098093247435681,0.7967617322189993,0.27175099551181614,0.6214277772251353,0.5170904578786798,0.6538424211603941,0.7478188855593552,0.646944953016324,0.7749097800267156
smug,0.6814824160445255,0.6814824160445255,0.6177788992534304,0.6814824160445253,0.5710469043557322,0.5710469043557322,0.4700224759971561,0.5000380142920897,0.6983969934091111,0.6983969934091111,0.5676916705091198,0.6983969934091111,0.38275346013987116,0.38275346013987116,0.3030922539226319,0.3239072962162786,0.5324719323886917,0.0,0.36063365132178615,0.2941431001661722,0.38765246302580814,0.4397347200991553,0.3505800804421795,0.47416565764007335
draft,0.8453992021131985,0.8453992021131985,0.7243288287275429,0.7767624387247952,0.6741793776201105,0.6741793776201105,0.5001256395979539,0.5341315045461743,0.740600027547855,0.740600027547855,0.6013618752532468,0.6190229357970891,0.4556943542101781,0.4556943542101781,0.2886565366041297,0.31600194333000853,0.7575246444313711,0.3474088558433301,0.5622573533299008,0.43426873236125385,0.601690051125166,0.7253876426427228,0.5532506941292157,0.7506799091551657
methane,0.6913223759273366,0.6913223759273366,0.6913223759273366,0.6913223759273366,0.5525261386624833,0.5525261386624833,0.3478430415585423,0.391128960047053,0.754335326890889,0.754335326890889,0.754335326890889,0.754335326890889,0.39424315549670125,0.39424315549670125,0.255642918608802,0.29683491115883565,0.3966517345414041,0.0,0.3959426027925307,0.3155651460170751,0.42759382521456457,0.46732563671290245,0.372442145234012,0.48938561937784125
deliver,0.7864422522449362,0.7864422522449362,0.6213975508744629,0.651602724488927,0.6832971211433504,0.6832971211433504,0.5817218396314853,0.6038681827905702,0.7225230609802388,0.7225230609802388,0.4847694243875499,0.519918272832599,0.46796429350574237,0.46796429350574237,0.4180720146193895,0.4206480568302417,0.6133912779190873,0.5145672952200966,0.5818161291371884,0.45673181220875386,0.6152282526660748,0.7101488128875871,0.5858883762216837,0.73847636680493
pursue,0.7844289775501724,0.7844289775501724,0.6638118652125513,0.714012330033924,0.6505481019202758,0.6505481019202758,0.5497949481067087,0.5711752196128973,0.7153936481693891,0.7153936481693891,0.5189092446737387,0.574444784073472,0.4424611649018653,0.4424611649018653,0.35852623003126155,0.37627405137288905,0.6084792366826631,0.43605352379704226,0.5650329483418929,0.44375531190484485,0.6012136669536516,0.6902128166349973,0.5910319968245992,0.7194887822510986
candor,0.7226461825716786,0.7226461825716786,0.7226461825716786,0.7226461825716786,0.5868150700534205,0.5868150700534205,0.49651229822053317,0.5285844468697841,0.734495827828834,0.734495827828834,0.734495827828834,0.734495827828834,0.3974450463371515,0.3974450463371515,0.3376752831306545,0.35297949872680795,0.5111826621238793,0.14523750770523614,0.3983664518762967,0.31655064374269254,0.4313513477204748,0.5038380072949369,0.4100315325857238,0.533535552671598
soup,0.6708352108694133,0.6708352108694133,0.3142694745455802,0.384194739775731,0.5060766624959758,0.5060766624959758,0.2798431417805046,0.31307242628884063,0.7169047489085177,0.7169047489085177,0.3279593233309093,0.4238317858701833,0.40025444225192564,0.40025444225192564,0.18924562439839515,0.22413202537705082,0.5039420740620042,0.19564412511464602,0.28387993274378376,0.23522492761243835,0.3053599290077816,0.30113118213510703,0.2387239497869782,0.3279154271844624
disable,0.7674784593714972,0.7674784593714972,0.7674784593714972,0.7674784593714972,0.652263793180649,0.652263793180649,0.5540430105267055,0.5734776184821208,0.7441083832353768,0.7441083832353768,0.7441083832353768,0.7441083832353768,0.4120408600824962,0.4120408600824962,0.366722837171758,0.3702981604227497,0.5353375768904396,0.30530606701158003,0.564641760531601,0.4602347069566225,0.5970800931474308,0.7064814702183578,0.6003050597959729,0.7295071123446776
hedge,0.8021450232917932,0.8021450232917932,0.8021450232917932,0.8021450232917932,0.6305154455532144,0.6305154455532144,0.43755939537703853,0.47378767876144484,0.6972328045393643,0.6972328045393643,0.6972328045393643,0.6972328045393643,0.4485546740003949,0.4485546740003949,0.23922908967780823,0.28444999610284666,0.7225944357214632,0.2573831417111542,0.47624016894719395,0.39412018593859044,0.5109064476238484,0.5724420335644721,0.5027588089633803,0.6120878271521357
springtime,0.737859091944369,0.737859091944369,0.737859091944369,0.737859091944369,0.6134803102484397,0.6134803102484397,0.4741388958899057,0.5057439749524195,0.712870640562827,0.712870640562827,0.712870640562827,0.712870640562827,0.438430239880753,0.438430239880753,0.3538074440830161,0.3790205509226405,0.6840632478571895,0.19275796530351835,0.48587119060459794,0.3861663327414837,0.5183426435059642,0.5554343577572246,0.47116468834384945,0.5936638607876465
grind,0.6957936417483649,0.6957936417483649,0.6073540422145336,0.6957936417483648,0.6502880044156607,0.6502880044156607,0.53604262748116,0.5600232859416924,0.66199942768518,0.66199942768518,0.491739164614343,0.66199942768518,0.43507492134452364,0.43507492134452364,0.3456063068348274,0.37064841582196234,0.5784788080047479,0.4365675481279709,0.552784112892162,0.4589748547735004,0.5802058793123838,0.6656084580712968,0.5755636459754087,0.6874201487969843
daybreak,0.7864023837706888,0.7864023837706888,0.7864023837706888,0.7864023837706888,0.588146076798602,0.588146076798602,0.44353699012397363,0.47208879890841543,0.7347551399715813,0.7347551399715813,0.7347551399715813,0.7347551399715813,0.4162677109712006,0.4162677109712006,0.33929173022782844,0.3536365370625312,0.41478255192013125,0.0,0.49397536469805203,0.3834941818026246,0.5279307307482284,0.6366264419111094,0.478350500330298,0.6731175975801407
junkie,0.7387700049171402,0.7387700049171402,0.5793626038050623,0.6685494301537147,0.6146754945877957,0.6146754945877957,0.5227875194859688,0.5520288548527509,0.7594504236449248,0.7594504236449248,0.4963629802280526,0.6241413480103035,0.40779558784460984,0.40779558784460984,0.3490229539994822,0.3668080528973116,0.5978368305897701,0.29783256570783,0.46579322117891303,0.3904130049036696,0.4908813161880434,0.5405758830180425,0.473478547672195,0.5632839587237082
buff,0.7826009023489171,0.7826009023489171,0.7286963476651042,0.7826009023489171,0.5568843884283965,0.5568843884283965,0.4058995022931333,0.42310197850766135,0.7328931948530062,0.7328931948530062,0.5932205647184898,0.7328931948530062,0.3866697367753997,0.3866697367753997,0.1631472646130649,0.1897839464016335,0.6384820155366157,0.32160285786087656,0.4839546854005375,0.42570582262276513,0.5119217849681528,0.41802336196061923,0.3519274421895416,0.48286770205728063
salvation,0.7533064257449777,0.7533064257449777,0.6110415560482308,0.7009957825160578,0.5692035334488569,0.5692035334488569,0.4123808121343621,0.44258364833054675,0.7482729134244719,0.7482729134244719,0.5404906381804185,0.6450533130209486,0.38008838083843316,0.38008838083843316,0.2790838505729268,0.30036586455919595,0.48817325987528254,0.20679190404357373,0.41728556947595585,0.3415117756980971,0.4524013817430935,0.525826456270895,0.43373486611928513,0.5648316185056783
clearance,0.8232114608269385,0.8232114608269385,0.7181289525115588,0.756544211405296,0.7187062441096737,0.7187062441096737,0.625644286266793,0.6433564343702551,0.7683550492559225,0.7683550492559225,0.6145088360861035,0.6464736663065682,0.4643682517008876,0.4643682517008876,0.412860336862396,0.4184011758435154,0.6494202654384247,0.3840015690925732,0.6253223480220719,0.5249854462908486,0.6507708264676074,0.7140255131531432,0.6262066031778342,0.7109213660674049
calculator,0.763923538312651,0.763923538312651,0.763923538312651,0.763923538312651,0.619483798034635,0.619483798034635,0.5011200330699271,0.5236942296701366,0.6999136224230902,0.6999136224230902,0.6999136224230902,0.6999136224230902,0.4016368658354991,0.4016368658354991,0.32937797618613585,0.3421620402133931,0.4552957938930613,0.09982603537728052,0.4902780666191515,0.40999756712932295,0.5162254650389859,0.5743603837148794,0.5016872819855613,0.5836912594509749
commission,0.8348443594221411,0.8348443594221411,0.6680434357752983,0.7101751262989314,0.6770541108565082,0.6770541108565082,0.5504237550520386,0.5768442987223108,0.7769337388958422,0.7769337388958422,0.6071324210367777,0.6459736504294964,0.45585503584570447,0.45585503584570447,0.3736555606198672,0.3928537243332182,0.7174707437351715,0.3260681756233743,0.5353754699918484,0.41437953293350327,0.572790925470034,0.6837789465571079,0.5491118735995911,0.7168926992362049
convince,0.7335335028391773,0.7335335028391773,0.5399703994683533,0.5710822042872956,0.6025555313913186,0.6025555313913186,0.4798825437908584,0.5044554609194304,0.7000831111188727,0.7000831111188727,0.41327481316659753,0.43035518926418337,0.4066626027762552,0.4066626027762552,0.30820993732678253,0.3291376178381157,0.4453580170678837,0.0,0.4669310524306406,0.3621426030906807,0.5067986198050138,0.6156713919253972,0.49149485287353856,0.6547441289432765
shameless,0.7239622601829697,0.7239622601829697,0.7239622601829697,0.7239622601829697,0.5935891417418561,0.5935891417418561,0.4843370239588487,0.5130767973332238,0.7479015492734128,0.7479015492734128,0.7479015492734128,0.7479015492734128,0.404079616335945,0.404079616335945,0.3403126777244715,0.35158111106008444,0.519013333304009,0.128050186761562,0.36226754856275173,0.2940893129792239,0.3953045256673178,0.46932178134301367,0.37107521460232945,0.5158810453739436
fiction,0.7133400143864553,0.7133400143864553,0.5156512446860305,0.6161608332639118,0.50193130405689,0.50193130405689,0.32799834133547195,0.35905325419054,0.7120999758875817,0.7120999758875817,0.5082737551191098,0.5605340160188944,0.3806711232359461,0.3806711232359461,0.26079563341955325,0.28302185623418363,0.5554209198897254,0.36256559741612926,0.3831653109438324,0.28598873499266736,0.42129151173041335,0.5233944079618248,0.39104560204395894,0.5641746919649854
upside,0.7543360578487464,0.7543360578487464,0.6138343179084831,0.6484930132239277,0.6602070674864514,0.6602070674864514,0.5614243313353373,0.5802495895670493,0.7176308609096108,0.7176308609096108,0.4306346585817844,0.4832069230165228,0.43493186544523166,0.43493186544523166,0.3723364000878756,0.3826845951416826,0.638634063453904,0.36685191033413805,0.5858611759831591,0.505959028318228,0.61054607198313,0.7016891029749226,0.6096077053389135,0.7295182458744702
concur,0.7873322603319455,0.7873322603319455,0.7873322603319454,0.7873322603319454,0.6239574816018493,0.6239574816018493,0.5107795062557448,0.532701097697941,0.7639743772107549,0.7639743772107549,0.7639743772107549,0.7639743772107549,0.4128432942550491,0.4128432942550491,0.3120440915149434,0.3223725352606702,0.6009718806330384,0.35185647079618554,0.5189401060121344,0.42689639584142125,0.5516827415082113,0.6187871820245436,0.5145999267953802,0.6554607200635133
collar,0.7386949021079154,0.7386949021079154,0.5209122954629065,0.5798800147349872,0.5860892699547304,0.5860892699547304,0.39080532790486167,0.42500159293275064,0.7191237126666464,0.7191237126666464,0.5018512660716759,0.5177219252946854,0.441526126199509,0.441526126199509,0.2503201123755927,0.286663083122905,0.6429234405276131,0.4216666213627476,0.43954015004713853,0.3725338618767713,0.4652958809938829,0.42797584302038066,0.35441321010449384,0.4662077937578877
tool,0.7689645190396691,0.7689645190396691,0.61354976481328,0.6533372449046433,0.585946289797127,0.585946289797127,0.4750880634547052,0.49540613941998446,0.7357274639617256,0.7357274639617256,0.5286994069310447,0.5632715328305212,0.4124748415481258,0.4124748415481258,0.3158618396336159,0.33788456098785846,0.5201563203554243,0.3323826462402454,0.5308360177975935,0.4367463830867984,0.5586339079599634,0.6250803335614477,0.5238148891270765,0.6507537474171328
dazzle,0.7295905134529956,0.7295905134529956,0.7295905134529957,0.7295905134529957,0.6305862078096108,0.6305862078096108,0.5335012702399565,0.5625322219329045,0.6922163098002011,0.6922163098002011,0.692216309800201,0.692216309800201,0.4167124132727722,0.4167124132727722,0.3509852830777307,0.37146666877887413,0.4719280929198977,0.28211073174154916,0.4584446139250264,0.37290180559672725,0.4893352652427789,0.5638753071836174,0.47422061417812356,0.5983398849040397
tyranny,0.6752252135139938,0.6752252135139938,0.6752252135139938,0.6752252135139938,0.605778216587973,0.605778216587973,0.46350709817957,0.49427740033169165,0.7097201426249483,0.7097201426249483,0.7097201426249483,0.7097201426249483,0.40349318699545705,0.40349318699545705,0.32691386018904806,0.34564899924462633,0.530392247322811,0.3139622061609905,0.43863376940465754,0.3283811678263506,0.4779479237203557,0.5505485976052906,0.4047691240570693,0.5953297758776803
powder,0.7426304588288618,0.7426304588288618,0.5126214283997843,0.567339174297315,0.5844085018846394,0.5844085018846394,0.42274990203324303,0.4569669914753783,0.7136689625946143,0.7136689625946143,0.5106107713014388,0.552494393121524,0.4253376296026195,0.4253376296026195,0.3010819628222384,0.33946569929560316,0.5569581018670721,0.4010260438118435,0.43195185133427233,0.3513986412347099,0.4600575786477883,0.47200111250064775,0.4191763667638385,0.5110916106572793
larger,0.7416379884695969,0.7416379884695969,0.5889982448766132,0.6439398668386319,0.6063638686023183,0.6063638686023183,0.4678726633753136,0.5015940866393387,0.6746387208507446,0.6746387208507446,0.4969661085891881,0.5272155408980252,0.45456093359763056,0.45456093359763056,0.36017843863619514,0.3823865498812954,0.5443906208910245,0.24306132572476463,0.5083003529934645,0.37750238992347257,0.5503165434709925,0.6770867076072227,0.5450168617438926,0.7073992352420774
bout,0.8128491312856653,0.8128491312856653,0.7670722313180154,0.8128491312856653,0.6470025947159486,0.6470025947159486,0.5012738782462214,0.5268031775751781,0.6980978835726489,0.6980978835726489,0.6137444944174899,0.6980978835726488,0.4125572006537899,0.4125572006537899,0.2996605324049055,0.3252160473515773,0.6340955669833205,0.36528359548337924,0.4096409133706939,0.33621146723735024,0.4473247835449605,0.4412432513707343,0.34178168995191,0.5062555899665828
kerosene,0.7480354810054439,0.7480354810054439,0.7480354810054439,0.7480354810054439,0.5618449017785616,0.5618449017785616,0.3873264886223232,0.42126934021498885,0.7641518276973771,0.7641518276973771,0.7641518276973772,0.7641518276973772,0.4154007882195079,0.4154007882195079,0.2772650868679173,0.3136246798005602,0.455175738597528,0.0,0.4726294920821137,0.3688977151855012,0.5075429788925537,0.5799910224245797,0.46737148244461607,0.6023607207110852
finger,0.727586496362017,0.727586496362017,0.5098924557621466,0.5533885203640798,0.6161308169511088,0.6161308169511088,0.4364628012119929,0.47488071955883515,0.7040452123506017,0.7040452123506017,0.4386295240685243,0.48175810256862844,0.43197051791646635,0.43197051791646635,0.307936783184861,0.34098483086039266,0.5562899295959285,0.28053800322189226,0.47506579073140076,0.35253421530477647,0.515772159316939,0.5392218092301934,0.40714194544339977,0.584995128236961
flesh,0.6796905592159553,0.6796905592159553,0.4615933347240803,0.4980707637527535,0.5603663004621137,0.5603663004621137,0.42939396786241096,0.4527174027969626,0.7280964172062128,0.7280964172062128,0.44870636589833074,0.4931404218356681,0.4230985961179545,0.4230985961179545,0.3172605934628081,0.34535316880537814,0.5375960205295905,0.39354563719948504,0.4722654712991182,0.405330040681218,0.4956021832998551,0.566856227445098,0.49291770506860144,0.5958868622096786
pearly,0.675864471883139,0.675864471883139,0.6758644718831389,0.6758644718831389,0.5467058726772164,0.5467058726772164,0.426155604724383,0.451973112994608,0.6316645556653554,0.6316645556653554,0.6316645556653555,0.6316645556653555,0.381853337306536,0.381853337306536,0.2344312907515024,0.27042775274504227,0.4855135297933097,0.1583139281379089,0.43850973587949715,0.3813499602492323,0.46416360424492625,0.4155127354238041,0.36767084029321667,0.4604764233880238
hoop,0.687695120861855,0.687695120861855,0.6209258622760139,0.687695120861855,0.5961416030573777,0.5961416030573777,0.42835683381721545,0.46287854581208987,0.6904742886180196,0.6904742886180196,0.5882761388203153,0.6904742886180195,0.4513803838472314,0.4513803838472314,0.23604983288466277,0.3267546972748617,0.5483919039755074,0.32494510069657956,0.4973266397798103,0.4250236943947572,0.5222177914658821,0.6068585584827743,0.44279815558238,0.6480980846581259
comprehend,0.6524138201250382,0.6524138201250382,0.6524138201250382,0.6524138201250382,0.5607613284894992,0.5607613284894992,0.43998444453595253,0.4626226419640239,0.6516880775756752,0.6516880775756752,0.6516880775756753,0.6516880775756753,0.3779732395188683,0.3779732395188683,0.2830712314153004,0.3006163209423999,0.5530724632812877,0.38632188799389805,0.45644278903683416,0.3463452683849602,0.4940491499126685,0.594683490398753,0.47948305397317753,0.6314153682693119
internal,0.7656894978590447,0.7656894978590447,0.6248252020312965,0.6613836891796564,0.6707321360676638,0.6707321360676638,0.5656757937421948,0.5874922912636689,0.7426563803666215,0.7426563803666215,0.6115522441874264,0.6205732566250477,0.4641134502898954,0.4641134502898954,0.4006777479462743,0.4074367011598055,0.7063314688021989,0.19249203681572513,0.6211557153552943,0.5302725554034653,0.6487465210158382,0.7481999381754918,0.6612577204373927,0.7619987950357229
goody,0.7297933970249918,0.7297933970249918,0.6160246092653187,0.7297933970249918,0.667261391281276,0.667261391281276,0.6170471364453174,0.6629760442875977,0.7001158428329994,0.7001158428329994,0.43884489104965285,0.7001158428329994,0.38980527163695267,0.38980527163695267,0.3520649430113824,0.38626697714783303,0.659596219202956,0.15407736094316515,0.5393691651036694,0.47206884211899575,0.5596145798536388,0.6137631688774238,0.5317023946700283,0.6392812997881768
native,0.7780778025537552,0.7780778025537552,0.6455595530207836,0.6858044534501967,0.6549245521803918,0.6549245521803918,0.5221768327301683,0.5490535314454995,0.7223599494606538,0.7223599494606538,0.566288260923151,0.5803060640386342,0.47104758162878735,0.47104758162878735,0.3632012599529597,0.40396286989518243,0.745661118342398,0.2554354664213839,0.535588307668387,0.47211231861954805,0.5565266196668507,0.5407116736309698,0.5551531814317802,0.527768672399164
torture,0.8036702085162818,0.8036702085162818,0.5834941101135823,0.6416952746027504,0.620983512753054,0.620983512753054,0.4438020335074821,0.48164800091096394,0.7274325896895595,0.7274325896895595,0.5384639454952055,0.5695607508081073,0.4270307572181357,0.4270307572181357,0.33695668508971266,0.35871593380240646,0.6490379830881989,0.26595901061004334,0.45408044581954443,0.3252291935548153,0.5021862937282365,0.6093378258201362,0.46046086150240073,0.6576392353620154
bridegroom,0.7329965581757542,0.7329965581757542,0.7329965581757544,0.7329965581757544,0.5320831244546056,0.5320831244546056,0.3437336101678266,0.38084732590733744,0.7413698305911371,0.7413698305911371,0.7413698305911371,0.7413698305911371,0.3892614071221963,0.3892614071221963,0.25792064861399666,0.2881916377147154,0.5441514324379753,0.0,0.47828277428007016,0.375719322281835,0.5126249146355247,0.5827368495775463,0.43510175759860326,0.6309875271254303
headline,0.8293457357323945,0.8293457357323945,0.781932004285824,0.8293457357323945,0.7064385896617297,0.7064385896617297,0.5593242786681537,0.5968828567055978,0.7732567116605298,0.7732567116605298,0.6448441725598113,0.7732567116605297,0.4378148153458159,0.4378148153458159,0.3427117937434461,0.379420730436176,0.7785906400418541,0.24719898891141745,0.5674774939943554,0.46138473750654363,0.6001741157551314,0.6813982715006958,0.5357529628803709,0.7191303396519899
breast,0.7628095788791708,0.7628095788791708,0.5398173279178105,0.6287856230679538,0.5905309241916543,0.5905309241916543,0.37327987401537194,0.42340408246463196,0.7314107657244584,0.7314107657244584,0.5666373848872369,0.5783487816059677,0.44852718119674745,0.44852718119674745,0.24841992630229634,0.30158922221834467,0.686968037350149,0.4022845837121565,0.3867815106576902,0.2995321873973869,0.42648772169841975,0.4340839830651779,0.3384865423087236,0.482698409576605
custody,0.8053429366767335,0.8053429366767335,0.5571344720971132,0.6049960554961649,0.6365869613699026,0.6365869613699026,0.47806147311124436,0.5098053347277215,0.7880377138265552,0.7880377138265552,0.5707018692151355,0.5894865944774478,0.4342515611157932,0.4342515611157932,0.34024947115087534,0.3678797775100413,0.6368461035765516,0.20879059104115763,0.5019282214428571,0.3965074946624051,0.5439304033138991,0.6032599073414325,0.4532746561739171,0.669855322913274
sling,0.7334831943084952,0.7334831943084952,0.6961708415116845,0.7334831943084952,0.5698560397830161,0.5698560397830161,0.42704487279636943,0.4556744802517402,0.7421545385870287,0.7421545385870287,0.6663040383477026,0.7421545385870287,0.42225218397337777,0.42225218397337777,0.3306917343328485,0.34870193562553625,0.5481598601802818,0.3522736430655366,0.46508067253423413,0.3909662001995288,0.4906407805214574,0.5629962499406398,0.46757361252741786,0.5931902831256821
eyesight,0.7849923813464506,0.7849923813464506,0.7849923813464507,0.7849923813464507,0.6571460870496507,0.6571460870496507,0.5545510949937433,0.5768750891068074,0.6841234518142637,0.6841234518142637,0.6841234518142637,0.6841234518142637,0.4254671871121794,0.4254671871121794,0.3578892263005234,0.38175853749724936,0.6329538165622326,0.1500169038539223,0.5404445470252119,0.4693128085419075,0.5687131021039581,0.5703306403129911,0.5087296171132809,0.5978233746398233
triumphant,0.7302256613820789,0.7302256613820789,0.7302256613820788,0.7302256613820788,0.6526635807181985,0.6526635807181985,0.5417476319723714,0.5635119444016542,0.6840772948073756,0.6840772948073756,0.6840772948073756,0.6840772948073756,0.4348361981382495,0.4348361981382495,0.3789011868216413,0.39231024561470323,0.5298732098905012,0.16309176906312006,0.4935975328828409,0.39219999566043073,0.5281662687218334,0.6189538530893189,0.4897071115289111,0.6485078446942644
prime,0.7525354245747806,0.7525354245747806,0.3611047357276574,0.4495524722726749,0.6652014550366405,0.6652014550366405,0.4497566941742934,0.48967094287609697,0.7559993513412702,0.7559993513412702,0.23076979371183462,0.3902517386465307,0.47164886152774144,0.47164886152774144,0.282043354905406,0.31419748106412965,0.8185017471870853,0.4530278263503997,0.5340306817539932,0.3845764028409781,0.5711146129341584,0.618077331497896,0.4722775126313871,0.6308585129828718
fond,0.7067555801267464,0.7067555801267464,0.5049245376272379,0.5480696197623759,0.5975121255849676,0.5975121255849676,0.47043011453772704,0.49603853888019556,0.7252197344798608,0.7252197344798608,0.4373106302082264,0.4844555489262154,0.4145605708677108,0.4145605708677108,0.3234663387957274,0.3423409684884672,0.4510960467161868,0.2755993097824442,0.4570831307405092,0.3824426266037094,0.48525048787280967,0.5640292412714982,0.4564159203523089,0.5956829979488528
peasant,0.8032448301559317,0.8032448301559317,0.6957196988059369,0.8032448301559315,0.6453603617181407,0.6453603617181407,0.5213442413696177,0.5501186445286319,0.7736296656034398,0.7736296656034398,0.6006224389296859,0.7736296656034398,0.4347238537095473,0.4347238537095473,0.38156471254452695,0.39436054241999846,0.675007612992349,0.18151460531953084,0.49819382320602207,0.4007821533304033,0.5343581406605636,0.6378054428512282,0.5210452171110798,0.6774043872380908
bloodbath,0.8489778293179606,0.8489778293179606,0.8489778293179607,0.8489778293179607,0.6876449488226304,0.6876449488226304,0.5963767059683704,0.6276351195705723,0.7190020753055841,0.7190020753055841,0.7190020753055841,0.7190020753055841,0.421801866741875,0.421801866741875,0.37460048088162823,0.3914311833394235,0.620051855604104,0.18148088218378267,0.5223448803851781,0.4093271912576153,0.5624267375882348,0.6403078156496372,0.5027977206677002,0.6804431632406701
stink,0.7299735183721427,0.7299735183721427,0.5395640864317975,0.574372275200022,0.6189305343169363,0.6189305343169363,0.505401067493694,0.533522703019531,0.7470030753228714,0.7470030753228714,0.3900029718965,0.45999061162060606,0.4300958094581561,0.4300958094581561,0.33962195543387935,0.373078324525274,0.6209616862842392,0.3746655876895713,0.5127164970173888,0.43393454064945736,0.5398421353702614,0.5959088425812208,0.44672220207045976,0.6242751430904411
likelihood,0.7404260573003971,0.7404260573003971,0.7404260573003973,0.7404260573003973,0.5947897076404266,0.5947897076404266,0.46348300111255175,0.49013035451222736,0.6967320265093943,0.6967320265093943,0.6967320265093943,0.6967320265093943,0.4199490613113466,0.4199490613113466,0.3247639723129262,0.3403745565816081,0.4645300634672907,0.19100476932707933,0.5137642158092182,0.41523695004608363,0.547963956614652,0.6605948294928481,0.5617998978329245,0.6849728264348145
