word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
lifelong,M,word2vec_tiny_10_HOM,0.3208391,0.3740567,0.3757132,0.41322392,0.39671546,0.4034596
pirate,P,word2vec_tiny_10_HOM,0.32270288,0.4378602,0.4350859,0.58562636,0.4867364,0.6407099
gasoline,M,word2vec_tiny_10_HOM,0.30852258,0.40770936,0.36349764,0.46019286,0.393957,0.49222374
gopher,P,word2vec_tiny_10_HOM,0.28755087,0.33927056,0.33622146,0.39369816,0.3572181,0.4150209
substance,P,word2vec_tiny_10_HOM,0.2670192,0.33492813,0.33444047,0.44722095,0.36295098,0.47756842
strap,P,word2vec_tiny_10_HOM,0.34051663,0.44214058,0.43344173,0.5572095,0.47182366,0.60142356
pitch,H,word2vec_tiny_10_HOM,0.35645622,0.457006,0.46976337,0.6394972,0.51527995,0.6739647
countdown,P,word2vec_tiny_10_HOM,0.22316864,0.25346267,0.2951266,0.30812615,0.33514932,0.36550635
pink,H,word2vec_tiny_10_HOM,0.30433005,0.42328155,0.44395083,0.5849092,0.49958122,0.62527364
perky,M,word2vec_tiny_10_HOM,0.33598998,0.37011948,0.38540006,0.43412256,0.40590188,0.45184317
fearless,M,word2vec_tiny_10_HOM,0.29089147,0.38275015,0.3566566,0.44662255,0.38629073,0.4681145
lotion,P,word2vec_tiny_10_HOM,0.33878756,0.43354094,0.45107445,0.6048422,0.49360526,0.6488597
annoy,P,word2vec_tiny_10_HOM,0.30942804,0.37711877,0.3703777,0.42679423,0.40003464,0.45584512
hoop,P,word2vec_tiny_10_HOM,0.31901628,0.44077355,0.4415462,0.5904575,0.4897623,0.64391005
doorman,M,word2vec_tiny_10_HOM,0.24767812,0.2687242,0.2771144,0.265836,0.2910566,0.27264813
cookie,P,word2vec_tiny_10_HOM,0.27544793,0.33603355,0.37941864,0.47702265,0.43156928,0.51583797
romantic,P,word2vec_tiny_10_HOM,0.21004331,0.20167251,0.24073574,0.22952278,0.25425813,0.23927686
square,P,word2vec_tiny_10_HOM,0.3332262,0.46568054,0.47103477,0.6361535,0.516109,0.67268103
vibration,P,word2vec_tiny_10_HOM,0.22868624,0.29071224,0.29837817,0.37562954,0.33232048,0.4247058
spacious,P,word2vec_tiny_10_HOM,0.30777374,0.38365608,0.3576679,0.43577608,0.37885654,0.45122826
toilet,P,word2vec_tiny_10_HOM,0.3433439,0.47026175,0.46255815,0.6133663,0.50775915,0.66264254
accompany,P,word2vec_tiny_10_HOM,0.24350455,0.29723653,0.28903028,0.35260394,0.30667317,0.3695887
wildlife,M,word2vec_tiny_10_HOM,0.29257134,0.3882509,0.3587189,0.46223038,0.38718444,0.4927381
speech,P,word2vec_tiny_10_HOM,0.31675285,0.35030115,0.3758467,0.41916505,0.4024785,0.4456712
household,P,word2vec_tiny_10_HOM,0.22970298,0.2336584,0.2662698,0.25823087,0.28232673,0.26945084
lend,P,word2vec_tiny_10_HOM,0.3808681,0.49511054,0.5204073,0.6574822,0.5723275,0.68300843
attack,P,word2vec_tiny_10_HOM,0.3538334,0.40762147,0.43863833,0.47005215,0.47308502,0.5065866
cone,P,word2vec_tiny_10_HOM,0.30597538,0.38726562,0.4450963,0.543657,0.496315,0.61086476
rope,P,word2vec_tiny_10_HOM,0.2893144,0.42800927,0.42799482,0.59164566,0.47884476,0.638642
agreement,P,word2vec_tiny_10_HOM,0.3777396,0.41558778,0.44942054,0.4638298,0.47368917,0.4678109
unable,M,word2vec_tiny_10_HOM,0.32237068,0.39051688,0.4040161,0.46901304,0.43732932,0.47341344
gracious,P,word2vec_tiny_10_HOM,0.2102789,0.24408461,0.2526487,0.292542,0.27063954,0.3168165
hind,H,word2vec_tiny_10_HOM,0.38126606,0.4918393,0.4634894,0.56936634,0.49353054,0.5807544
park,P,word2vec_tiny_10_HOM,0.3907418,0.5319993,0.5184678,0.65058273,0.5682191,0.7026666
detector,P,word2vec_tiny_10_HOM,0.28437796,0.35165498,0.35369152,0.44088915,0.38463792,0.4763918
distance,P,word2vec_tiny_10_HOM,0.38103563,0.4717376,0.44612938,0.49098346,0.47321188,0.51033
drum,P,word2vec_tiny_10_HOM,0.24486546,0.33358598,0.39585757,0.5330475,0.4580603,0.5862632
accident,P,word2vec_tiny_10_HOM,0.47359315,0.5788417,0.5637461,0.6522907,0.5929457,0.63135886
moon,P,word2vec_tiny_10_HOM,0.29135537,0.4106895,0.43036887,0.57007545,0.4863498,0.61547565
restless,P,word2vec_tiny_10_HOM,0.3010537,0.4065348,0.45533368,0.5732013,0.5300584,0.66408855
reality,P,word2vec_tiny_10_HOM,0.30194092,0.33291018,0.3637489,0.38577905,0.39039356,0.41375595
equal,P,word2vec_tiny_10_HOM,0.3320596,0.4088916,0.41793007,0.49107328,0.4485128,0.5198782
buoy,P,word2vec_tiny_10_HOM,0.27381712,0.29440767,0.34678218,0.41233876,0.37872958,0.4443702
regain,P,word2vec_tiny_10_HOM,0.25721565,0.278682,0.29853278,0.32913065,0.31916294,0.34248218
pudding,P,word2vec_tiny_10_HOM,0.21967682,0.27819335,0.27579173,0.33555,0.3050553,0.3735694
wing,P,word2vec_tiny_10_HOM,0.38699067,0.5166404,0.4946498,0.6194242,0.53744376,0.6497156
greedy,P,word2vec_tiny_10_HOM,0.33031172,0.40790567,0.46934873,0.5562921,0.5134394,0.5824993
hoof,P,word2vec_tiny_10_HOM,0.37983546,0.44611022,0.46327937,0.52814126,0.49333557,0.55793804
poorly,P,word2vec_tiny_10_HOM,0.31706733,0.37520176,0.38576162,0.4335828,0.41376323,0.45201916
mink,P,word2vec_tiny_10_HOM,0.29542264,0.34178337,0.33331695,0.36569434,0.34843627,0.38375154
plumber,P,word2vec_tiny_10_HOM,0.34578,0.41226417,0.44465932,0.5101836,0.475423,0.53193206
toaster,H,word2vec_tiny_10_HOM,0.34708387,0.4264913,0.44470856,0.5334633,0.48259372,0.569117
disposal,P,word2vec_tiny_10_HOM,0.18137823,0.18394679,0.21016529,0.2196095,0.22294807,0.2343431
pounce,P,word2vec_tiny_10_HOM,0.4366079,0.49819213,0.5109241,0.55216146,0.5388711,0.5637086
pleasant,P,word2vec_tiny_10_HOM,0.32844186,0.34885952,0.40187916,0.45273155,0.42779666,0.47159994
janitor,M,word2vec_tiny_10_HOM,0.31983083,0.32088506,0.3888275,0.41074342,0.4134368,0.43445712
selfish,P,word2vec_tiny_10_HOM,0.32370147,0.44613883,0.46369117,0.62230474,0.5180666,0.6433736
cloak,P,word2vec_tiny_10_HOM,0.33909664,0.44761178,0.4291397,0.54428595,0.4670352,0.5866132
honor,P,word2vec_tiny_10_HOM,0.2728178,0.32047874,0.33756825,0.40854672,0.3657987,0.4305923
continue,P,word2vec_tiny_10_HOM,0.43220323,0.49451843,0.48892754,0.4769831,0.5079065,0.481109
fright,P,word2vec_tiny_10_HOM,0.25018454,0.28067675,0.31932855,0.374142,0.3477573,0.4100498
panic,P,word2vec_tiny_10_HOM,0.37547785,0.48883498,0.51831156,0.65585274,0.5676362,0.6824407
joker,P,word2vec_tiny_10_HOM,0.33150283,0.41492227,0.3994746,0.5122732,0.42881185,0.53758645
bug,P,word2vec_tiny_10_HOM,0.2702073,0.34600586,0.41171005,0.55105203,0.47483814,0.6181073
plaster,P,word2vec_tiny_10_HOM,0.26256645,0.34154433,0.3555634,0.446469,0.39464432,0.49423125
poise,P,word2vec_tiny_10_HOM,0.19837388,0.24496856,0.23091087,0.27016833,0.24517736,0.28202745
territory,P,word2vec_tiny_10_HOM,0.31662235,0.32568988,0.37644234,0.40994054,0.4024197,0.44063336
infection,P,word2vec_tiny_10_HOM,0.27500603,0.32141018,0.38912743,0.4631633,0.43737984,0.52027947
