word,ambiguity_type,model,nbhd_mean_distance
lifelong,M,word2vec_tiny_10_HYP,0.3877472
pirate,P,word2vec_tiny_10_HYP,0.44123074
gasoline,M,word2vec_tiny_10_HYP,0.37873393
gopher,P,word2vec_tiny_10_HYP,0.34236676
substance,P,word2vec_tiny_10_HYP,0.33332357
strap,P,word2vec_tiny_10_HYP,0.44289804
pitch,H,word2vec_tiny_10_HYP,0.4748613
countdown,P,word2vec_tiny_10_HYP,0.31515735
pink,H,word2vec_tiny_10_HYP,0.4500046
perky,M,word2vec_tiny_10_HYP,0.3830282
fearless,M,word2vec_tiny_10_HYP,0.34182987
lotion,P,word2vec_tiny_10_HYP,0.45692986
annoy,P,word2vec_tiny_10_HYP,0.3861461
hoop,P,word2vec_tiny_10_HYP,0.44354075
doorman,M,word2vec_tiny_10_HYP,0.2941221
cookie,P,word2vec_tiny_10_HYP,0.382712
romantic,P,word2vec_tiny_10_HYP,0.24706021
square,P,word2vec_tiny_10_HYP,0.47450888
vibration,P,word2vec_tiny_10_HYP,0.3238408
spacious,P,word2vec_tiny_10_HYP,0.35588753
toilet,P,word2vec_tiny_10_HYP,0.4671676
accompany,P,word2vec_tiny_10_HYP,0.28384686
wildlife,M,word2vec_tiny_10_HYP,0.3660634
speech,P,word2vec_tiny_10_HYP,0.37949762
household,P,word2vec_tiny_10_HYP,0.2735457
lend,P,word2vec_tiny_10_HYP,0.5247007
attack,P,word2vec_tiny_10_HYP,0.45798507
cone,P,word2vec_tiny_10_HYP,0.44769514
rope,P,word2vec_tiny_10_HYP,0.43232867
agreement,P,word2vec_tiny_10_HYP,0.45803806
unable,M,word2vec_tiny_10_HYP,0.40678778
rainy,M,word2vec_tiny_10_HYP,0.50384206
gracious,P,word2vec_tiny_10_HYP,0.26829663
hind,H,word2vec_tiny_10_HYP,0.4603594
park,P,word2vec_tiny_10_HYP,0.5248866
detector,P,word2vec_tiny_10_HYP,0.35763565
distance,P,word2vec_tiny_10_HYP,0.4441185
eager,M,word2vec_tiny_10_HYP,0.54531103
drum,P,word2vec_tiny_10_HYP,0.40266323
accident,P,word2vec_tiny_10_HYP,0.56520265
moon,P,word2vec_tiny_10_HYP,0.43758956
restless,P,word2vec_tiny_10_HYP,0.4588624
reality,P,word2vec_tiny_10_HYP,0.36897308
equal,P,word2vec_tiny_10_HYP,0.42773652
buoy,P,word2vec_tiny_10_HYP,0.36614305
regain,P,word2vec_tiny_10_HYP,0.31611064
pudding,P,word2vec_tiny_10_HYP,0.27076015
wing,P,word2vec_tiny_10_HYP,0.5010024
greedy,P,word2vec_tiny_10_HYP,0.47477642
hoof,P,word2vec_tiny_10_HYP,0.4573015
poorly,P,word2vec_tiny_10_HYP,0.38543943
mink,P,word2vec_tiny_10_HYP,0.36041233
plumber,P,word2vec_tiny_10_HYP,0.4685935
toaster,H,word2vec_tiny_10_HYP,0.44726497
disposal,P,word2vec_tiny_10_HYP,0.2105305
pounce,P,word2vec_tiny_10_HYP,0.50652957
pleasant,P,word2vec_tiny_10_HYP,0.4123388
janitor,M,word2vec_tiny_10_HYP,0.37795126
selfish,P,word2vec_tiny_10_HYP,0.46761218
cloak,P,word2vec_tiny_10_HYP,0.4392134
honor,P,word2vec_tiny_10_HYP,0.3365829
continue,P,word2vec_tiny_10_HYP,0.48853257
fright,P,word2vec_tiny_10_HYP,0.31506494
panic,P,word2vec_tiny_10_HYP,0.52449644
joker,P,word2vec_tiny_10_HYP,0.3897539
bug,P,word2vec_tiny_10_HYP,0.41792908
plaster,P,word2vec_tiny_10_HYP,0.35283467
poise,P,word2vec_tiny_10_HYP,0.2347968
territory,P,word2vec_tiny_10_HYP,0.38090137
infection,P,word2vec_tiny_10_HYP,0.38981462
selective,P,word2vec_tiny_10_HYP,0.16100405
heater,P,word2vec_tiny_10_HYP,0.48663878
tailor,P,word2vec_tiny_10_HYP,0.39545605
confront,P,word2vec_tiny_10_HYP,0.3309985
folder,P,word2vec_tiny_10_HYP,0.39070714
various,P,word2vec_tiny_10_HYP,0.3844184
green,P,word2vec_tiny_10_HYP,0.4909679
sweaty,P,word2vec_tiny_10_HYP,0.53380907
drip,P,word2vec_tiny_10_HYP,0.45541453
horseback,P,word2vec_tiny_10_HYP,0.35145864
angle,H,word2vec_tiny_10_HYP,0.41203323
burp,P,word2vec_tiny_10_HYP,0.39399308
crook,P,word2vec_tiny_10_HYP,0.32496628
rosary,P,word2vec_tiny_10_HYP,0.23741007
newborn,P,word2vec_tiny_10_HYP,0.28071925
grenade,P,word2vec_tiny_10_HYP,0.3616991
frisky,M,word2vec_tiny_10_HYP,0.33704022
goose,P,word2vec_tiny_10_HYP,0.38442975
lag,P,word2vec_tiny_10_HYP,0.22127219
anger,P,word2vec_tiny_10_HYP,0.37306404
burner,P,word2vec_tiny_10_HYP,0.32825038
terrain,M,word2vec_tiny_10_HYP,0.3393139
mercy,P,word2vec_tiny_10_HYP,0.42398795
shrimp,P,word2vec_tiny_10_HYP,0.34503505
ski,P,word2vec_tiny_10_HYP,0.40358678
stack,P,word2vec_tiny_10_HYP,0.47645748
definition,P,word2vec_tiny_10_HYP,0.335998
elephant,M,word2vec_tiny_10_HYP,0.3718778
injury,P,word2vec_tiny_10_HYP,0.3017421
computer,P,word2vec_tiny_10_HYP,0.41403747
misty,P,word2vec_tiny_10_HYP,0.43477213
electrical,M,word2vec_tiny_10_HYP,0.27464548
birthday,M,word2vec_tiny_10_HYP,0.5025798
haunt,P,word2vec_tiny_10_HYP,0.2855565
pavement,P,word2vec_tiny_10_HYP,0.46397388
airfield,M,word2vec_tiny_10_HYP,0.31247723
unsure,P,word2vec_tiny_10_HYP,0.44605973
monkey,P,word2vec_tiny_10_HYP,0.3998933
brisk,P,word2vec_tiny_10_HYP,0.264515
clumsy,P,word2vec_tiny_10_HYP,0.49154273
beard,P,word2vec_tiny_10_HYP,0.5233497
hateful,P,word2vec_tiny_10_HYP,0.19430895
profound,P,word2vec_tiny_10_HYP,0.19606829
frightful,P,word2vec_tiny_10_HYP,0.2456316
outsider,P,word2vec_tiny_10_HYP,0.25127077
sweat,P,word2vec_tiny_10_HYP,0.43545356
stability,M,word2vec_tiny_10_HYP,0.2796367
strong,P,word2vec_tiny_10_HYP,0.5259868
singer,P,word2vec_tiny_10_HYP,0.42078492
platter,P,word2vec_tiny_10_HYP,0.2953486
horn,P,word2vec_tiny_10_HYP,0.4519533
sting,P,word2vec_tiny_10_HYP,0.43331662
health,P,word2vec_tiny_10_HYP,0.41284332
dazzle,P,word2vec_tiny_10_HYP,0.35067257
headache,P,word2vec_tiny_10_HYP,0.45434314
infant,P,word2vec_tiny_10_HYP,0.5218459
kitchen,M,word2vec_tiny_10_HYP,0.46962032
maker,P,word2vec_tiny_10_HYP,0.48196462
limit,P,word2vec_tiny_10_HYP,0.41745484
yard,H,word2vec_tiny_10_HYP,0.5340084
expense,P,word2vec_tiny_10_HYP,0.25654808
snug,P,word2vec_tiny_10_HYP,0.43688893
branch,P,word2vec_tiny_10_HYP,0.4638587
button,P,word2vec_tiny_10_HYP,0.45890868
hesitate,P,word2vec_tiny_10_HYP,0.39057252
jackpot,P,word2vec_tiny_10_HYP,0.24215563
reach,P,word2vec_tiny_10_HYP,0.541981
