word,ambiguity_type,model,nbhd_mean_distance
lifelong,M,word2vec_tiny_30_HYP,0.37141472
pirate,P,word2vec_tiny_30_HYP,0.43549576
gasoline,M,word2vec_tiny_30_HYP,0.362039
gopher,P,word2vec_tiny_30_HYP,0.3467682
substance,P,word2vec_tiny_30_HYP,0.33695257
strap,P,word2vec_tiny_30_HYP,0.4369427
pitch,H,word2vec_tiny_30_HYP,0.4763347
countdown,P,word2vec_tiny_30_HYP,0.29800254
pink,H,word2vec_tiny_30_HYP,0.45076492
perky,M,word2vec_tiny_30_HYP,0.38155368
fearless,M,word2vec_tiny_30_HYP,0.34925422
lotion,P,word2vec_tiny_30_HYP,0.45681107
annoy,P,word2vec_tiny_30_HYP,0.3875491
hoop,P,word2vec_tiny_30_HYP,0.44457775
doorman,M,word2vec_tiny_30_HYP,0.26311448
cookie,P,word2vec_tiny_30_HYP,0.37825763
romantic,P,word2vec_tiny_30_HYP,0.25186467
square,P,word2vec_tiny_30_HYP,0.4756321
vibration,P,word2vec_tiny_30_HYP,0.32639793
spacious,P,word2vec_tiny_30_HYP,0.3474644
toilet,P,word2vec_tiny_30_HYP,0.46785203
accompany,P,word2vec_tiny_30_HYP,0.30022842
wildlife,M,word2vec_tiny_30_HYP,0.35644418
speech,P,word2vec_tiny_30_HYP,0.38073376
household,P,word2vec_tiny_30_HYP,0.2679377
lend,P,word2vec_tiny_30_HYP,0.52433336
attack,P,word2vec_tiny_30_HYP,0.44012508
cone,P,word2vec_tiny_30_HYP,0.449448
rope,P,word2vec_tiny_30_HYP,0.43233666
agreement,P,word2vec_tiny_30_HYP,0.45136964
unable,M,word2vec_tiny_30_HYP,0.40676758
gracious,P,word2vec_tiny_30_HYP,0.25163868
hind,H,word2vec_tiny_30_HYP,0.46038696
park,P,word2vec_tiny_30_HYP,0.5266367
detector,P,word2vec_tiny_30_HYP,0.35443673
distance,P,word2vec_tiny_30_HYP,0.44778228
drum,P,word2vec_tiny_30_HYP,0.40233886
accident,P,word2vec_tiny_30_HYP,0.5675916
moon,P,word2vec_tiny_30_HYP,0.43239158
restless,P,word2vec_tiny_30_HYP,0.45802414
reality,P,word2vec_tiny_30_HYP,0.36753327
equal,P,word2vec_tiny_30_HYP,0.431397
buoy,P,word2vec_tiny_30_HYP,0.34838292
regain,P,word2vec_tiny_30_HYP,0.29470342
pudding,P,word2vec_tiny_30_HYP,0.2653667
wing,P,word2vec_tiny_30_HYP,0.49880138
greedy,P,word2vec_tiny_30_HYP,0.47533894
hoof,P,word2vec_tiny_30_HYP,0.46347398
poorly,P,word2vec_tiny_30_HYP,0.37919194
mink,P,word2vec_tiny_30_HYP,0.33645117
plumber,P,word2vec_tiny_30_HYP,0.46604338
toaster,H,word2vec_tiny_30_HYP,0.4556957
disposal,P,word2vec_tiny_30_HYP,0.20073375
pounce,P,word2vec_tiny_30_HYP,0.516291
pleasant,P,word2vec_tiny_30_HYP,0.41509998
janitor,M,word2vec_tiny_30_HYP,0.39906818
selfish,P,word2vec_tiny_30_HYP,0.46413803
cloak,P,word2vec_tiny_30_HYP,0.43736595
honor,P,word2vec_tiny_30_HYP,0.33973137
continue,P,word2vec_tiny_30_HYP,0.50593895
fright,P,word2vec_tiny_30_HYP,0.31338117
panic,P,word2vec_tiny_30_HYP,0.5256011
joker,P,word2vec_tiny_30_HYP,0.39127025
bug,P,word2vec_tiny_30_HYP,0.42120847
plaster,P,word2vec_tiny_30_HYP,0.35015315
poise,P,word2vec_tiny_30_HYP,0.24235626
territory,P,word2vec_tiny_30_HYP,0.3810245
infection,P,word2vec_tiny_30_HYP,0.39090207
selective,P,word2vec_tiny_30_HYP,0.17249589
heater,P,word2vec_tiny_30_HYP,0.4854201
tailor,P,word2vec_tiny_30_HYP,0.3925528
confront,P,word2vec_tiny_30_HYP,0.3399372
folder,P,word2vec_tiny_30_HYP,0.39514974
various,P,word2vec_tiny_30_HYP,0.38489848
green,P,word2vec_tiny_30_HYP,0.48962128
sweaty,P,word2vec_tiny_30_HYP,0.5349334
drip,P,word2vec_tiny_30_HYP,0.44131196
horseback,P,word2vec_tiny_30_HYP,0.3491173
angle,H,word2vec_tiny_30_HYP,0.41197774
burp,P,word2vec_tiny_30_HYP,0.37720397
crook,P,word2vec_tiny_30_HYP,0.29987136
rosary,P,word2vec_tiny_30_HYP,0.25110456
newborn,P,word2vec_tiny_30_HYP,0.28639933
grenade,P,word2vec_tiny_30_HYP,0.38114727
frisky,M,word2vec_tiny_30_HYP,0.33937967
goose,P,word2vec_tiny_30_HYP,0.39073384
lag,P,word2vec_tiny_30_HYP,0.1965024
anger,P,word2vec_tiny_30_HYP,0.38006514
burner,P,word2vec_tiny_30_HYP,0.3255726
