word,ambiguity_type,model,nbhd_mean_distance
keg,P,word2vec_recipe_30_HOM,0.2686313
aristocrat,P,word2vec_recipe_30_HOM,0.16483109
novelty,P,word2vec_recipe_30_HOM,0.19017899
pirate,P,word2vec_recipe_30_HOM,0.23525006
gasoline,M,word2vec_recipe_30_HOM,0.1693879
fringe,P,word2vec_recipe_30_HOM,0.2370058
corral,P,word2vec_recipe_30_HOM,0.35157952
gopher,P,word2vec_recipe_30_HOM,0.2490289
substance,P,word2vec_recipe_30_HOM,0.35351527
flannel,P,word2vec_recipe_30_HOM,0.39300647
strap,P,word2vec_recipe_30_HOM,0.2877175
courtesy,P,word2vec_recipe_30_HOM,0.34541434
pitch,H,word2vec_recipe_30_HOM,0.40859082
countdown,P,word2vec_recipe_30_HOM,0.30622008
fiend,P,word2vec_recipe_30_HOM,0.18483333
generic,P,word2vec_recipe_30_HOM,0.2873616
marijuana,M,word2vec_recipe_30_HOM,0.29842514
pink,H,word2vec_recipe_30_HOM,0.48621118
perky,M,word2vec_recipe_30_HOM,0.33632195
society,P,word2vec_recipe_30_HOM,0.18163884
fearless,M,word2vec_recipe_30_HOM,0.20187683
lotion,P,word2vec_recipe_30_HOM,0.3072444
hoop,P,word2vec_recipe_30_HOM,0.35389733
cookie,P,word2vec_recipe_30_HOM,0.3727749
etiquette,M,word2vec_recipe_30_HOM,0.1499812
romantic,P,word2vec_recipe_30_HOM,0.2560603
square,P,word2vec_recipe_30_HOM,0.3308759
vibration,P,word2vec_recipe_30_HOM,0.15733609
isolate,P,word2vec_recipe_30_HOM,0.2662257
spacious,P,word2vec_recipe_30_HOM,0.26766813
toilet,P,word2vec_recipe_30_HOM,0.2371279
southwest,P,word2vec_recipe_30_HOM,0.29980662
corpse,M,word2vec_recipe_30_HOM,0.17323235
publisher,P,word2vec_recipe_30_HOM,0.15975086
accompany,P,word2vec_recipe_30_HOM,0.3886054
wildlife,M,word2vec_recipe_30_HOM,0.1838832
louse,P,word2vec_recipe_30_HOM,0.1518471
household,P,word2vec_recipe_30_HOM,0.27174312
lend,P,word2vec_recipe_30_HOM,0.29301932
