word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
lifelong,M,word2vec_tiny_40_HOM,0.3266593,0.35921875,0.37955746,0.39978418,0.4023929,0.4118851
pirate,P,word2vec_tiny_40_HOM,0.32313818,0.440543,0.43825638,0.5930676,0.49014142,0.64149815
gasoline,M,word2vec_tiny_40_HOM,0.30708173,0.39871806,0.36599213,0.45960045,0.39845166,0.49103525
gopher,P,word2vec_tiny_40_HOM,0.2939709,0.33387458,0.3427278,0.39605275,0.3640679,0.417706
substance,P,word2vec_tiny_40_HOM,0.26899353,0.33961952,0.33477035,0.4546902,0.36257157,0.48552662
strap,P,word2vec_tiny_40_HOM,0.34148246,0.43023276,0.4355271,0.55796385,0.4748333,0.60490465
pitch,H,word2vec_tiny_40_HOM,0.35738862,0.4451584,0.471926,0.63969016,0.5154401,0.6739706
countdown,P,word2vec_tiny_40_HOM,0.21930555,0.26966378,0.28585136,0.29459426,0.32375276,0.3755207
pink,H,word2vec_tiny_40_HOM,0.3017953,0.41321602,0.4443301,0.58408123,0.49706513,0.61850935
perky,M,word2vec_tiny_40_HOM,0.3130306,0.3464568,0.36564082,0.40892914,0.38550577,0.43020356
fearless,M,word2vec_tiny_40_HOM,0.2899795,0.3844641,0.35165688,0.44121405,0.38045928,0.4609872
lotion,P,word2vec_tiny_40_HOM,0.3396544,0.44017822,0.45280978,0.6102874,0.49557808,0.6486793
annoy,P,word2vec_tiny_40_HOM,0.3248889,0.39265373,0.38353387,0.449634,0.41139367,0.46431157
hoop,P,word2vec_tiny_40_HOM,0.31980136,0.43684715,0.4418406,0.58707404,0.49139854,0.646987
doorman,M,word2vec_tiny_40_HOM,0.23306152,0.2309197,0.2667439,0.2599249,0.2809679,0.27184623
cookie,P,word2vec_tiny_40_HOM,0.28324977,0.35063988,0.37879792,0.4820933,0.42902854,0.5155944
romantic,P,word2vec_tiny_40_HOM,0.21055314,0.20261583,0.24348754,0.22688323,0.25721812,0.23982717
square,P,word2vec_tiny_40_HOM,0.3317928,0.46896333,0.46830037,0.62669617,0.5152362,0.6706713
vibration,P,word2vec_tiny_40_HOM,0.2412384,0.29118937,0.30981728,0.37999576,0.3429086,0.42578027
spacious,P,word2vec_tiny_40_HOM,0.30507073,0.38704872,0.35930407,0.45195526,0.3804496,0.46426424
toilet,P,word2vec_tiny_40_HOM,0.35011265,0.4797258,0.46447945,0.6138642,0.5084763,0.6635003
accompany,P,word2vec_tiny_40_HOM,0.26478672,0.2813195,0.30784985,0.35450244,0.32478705,0.3783294
wildlife,M,word2vec_tiny_40_HOM,0.2957789,0.37761822,0.36012912,0.46154198,0.38960093,0.49448058
speech,P,word2vec_tiny_40_HOM,0.33484036,0.34143525,0.3898338,0.41528624,0.4128681,0.4430204
household,P,word2vec_tiny_40_HOM,0.23465295,0.20584564,0.27140385,0.25311685,0.28750166,0.26728472
lend,P,word2vec_tiny_40_HOM,0.3804474,0.4980207,0.51864785,0.66132826,0.57528085,0.69755495
attack,P,word2vec_tiny_40_HOM,0.35331303,0.39948466,0.4421019,0.47546124,0.47487092,0.50574213
cone,P,word2vec_tiny_40_HOM,0.3044763,0.3904458,0.44652194,0.54809815,0.49782798,0.6103579
rope,P,word2vec_tiny_40_HOM,0.2951293,0.4258432,0.43073264,0.594038,0.481242,0.638748
agreement,P,word2vec_tiny_40_HOM,0.37972093,0.41541654,0.44732955,0.4554625,0.47142228,0.46486446
