word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
keg,P,word2vec_recipe_50_HOM_HALF,0.21315257,0.2679187,0.25560796,0.3115508,0.27614963,0.32853815
aristocrat,P,word2vec_recipe_50_HOM_HALF,0.14153108,0.178335,0.1692905,0.19534674,0.18209226,0.20457394
novelty,P,word2vec_recipe_50_HOM_HALF,0.15716565,0.17578822,0.18832587,0.22451049,0.20336129,0.24265777
pirate,P,word2vec_recipe_50_HOM_HALF,0.23240049,0.21938302,0.2630667,0.25828668,0.27539313,0.26584557
gasoline,M,word2vec_recipe_50_HOM_HALF,0.122394875,0.14036615,0.1408063,0.15354207,0.14938974,0.16485703
fringe,P,word2vec_recipe_50_HOM_HALF,0.17923164,0.20040755,0.21802628,0.24171863,0.23691349,0.26399833
corral,P,word2vec_recipe_50_HOM_HALF,0.30787992,0.2776472,0.3450737,0.31212926,0.358368,0.31610116
gopher,P,word2vec_recipe_50_HOM_HALF,0.2025553,0.20197713,0.22974926,0.22291079,0.23963192,0.23293895
substance,P,word2vec_recipe_50_HOM_HALF,0.30972004,0.34266415,0.358914,0.33893615,0.37712842,0.34709233
flannel,P,word2vec_recipe_50_HOM_HALF,0.33807066,0.23139244,0.38032013,0.24576876,0.39636806,0.2530375
strap,P,word2vec_recipe_50_HOM_HALF,0.24549839,0.19064513,0.29402724,0.24295649,0.31518158,0.27666843
courtesy,P,word2vec_recipe_50_HOM_HALF,0.30429178,0.23077363,0.34653088,0.2531633,0.36256692,0.25278977
pitch,H,word2vec_recipe_50_HOM_HALF,0.34329724,0.30698133,0.3949299,0.36961627,0.4147426,0.37653932
countdown,P,word2vec_recipe_50_HOM_HALF,0.28446218,0.20025642,0.31840757,0.24559653,0.33091122,0.24926762
fiend,P,word2vec_recipe_50_HOM_HALF,0.15416057,0.12199201,0.17702328,0.13602927,0.18755993,0.14711942
generic,P,word2vec_recipe_50_HOM_HALF,0.2408441,0.20955455,0.2771859,0.23357068,0.29323226,0.2351893
marijuana,M,word2vec_recipe_50_HOM_HALF,0.253487,0.28545356,0.28622678,0.30878386,0.2989221,0.3217001
pink,H,word2vec_recipe_50_HOM_HALF,0.36386722,0.42509925,0.48616576,0.5166832,0.5255721,0.52512556
perky,M,word2vec_recipe_50_HOM_HALF,0.29470593,0.2767311,0.3293932,0.27211982,0.3424354,0.2792068
society,P,word2vec_recipe_50_HOM_HALF,0.16407362,0.16313164,0.1895156,0.17748669,0.20069914,0.18638203
fearless,M,word2vec_recipe_50_HOM_HALF,0.17156562,0.16112986,0.19462359,0.16531964,0.20324618,0.17528422
lotion,P,word2vec_recipe_50_HOM_HALF,0.26615688,0.28506926,0.3165352,0.31305233,0.33967945,0.33015624
hoop,P,word2vec_recipe_50_HOM_HALF,0.26927596,0.23353943,0.30379713,0.2634844,0.31597745,0.27436832
cookie,P,word2vec_recipe_50_HOM_HALF,0.28812608,0.31058112,0.35544345,0.34276384,0.38256752,0.3797473
etiquette,M,word2vec_recipe_50_HOM_HALF,0.12403083,0.12726328,0.14395325,0.14977045,0.15275913,0.1620182
romantic,P,word2vec_recipe_50_HOM_HALF,0.20919761,0.262861,0.2535693,0.29319704,0.2704066,0.29498804
square,P,word2vec_recipe_50_HOM_HALF,0.26861706,0.30562398,0.32251891,0.32230282,0.34730452,0.34337008
vibration,P,word2vec_recipe_50_HOM_HALF,0.14866705,0.15881869,0.16699982,0.18763405,0.17487459,0.19469665
isolate,P,word2vec_recipe_50_HOM_HALF,0.22103333,0.22650011,0.25375172,0.17426997,0.265479,0.15774052
spacious,P,word2vec_recipe_50_HOM_HALF,0.22187908,0.2533745,0.25874314,0.2915696,0.27637202,0.30387762
toilet,P,word2vec_recipe_50_HOM_HALF,0.18402551,0.22103725,0.23200797,0.28391555,0.25119293,0.29342046
southwest,P,word2vec_recipe_50_HOM_HALF,0.2142953,0.28429306,0.29875392,0.31926197,0.3235862,0.30898434
corpse,M,word2vec_recipe_50_HOM_HALF,0.16933887,0.19193085,0.2024342,0.22036667,0.21477237,0.22751337
publisher,P,word2vec_recipe_50_HOM_HALF,0.10153733,0.120480716,0.15351616,0.17644255,0.17631184,0.19907613
accompany,P,word2vec_recipe_50_HOM_HALF,0.28128386,0.39631104,0.37957084,0.4817104,0.4132799,0.4795722
wildlife,M,word2vec_recipe_50_HOM_HALF,0.14174314,0.15389092,0.17120408,0.17938423,0.18212031,0.19027989
louse,P,word2vec_recipe_50_HOM_HALF,0.13166997,0.14702728,0.15876634,0.17708679,0.16901757,0.18397985
household,P,word2vec_recipe_50_HOM_HALF,0.2356474,0.18011262,0.26245004,0.18943115,0.27362466,0.1964726
lend,P,word2vec_recipe_50_HOM_HALF,0.23365727,0.22874044,0.2876711,0.2671675,0.3111544,0.28457025
despise,M,word2vec_recipe_50_HOM_HALF,0.08252807,0.09289354,0.10143649,0.11687963,0.11125639,0.13068217
attack,P,word2vec_recipe_50_HOM_HALF,0.26807806,0.23581135,0.3123946,0.2795179,0.32836163,0.29521212
cone,P,word2vec_recipe_50_HOM_HALF,0.27151006,0.2597712,0.32165095,0.30164585,0.34449875,0.32828766
rope,P,word2vec_recipe_50_HOM_HALF,0.23591426,0.30419722,0.32321873,0.31121045,0.35477483,0.32529354
agreement,P,word2vec_recipe_50_HOM_HALF,0.28475764,0.24333271,0.33058533,0.23676734,0.3459,0.24012432
unable,M,word2vec_recipe_50_HOM_HALF,0.2618838,0.2262305,0.30517596,0.2425349,0.32240924,0.24271592
