ambiguity_type,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
H,0.27879882,0.28729284,0.33842483,0.3249569,0.36117098,0.33716863
HYP*,0.21991357,0.31822073,0.31340098,0.36714596,0.34822,0.38182032
M,0.20960283,0.22261518,0.25343037,0.25438613,0.27121946,0.26646006
P,0.24043809,0.2493834,0.28973258,0.2823181,0.30888003,0.29332116
