word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
lifelong,M,word2vec_tiny_1_HYP,0.33073145,0.3716732,0.38178948,0.40073323,0.40248016,0.40056357
pirate,P,word2vec_tiny_1_HYP,0.32819286,0.44406554,0.43671447,0.59332496,0.48852032,0.6452418
gasoline,M,word2vec_tiny_1_HYP,0.30901536,0.38832688,0.36612797,0.46634892,0.39513198,0.4943901
gopher,P,word2vec_tiny_1_HYP,0.30130967,0.34373146,0.35093433,0.40058908,0.36915788,0.42109883
substance,P,word2vec_tiny_1_HYP,0.26010036,0.32224503,0.325993,0.44500732,0.35521048,0.48281786
strap,P,word2vec_tiny_1_HYP,0.3427906,0.42349014,0.43780363,0.56106466,0.47702682,0.60651445
pitch,H,word2vec_tiny_1_HYP,0.3578302,0.45848137,0.47139567,0.63753194,0.51756793,0.67699015
countdown,P,word2vec_tiny_1_HYP,0.22888453,0.30403805,0.30735368,0.34633812,0.3437027,0.39893383
pink,H,word2vec_tiny_1_HYP,0.30545926,0.42519253,0.44654134,0.5808774,0.5002807,0.62256145
perky,M,word2vec_tiny_1_HYP,0.3335535,0.3704901,0.3803968,0.4380976,0.39979637,0.45959398
fearless,M,word2vec_tiny_1_HYP,0.28052333,0.36918288,0.34201196,0.4378211,0.3699562,0.4585712
lotion,P,word2vec_tiny_1_HYP,0.3433761,0.435269,0.45622823,0.60816306,0.49695638,0.649534
annoy,P,word2vec_tiny_1_HYP,0.3038519,0.3683056,0.36180905,0.4135717,0.39337263,0.4259964
hoop,P,word2vec_tiny_1_HYP,0.31403363,0.437696,0.43836692,0.5904402,0.48575318,0.6369969
doorman,M,word2vec_tiny_1_HYP,0.24382046,0.24036571,0.2752162,0.27871913,0.28911853,0.2897811
cookie,P,word2vec_tiny_1_HYP,0.26925573,0.34084263,0.3745242,0.47272104,0.42526177,0.50710636
romantic,P,word2vec_tiny_1_HYP,0.20485191,0.21403225,0.24199641,0.23029631,0.25728947,0.24351099
square,P,word2vec_tiny_1_HYP,0.339109,0.47228584,0.46975902,0.62678087,0.5145226,0.6648515
vibration,P,word2vec_tiny_1_HYP,0.23775426,0.30615002,0.30716178,0.37770918,0.3401996,0.43391973
spacious,P,word2vec_tiny_1_HYP,0.31298548,0.3796761,0.358577,0.4294729,0.3784958,0.44688228
toilet,P,word2vec_tiny_1_HYP,0.34108546,0.46008405,0.46195695,0.6078828,0.5058148,0.6567565
accompany,P,word2vec_tiny_1_HYP,0.2479947,0.31137234,0.2926636,0.336568,0.31040373,0.3586765
wildlife,M,word2vec_tiny_1_HYP,0.2957777,0.37985078,0.35930675,0.4511338,0.39008772,0.4876416
speech,P,word2vec_tiny_1_HYP,0.31725904,0.34216964,0.37293804,0.42226762,0.39926574,0.45086813
household,P,word2vec_tiny_1_HYP,0.22454123,0.21588998,0.26829478,0.26410404,0.28577116,0.28067186
lend,P,word2vec_tiny_1_HYP,0.3832946,0.49744865,0.5192269,0.6587164,0.5718891,0.6822958
attack,P,word2vec_tiny_1_HYP,0.35550922,0.39726517,0.4456488,0.51000625,0.48034582,0.53630096
cone,P,word2vec_tiny_1_HYP,0.2984455,0.38477287,0.4428086,0.54051465,0.4953018,0.5926259
rope,P,word2vec_tiny_1_HYP,0.28960347,0.4266212,0.4294457,0.5899814,0.48350847,0.64250046
agreement,P,word2vec_tiny_1_HYP,0.3713672,0.42623687,0.4482069,0.45936123,0.47239694,0.46649852
unable,M,word2vec_tiny_1_HYP,0.32653052,0.38920692,0.40565768,0.46455538,0.43779045,0.47033983
rainy,M,word2vec_tiny_1_HYP,0.33678207,0.46247178,0.49895054,0.6396789,0.5568007,0.68927926
gracious,P,word2vec_tiny_1_HYP,0.21786883,0.2485246,0.26238632,0.31842607,0.28347746,0.33728725
hind,H,word2vec_tiny_1_HYP,0.37171847,0.47973156,0.45252332,0.5485903,0.48140803,0.56548566
park,P,word2vec_tiny_1_HYP,0.38843474,0.5313819,0.51777285,0.6504534,0.5683443,0.70495456
detector,P,word2vec_tiny_1_HYP,0.2899391,0.36740386,0.3605542,0.4520309,0.39128363,0.4845828
distance,P,word2vec_tiny_1_HYP,0.37156492,0.46097356,0.4341854,0.46876758,0.4599962,0.4940623
eager,M,word2vec_tiny_1_HYP,0.38989645,0.5190985,0.53806514,0.65728295,0.586543,0.6735301
drum,P,word2vec_tiny_1_HYP,0.24345021,0.3329058,0.3956229,0.53571707,0.45840386,0.59005255
accident,P,word2vec_tiny_1_HYP,0.47021046,0.5531892,0.55666167,0.63399166,0.5845884,0.6039637
