word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
lifelong,M,word2vec_tiny_10_HOM_HALF,0.31025696,0.34102872,0.36310443,0.38291582,0.38516143,0.3946021
pirate,P,word2vec_tiny_10_HOM_HALF,0.3241286,0.43983415,0.43757918,0.58961684,0.48921108,0.6345438
gasoline,M,word2vec_tiny_10_HOM_HALF,0.30593315,0.4051635,0.362061,0.45192838,0.39122093,0.48954853
gopher,P,word2vec_tiny_10_HOM_HALF,0.292327,0.33583423,0.34125188,0.39636183,0.3631798,0.4169437
substance,P,word2vec_tiny_10_HOM_HALF,0.25399372,0.31739956,0.32741714,0.44304565,0.35685578,0.4784344
strap,P,word2vec_tiny_10_HOM_HALF,0.34061068,0.43987843,0.4391221,0.5718165,0.4766011,0.60523933
pitch,H,word2vec_tiny_10_HOM_HALF,0.3503577,0.4458486,0.46710685,0.63759005,0.51367044,0.6768293
countdown,P,word2vec_tiny_10_HOM_HALF,0.23187228,0.29677656,0.2968565,0.28562838,0.3341381,0.36871013
pink,H,word2vec_tiny_10_HOM_HALF,0.28164053,0.37668744,0.44166574,0.5835443,0.49741423,0.6204285
perky,M,word2vec_tiny_10_HOM_HALF,0.35051757,0.36456722,0.3982445,0.43311486,0.4168534,0.4537855
fearless,M,word2vec_tiny_10_HOM_HALF,0.29000074,0.37820062,0.3528438,0.4442215,0.379985,0.46365196
lotion,P,word2vec_tiny_10_HOM_HALF,0.33501244,0.4330572,0.45077607,0.6064614,0.494926,0.6511131
annoy,P,word2vec_tiny_10_HOM_HALF,0.3091843,0.36348534,0.36439583,0.41307548,0.39328954,0.43675283
hoop,P,word2vec_tiny_10_HOM_HALF,0.31412834,0.43774793,0.439623,0.59362286,0.48786193,0.64322364
doorman,M,word2vec_tiny_10_HOM_HALF,0.23813589,0.25775123,0.26573965,0.26425904,0.27824527,0.27739286
cookie,P,word2vec_tiny_10_HOM_HALF,0.26569834,0.33146504,0.3742124,0.47332647,0.42733037,0.52011675
romantic,P,word2vec_tiny_10_HOM_HALF,0.20558958,0.20125858,0.23778477,0.22305872,0.25217324,0.23854041
square,P,word2vec_tiny_10_HOM_HALF,0.33625993,0.46498507,0.46999878,0.6266906,0.51535994,0.667432
vibration,P,word2vec_tiny_10_HOM_HALF,0.25132388,0.3101869,0.3205927,0.40291107,0.35330904,0.44668052
spacious,P,word2vec_tiny_10_HOM_HALF,0.2888725,0.36294913,0.34522775,0.42703614,0.36916026,0.45016992
toilet,P,word2vec_tiny_10_HOM_HALF,0.34255219,0.46960276,0.4604821,0.6062244,0.50454795,0.65695107
accompany,P,word2vec_tiny_10_HOM_HALF,0.26212576,0.31231228,0.30169433,0.35306197,0.3160426,0.36619097
wildlife,M,word2vec_tiny_10_HOM_HALF,0.3077564,0.39460126,0.36554778,0.45610747,0.39484388,0.49402267
speech,P,word2vec_tiny_10_HOM_HALF,0.31779084,0.32591307,0.37770817,0.42588624,0.4037352,0.454346
household,P,word2vec_tiny_10_HOM_HALF,0.22924641,0.21078166,0.27197576,0.24649028,0.2897393,0.27494633
