word,ambiguity_type,model,nbhd_mean_distance
draw,P,word2vec_recipe_10_HOM,0.38796768
drill,H,word2vec_recipe_10_HOM,0.33772713
elegance,P,word2vec_recipe_10_HOM,0.3112719
rule,P,word2vec_recipe_10_HOM,0.37012032
tornado,M,word2vec_recipe_10_HOM,0.2497784
premium,P,word2vec_recipe_10_HOM,0.39329502
mellow,P,word2vec_recipe_10_HOM,0.3787504
watering,P,word2vec_recipe_10_HOM,0.32446012
scratch,P,word2vec_recipe_10_HOM,0.3968419
slow,P,word2vec_recipe_10_HOM,0.43648854
custom,P,word2vec_recipe_10_HOM,0.2476323
beach,P,word2vec_recipe_10_HOM,0.3519618
pesky,M,word2vec_recipe_10_HOM,0.23105426
kosher,P,word2vec_recipe_10_HOM,0.32872283
lemon,P,word2vec_recipe_10_HOM,0.35156947
backward,P,word2vec_recipe_10_HOM,0.26267
redundant,P,word2vec_recipe_10_HOM,0.10286549
groundhog,M,word2vec_recipe_10_HOM,0.2698516
brow,P,word2vec_recipe_10_HOM,0.42354667
flag,H,word2vec_recipe_10_HOM,0.43524495
studio,P,word2vec_recipe_10_HOM,0.13810962
wet,P,word2vec_recipe_10_HOM,0.42171913
lung,M,word2vec_recipe_10_HOM,0.24992232
surface,P,word2vec_recipe_10_HOM,0.36004266
arrive,P,word2vec_recipe_10_HOM,0.39323783
skinny,P,word2vec_recipe_10_HOM,0.4001899
remind,P,word2vec_recipe_10_HOM,0.22424541
drool,P,word2vec_recipe_10_HOM,0.24347982
swoop,P,word2vec_recipe_10_HOM,0.2384686
gas,P,word2vec_recipe_10_HOM,0.407663
ankle,M,word2vec_recipe_10_HOM,0.19595818
scheme,P,word2vec_recipe_10_HOM,0.23863642
accomplish,P,word2vec_recipe_10_HOM,0.28281596
adapt,P,word2vec_recipe_10_HOM,0.25938553
massive,P,word2vec_recipe_10_HOM,0.23389123
proposal,P,word2vec_recipe_10_HOM,0.1471801
count,H,word2vec_recipe_10_HOM,0.43842626
minus,P,word2vec_recipe_10_HOM,0.46828216
champagne,P,word2vec_recipe_10_HOM,0.30603513
bath,P,word2vec_recipe_10_HOM,0.42510426
glitter,P,word2vec_recipe_10_HOM,0.31625572
soup,P,word2vec_recipe_10_HOM,0.39186886
portable,P,word2vec_recipe_10_HOM,0.48255402
skull,P,word2vec_recipe_10_HOM,0.25809896
garment,P,word2vec_recipe_10_HOM,0.25951582
unorthodox,M,word2vec_recipe_10_HOM,0.15197356
yacht,P,word2vec_recipe_10_HOM,0.19522388
jog,H,word2vec_recipe_10_HOM,0.23159981
inspire,P,word2vec_recipe_10_HOM,0.14684926
chin,P,word2vec_recipe_10_HOM,0.29596877
casserole,P,word2vec_recipe_10_HOM,0.36584008
nervous,P,word2vec_recipe_10_HOM,0.21175107
clamp,P,word2vec_recipe_10_HOM,0.40960062
relative,P,word2vec_recipe_10_HOM,0.265348
batch,P,word2vec_recipe_10_HOM,0.4674567
loyalty,P,word2vec_recipe_10_HOM,0.3893839
brittle,P,word2vec_recipe_10_HOM,0.44215924
junkie,P,word2vec_recipe_10_HOM,0.1857991
click,P,word2vec_recipe_10_HOM,0.3427828
population,P,word2vec_recipe_10_HOM,0.14461213
outline,P,word2vec_recipe_10_HOM,0.25669444
dud,P,word2vec_recipe_10_HOM,0.31807044
peep,H,word2vec_recipe_10_HOM,0.3272366
task,P,word2vec_recipe_10_HOM,0.31157196
coconut,P,word2vec_recipe_10_HOM,0.37811866
guardian,P,word2vec_recipe_10_HOM,0.15197954
runner,P,word2vec_recipe_10_HOM,0.36826217
moody,P,word2vec_recipe_10_HOM,0.15321046
diver,P,word2vec_recipe_10_HOM,0.21059158
constant,P,word2vec_recipe_10_HOM,0.4316963
cowgirl,P,word2vec_recipe_10_HOM,0.19908422
concern,P,word2vec_recipe_10_HOM,0.24119066
remove,P,word2vec_recipe_10_HOM,0.4361165
cram,P,word2vec_recipe_10_HOM,0.44758174
disclosure,P,word2vec_recipe_10_HOM,0.22013131
prominent,P,word2vec_recipe_10_HOM,0.19951147
shift,P,word2vec_recipe_10_HOM,0.46468484
pinch,P,word2vec_recipe_10_HOM,0.48327863
adorable,P,word2vec_recipe_10_HOM,0.2168131
zebra,M,word2vec_recipe_10_HOM,0.32292756
