word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
lifelong,M,word2vec_tiny_30_HYP,0.3098141,0.35502023,0.36743134,0.39579198,0.38851067,0.41235074
pirate,P,word2vec_tiny_30_HYP,0.31752872,0.43223724,0.4304051,0.58477384,0.48290718,0.6324493
gasoline,M,word2vec_tiny_30_HYP,0.2966417,0.3691121,0.35805282,0.44864708,0.3880982,0.4750672
gopher,P,word2vec_tiny_30_HYP,0.29515645,0.33888152,0.34305206,0.39615235,0.36294174,0.41858983
substance,P,word2vec_tiny_30_HYP,0.26186743,0.32352784,0.33318102,0.44598305,0.36325213,0.4789164
strap,P,word2vec_tiny_30_HYP,0.33961755,0.41884208,0.43208927,0.5547316,0.4713428,0.5944299
pitch,H,word2vec_tiny_30_HYP,0.3562341,0.4713493,0.47100794,0.63590646,0.5148933,0.67179745
countdown,P,word2vec_tiny_30_HYP,0.22316547,0.2758858,0.2945692,0.32094187,0.3325885,0.37633526
pink,H,word2vec_tiny_30_HYP,0.30381784,0.42059445,0.44547045,0.5853079,0.49770957,0.6194457
perky,M,word2vec_tiny_30_HYP,0.32930666,0.3701951,0.3775144,0.4235163,0.39674157,0.4381057
fearless,M,word2vec_tiny_30_HYP,0.28245637,0.3837975,0.34540913,0.43512428,0.37262627,0.45098302
lotion,P,word2vec_tiny_30_HYP,0.33933288,0.4423478,0.45169485,0.6022977,0.49351737,0.64275205
annoy,P,word2vec_tiny_30_HYP,0.3300841,0.3670865,0.38337436,0.42558628,0.40993744,0.4434459
hoop,P,word2vec_tiny_30_HYP,0.31134602,0.43601903,0.4394703,0.5918024,0.48644006,0.64208674
doorman,M,word2vec_tiny_30_HYP,0.22450602,0.22824745,0.26031622,0.26481244,0.27378237,0.28409526
cookie,P,word2vec_tiny_30_HYP,0.27047926,0.33661306,0.37377355,0.4729537,0.42463163,0.5111746
romantic,P,word2vec_tiny_30_HYP,0.21159641,0.20415859,0.24913897,0.23460399,0.2647908,0.24448182
square,P,word2vec_tiny_30_HYP,0.33436638,0.46016464,0.47026563,0.6303475,0.5153101,0.67064416
vibration,P,word2vec_tiny_30_HYP,0.25031585,0.29426154,0.32273644,0.3998546,0.35623482,0.43787974
spacious,P,word2vec_tiny_30_HYP,0.29740673,0.38491708,0.34374496,0.43066606,0.36279267,0.45217803
toilet,P,word2vec_tiny_30_HYP,0.3411005,0.46607816,0.4625615,0.6162594,0.5068549,0.661169
accompany,P,word2vec_tiny_30_HYP,0.2556346,0.30628544,0.29701993,0.35339332,0.3138159,0.36764058
wildlife,M,word2vec_tiny_30_HYP,0.293994,0.37809387,0.3525145,0.4570102,0.38377097,0.4864753
speech,P,word2vec_tiny_30_HYP,0.32378083,0.36578697,0.37660703,0.41928634,0.40243164,0.4489194
household,P,word2vec_tiny_30_HYP,0.22748311,0.20467044,0.26500884,0.25051567,0.28397903,0.26697865
lend,P,word2vec_tiny_30_HYP,0.38195586,0.49670437,0.5183545,0.6624581,0.5727685,0.69073915
attack,P,word2vec_tiny_30_HYP,0.34286913,0.39126232,0.4352502,0.46148878,0.47022688,0.5030436
cone,P,word2vec_tiny_30_HYP,0.29617923,0.380762,0.4441699,0.5491394,0.4957074,0.60239923
rope,P,word2vec_tiny_30_HYP,0.29101732,0.42405468,0.42728698,0.58724385,0.47920415,0.63801575
agreement,P,word2vec_tiny_30_HYP,0.37755212,0.41388595,0.44651115,0.4716966,0.47144082,0.46592358
unable,M,word2vec_tiny_30_HYP,0.3245511,0.39329633,0.40223038,0.46127555,0.43863845,0.48005
gracious,P,word2vec_tiny_30_HYP,0.20211902,0.24616508,0.24887979,0.3035784,0.26859176,0.32611766
hind,H,word2vec_tiny_30_HYP,0.36396787,0.46972016,0.45537004,0.56192374,0.4887381,0.57367516
park,P,word2vec_tiny_30_HYP,0.3901971,0.5316672,0.5206799,0.6525593,0.57016885,0.6997637
detector,P,word2vec_tiny_30_HYP,0.2891574,0.36313775,0.35051438,0.43211007,0.38054642,0.46435118
distance,P,word2vec_tiny_30_HYP,0.3804741,0.46331847,0.4429978,0.48479825,0.4675287,0.50559455
drum,P,word2vec_tiny_30_HYP,0.24180269,0.3296659,0.3974721,0.5336328,0.46020782,0.59782416
accident,P,word2vec_tiny_30_HYP,0.4724223,0.5750783,0.56150323,0.64950216,0.5917708,0.62376857
moon,P,word2vec_tiny_30_HYP,0.2951296,0.4175911,0.42730904,0.56492364,0.4831527,0.6064533
restless,P,word2vec_tiny_30_HYP,0.30159035,0.40993237,0.45243055,0.56729734,0.5263008,0.65543264
reality,P,word2vec_tiny_30_HYP,0.2993632,0.32924423,0.36349142,0.398876,0.3912102,0.41545743
equal,P,word2vec_tiny_30_HYP,0.3435393,0.4380262,0.42669052,0.49792793,0.45510337,0.51987684
buoy,P,word2vec_tiny_30_HYP,0.28324097,0.30569813,0.3444967,0.41346484,0.37487072,0.452694
regain,P,word2vec_tiny_30_HYP,0.24895108,0.28160647,0.29153112,0.32250872,0.31059226,0.33226055
pudding,P,word2vec_tiny_30_HYP,0.2103667,0.2575485,0.26234746,0.33226398,0.29369992,0.37201148
wing,P,word2vec_tiny_30_HYP,0.3892854,0.52431387,0.49318227,0.6248005,0.5362686,0.6496171
greedy,P,word2vec_tiny_30_HYP,0.3278374,0.3948062,0.46994713,0.55238295,0.51354474,0.5649975
hoof,P,word2vec_tiny_30_HYP,0.37589207,0.46382362,0.45843965,0.52947474,0.4892872,0.5588238
poorly,P,word2vec_tiny_30_HYP,0.30891868,0.347593,0.37505925,0.4154519,0.40047917,0.44667667
mink,P,word2vec_tiny_30_HYP,0.29614538,0.34036654,0.33290908,0.38576576,0.34734577,0.39098793
plumber,P,word2vec_tiny_30_HYP,0.3630402,0.40478015,0.46097076,0.5115642,0.4916037,0.54624295
toaster,H,word2vec_tiny_30_HYP,0.3521204,0.42847183,0.4506397,0.5312113,0.48802033,0.57283527
disposal,P,word2vec_tiny_30_HYP,0.16939881,0.17615947,0.19857225,0.20640415,0.21038432,0.22332288
pounce,P,word2vec_tiny_30_HYP,0.43523908,0.47093228,0.5107713,0.5333576,0.53735894,0.5555735
pleasant,P,word2vec_tiny_30_HYP,0.34271887,0.35388365,0.41062623,0.4545734,0.43467578,0.47148368
janitor,M,word2vec_tiny_30_HYP,0.32580337,0.31517488,0.39473096,0.42682916,0.4207595,0.44402164
selfish,P,word2vec_tiny_30_HYP,0.32031223,0.45394146,0.4586837,0.61876076,0.5133993,0.64503074
cloak,P,word2vec_tiny_30_HYP,0.33709672,0.45999745,0.43248522,0.53841126,0.47127175,0.5884877
honor,P,word2vec_tiny_30_HYP,0.26978794,0.32279897,0.3359512,0.40543243,0.36559045,0.4327192
continue,P,word2vec_tiny_30_HYP,0.4415853,0.50613135,0.5006725,0.50671136,0.5175426,0.49649203
fright,P,word2vec_tiny_30_HYP,0.23862836,0.27640924,0.30987808,0.36777776,0.33925995,0.40445077
panic,P,word2vec_tiny_30_HYP,0.3798951,0.48826432,0.5196871,0.6544847,0.56569433,0.676307
joker,P,word2vec_tiny_30_HYP,0.33018523,0.4312567,0.3870186,0.49717504,0.41362727,0.5146652
bug,P,word2vec_tiny_30_HYP,0.28027576,0.3412185,0.4161408,0.5488587,0.47869244,0.61104465
plaster,P,word2vec_tiny_30_HYP,0.25711644,0.33183947,0.34606907,0.42694178,0.38746083,0.47955897
poise,P,word2vec_tiny_30_HYP,0.20487937,0.24676004,0.23977962,0.2927937,0.25338322,0.29985034
territory,P,word2vec_tiny_30_HYP,0.31686953,0.3304472,0.37693197,0.42131162,0.40120858,0.4422211
infection,P,word2vec_tiny_30_HYP,0.27438593,0.3316456,0.38629305,0.46147564,0.43623066,0.5119913
selective,P,word2vec_tiny_30_HYP,0.14104322,0.14588933,0.17058374,0.18752226,0.1865488,0.20910254
heater,P,word2vec_tiny_30_HYP,0.40223503,0.48560905,0.4801401,0.5860123,0.51484436,0.6107695
tailor,P,word2vec_tiny_30_HYP,0.31998393,0.40918696,0.38828647,0.46371606,0.41636845,0.47873324
confront,P,word2vec_tiny_30_HYP,0.26701128,0.33396393,0.33617717,0.4001895,0.36409053,0.41929525
folder,P,word2vec_tiny_30_HYP,0.25108165,0.32837334,0.39026543,0.5345587,0.45897582,0.61256975
various,P,word2vec_tiny_30_HYP,0.31063062,0.40951243,0.38062313,0.5134211,0.4136502,0.5461025
