word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
keg,P,word2vec_recipe_50_HOM,0.21510565,0.2576675,0.2644219,0.33052352,0.28609022,0.3454772
aristocrat,P,word2vec_recipe_50_HOM,0.18388078,0.21701255,0.21835516,0.24310891,0.23150215,0.24723564
novelty,P,word2vec_recipe_50_HOM,0.16246234,0.18668972,0.19687712,0.22446176,0.21117283,0.24339624
pirate,P,word2vec_recipe_50_HOM,0.19948304,0.23122446,0.23302442,0.22780398,0.24546698,0.24754559
gasoline,M,word2vec_recipe_50_HOM,0.12290754,0.13788727,0.14074345,0.14978494,0.14915128,0.1579765
fringe,P,word2vec_recipe_50_HOM,0.19536674,0.22220115,0.2344624,0.24935761,0.25340056,0.27507728
corral,P,word2vec_recipe_50_HOM,0.29089758,0.22870071,0.32201046,0.26145056,0.33333197,0.26868522
gopher,P,word2vec_recipe_50_HOM,0.19640121,0.21782342,0.22704616,0.23976655,0.23829097,0.25322294
substance,P,word2vec_recipe_50_HOM,0.3047648,0.32669023,0.36045456,0.34738472,0.38092637,0.34559858
flannel,P,word2vec_recipe_50_HOM,0.3341076,0.23682234,0.37174508,0.24547498,0.38646203,0.25005883
strap,P,word2vec_recipe_50_HOM,0.23728502,0.20522824,0.28303948,0.2555661,0.3039442,0.27045545
courtesy,P,word2vec_recipe_50_HOM,0.30614787,0.2579185,0.3505475,0.25143114,0.36771092,0.26483944
pitch,H,word2vec_recipe_50_HOM,0.3442764,0.31521636,0.400373,0.36316088,0.42235753,0.3770422
countdown,P,word2vec_recipe_50_HOM,0.28913695,0.23148423,0.3223568,0.2591162,0.3340735,0.26396447
fiend,P,word2vec_recipe_50_HOM,0.1449781,0.124572374,0.16694751,0.13993043,0.17730263,0.14880249
generic,P,word2vec_recipe_50_HOM,0.24001615,0.21511528,0.28172708,0.23672676,0.2978226,0.24451631
