word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
keg,P,word2vec_recipe_10_HYP,0.22556892,0.2831692,0.2727704,0.33147392,0.29527748,0.36090487
aristocrat,P,word2vec_recipe_10_HYP,0.16007143,0.19087261,0.18540344,0.19280581,0.19590345,0.19795
novelty,P,word2vec_recipe_10_HYP,0.16429359,0.18350041,0.19477081,0.22238342,0.2113041,0.24765627
pirate,P,word2vec_recipe_10_HYP,0.20531738,0.21861956,0.23654555,0.23973133,0.24851581,0.25037202
gasoline,M,word2vec_recipe_10_HYP,0.119820856,0.12453216,0.14005847,0.14887199,0.14836293,0.15846594
fringe,P,word2vec_recipe_10_HYP,0.18664852,0.19665907,0.2234666,0.24731533,0.24255298,0.27061206
corral,P,word2vec_recipe_10_HYP,0.29895258,0.24337864,0.33115178,0.24942182,0.34283897,0.26162
gopher,P,word2vec_recipe_10_HYP,0.21012418,0.21689041,0.23801301,0.2514834,0.25020078,0.26069078
substance,P,word2vec_recipe_10_HYP,0.2855978,0.32812637,0.33984295,0.3407171,0.36145288,0.35056186
flannel,P,word2vec_recipe_10_HYP,0.33211285,0.22521698,0.37627178,0.23910499,0.39219907,0.25038353
strap,P,word2vec_recipe_10_HYP,0.2431118,0.19961274,0.2929743,0.25599787,0.31586757,0.28321016
courtesy,P,word2vec_recipe_10_HYP,0.30085218,0.24239492,0.3482251,0.25748593,0.3661216,0.2645972
pitch,H,word2vec_recipe_10_HYP,0.34394652,0.29564178,0.3970811,0.34639457,0.41750008,0.35574383
countdown,P,word2vec_recipe_10_HYP,0.2713551,0.23105483,0.3048472,0.25014734,0.31703663,0.2629524
fiend,P,word2vec_recipe_10_HYP,0.13802765,0.10544085,0.16490135,0.13458815,0.1757698,0.14674936
generic,P,word2vec_recipe_10_HYP,0.24465907,0.22417618,0.28330085,0.23130308,0.29896408,0.23872912
marijuana,M,word2vec_recipe_10_HYP,0.2496872,0.2795777,0.28433776,0.32910785,0.29823428,0.33639747
pink,H,word2vec_recipe_10_HYP,0.3658479,0.4165696,0.4906155,0.5193969,0.5288511,0.52857274
perky,M,word2vec_recipe_10_HYP,0.29011944,0.271371,0.3314149,0.27837184,0.3456364,0.2901905
society,P,word2vec_recipe_10_HYP,0.16659346,0.14950532,0.18842559,0.17410928,0.19952221,0.18196143
fearless,M,word2vec_recipe_10_HYP,0.18139367,0.1576801,0.20785883,0.17553674,0.2179669,0.18414204
lotion,P,word2vec_recipe_10_HYP,0.24938183,0.23281842,0.30179906,0.29799843,0.3252713,0.3199357
hoop,P,word2vec_recipe_10_HYP,0.29392886,0.26490268,0.32661945,0.27822313,0.33991814,0.28799012
cookie,P,word2vec_recipe_10_HYP,0.3023383,0.31473082,0.36414266,0.3528034,0.38894218,0.37539995
etiquette,M,word2vec_recipe_10_HYP,0.12049949,0.1382424,0.14037047,0.15958491,0.14923711,0.16938904
romantic,P,word2vec_recipe_10_HYP,0.21063185,0.23986511,0.25174576,0.27439976,0.26740438,0.2741414
square,P,word2vec_recipe_10_HYP,0.26394612,0.30528605,0.31822005,0.3163365,0.3430816,0.33388335
vibration,P,word2vec_recipe_10_HYP,0.13233328,0.15962873,0.15211017,0.18127978,0.1605597,0.18789442
isolate,P,word2vec_recipe_10_HYP,0.19361575,0.15796633,0.21897002,0.09887654,0.22817372,0.09955497
spacious,P,word2vec_recipe_10_HYP,0.19936895,0.2108261,0.23365478,0.2634555,0.24763905,0.2817388
toilet,P,word2vec_recipe_10_HYP,0.19260034,0.22190528,0.23518796,0.28079352,0.25490254,0.2961431
southwest,P,word2vec_recipe_10_HYP,0.20893438,0.27049947,0.29632598,0.3076766,0.32102826,0.30306378
corpse,M,word2vec_recipe_10_HYP,0.1513528,0.15817699,0.18441577,0.19269256,0.19724293,0.20466076
publisher,P,word2vec_recipe_10_HYP,0.099106714,0.115840666,0.15188527,0.17294745,0.17272328,0.19387315
accompany,P,word2vec_recipe_10_HYP,0.2848307,0.39667442,0.37886032,0.45573986,0.4118779,0.47118917
wildlife,M,word2vec_recipe_10_HYP,0.17074463,0.15287638,0.20152889,0.19587758,0.21231472,0.21029167
louse,P,word2vec_recipe_10_HYP,0.13158228,0.15336505,0.15360217,0.17041539,0.16381435,0.18145308
household,P,word2vec_recipe_10_HYP,0.24121809,0.16225407,0.2710292,0.18798342,0.2828864,0.19617046
lend,P,word2vec_recipe_10_HYP,0.22941692,0.2182981,0.28402174,0.2740732,0.30901486,0.2954858
despise,M,word2vec_recipe_10_HYP,0.08417646,0.09286955,0.10095059,0.11640831,0.1096388,0.12927698
attack,P,word2vec_recipe_10_HYP,0.27318767,0.23994604,0.31791458,0.28244707,0.3341217,0.28562778
cone,P,word2vec_recipe_10_HYP,0.28121626,0.26905066,0.33554298,0.322944,0.35657197,0.33802053
rope,P,word2vec_recipe_10_HYP,0.23902097,0.2981607,0.32366613,0.3154568,0.35501698,0.3201975
agreement,P,word2vec_recipe_10_HYP,0.28290907,0.22383712,0.33183277,0.23478015,0.3475901,0.23910747
unable,M,word2vec_recipe_10_HYP,0.26395395,0.24863759,0.31042653,0.24631524,0.32698137,0.23913682
rainy,M,word2vec_recipe_10_HYP,0.2681226,0.2719951,0.33215046,0.31129152,0.3601635,0.31189138
gracious,P,word2vec_recipe_10_HYP,0.16511965,0.14898479,0.18789828,0.17995256,0.19803892,0.1901574
hind,H,word2vec_recipe_10_HYP,0.20330644,0.2123781,0.25542328,0.31484148,0.28336442,0.34950688
park,P,word2vec_recipe_10_HYP,0.27836967,0.21906024,0.31555587,0.24242863,0.32999212,0.25423798
detector,P,word2vec_recipe_10_HYP,0.161745,0.17939384,0.19805464,0.18770233,0.21042499,0.193456
armpit,M,word2vec_recipe_10_HYP,0.17020746,0.192623,0.20558049,0.23058803,0.22150555,0.24340972
distance,P,word2vec_recipe_10_HYP,0.36272395,0.38240105,0.40877533,0.38070497,0.42519578,0.38685694
eager,M,word2vec_recipe_10_HYP,0.1019938,0.104336,0.12483226,0.13229668,0.1351898,0.14052396
drum,P,word2vec_recipe_10_HYP,0.35523227,0.3345119,0.39976037,0.36061198,0.41834274,0.3722206
accident,P,word2vec_recipe_10_HYP,0.18991414,0.13280623,0.21491972,0.15021314,0.22539145,0.16062678
moon,P,word2vec_recipe_10_HYP,0.34130353,0.35699478,0.4091699,0.39344555,0.43117732,0.3969247
pansy,P,word2vec_recipe_10_HYP,0.23828046,0.28810695,0.29655093,0.36661345,0.317955,0.38467708
reality,P,word2vec_recipe_10_HYP,0.104898885,0.10069417,0.12392968,0.124001175,0.13301851,0.13714771
equal,P,word2vec_recipe_10_HYP,0.31901684,0.36800346,0.40809736,0.43679923,0.43784744,0.43321308
regain,P,word2vec_recipe_10_HYP,0.23079105,0.20687446,0.27155605,0.24854572,0.2883903,0.26217744
dominion,P,word2vec_recipe_10_HYP,0.13070813,0.119438246,0.15737353,0.14437626,0.16747354,0.15699689
pudding,P,word2vec_recipe_10_HYP,0.34602147,0.44937336,0.40744483,0.4281038,0.43151128,0.41410425
wing,P,word2vec_recipe_10_HYP,0.26833445,0.32439956,0.39405704,0.4328156,0.4404509,0.45549586
greedy,P,word2vec_recipe_10_HYP,0.12798958,0.11240329,0.15141448,0.12840644,0.16202156,0.14394201
hoof,P,word2vec_recipe_10_HYP,0.19223541,0.21547474,0.22756772,0.26393843,0.24300796,0.28287885
poorly,P,word2vec_recipe_10_HYP,0.13162605,0.113795206,0.15308031,0.13644664,0.16230687,0.1457332
mink,P,word2vec_recipe_10_HYP,0.21339855,0.22804193,0.24589087,0.27157438,0.25839394,0.29132792
plumber,P,word2vec_recipe_10_HYP,0.10758766,0.09535822,0.12762646,0.12291189,0.13794369,0.1388706
toaster,H,word2vec_recipe_10_HYP,0.3705306,0.43699875,0.45758033,0.5037978,0.48664057,0.5038726
disposal,P,word2vec_recipe_10_HYP,0.2199701,0.2362954,0.2638905,0.30463132,0.28328538,0.31553504
