word,ambiguity_type,model,nbhd_mean_distance
lifelong,M,word2vec_tiny_1_HOM,0.37013257
pirate,P,word2vec_tiny_1_HOM,0.443321
gasoline,M,word2vec_tiny_1_HOM,0.37595567
gopher,P,word2vec_tiny_1_HOM,0.3501241
substance,P,word2vec_tiny_1_HOM,0.3326844
strap,P,word2vec_tiny_1_HOM,0.44138873
pitch,H,word2vec_tiny_1_HOM,0.46963334
countdown,P,word2vec_tiny_1_HOM,0.30772886
pink,H,word2vec_tiny_1_HOM,0.45402327
perky,M,word2vec_tiny_1_HOM,0.35629708
fearless,M,word2vec_tiny_1_HOM,0.34914127
lotion,P,word2vec_tiny_1_HOM,0.46688697
annoy,P,word2vec_tiny_1_HOM,0.36922398
hoop,P,word2vec_tiny_1_HOM,0.44268677
doorman,M,word2vec_tiny_1_HOM,0.25596425
cookie,P,word2vec_tiny_1_HOM,0.37869614
romantic,P,word2vec_tiny_1_HOM,0.24007879
square,P,word2vec_tiny_1_HOM,0.4769015
vibration,P,word2vec_tiny_1_HOM,0.3312788
spacious,P,word2vec_tiny_1_HOM,0.37589166
toilet,P,word2vec_tiny_1_HOM,0.47312915
accompany,P,word2vec_tiny_1_HOM,0.30055222
wildlife,M,word2vec_tiny_1_HOM,0.3672668
speech,P,word2vec_tiny_1_HOM,0.3754307
household,P,word2vec_tiny_1_HOM,0.2783246
lend,P,word2vec_tiny_1_HOM,0.5298438
attack,P,word2vec_tiny_1_HOM,0.4471537
cone,P,word2vec_tiny_1_HOM,0.44922188
rope,P,word2vec_tiny_1_HOM,0.42780104
agreement,P,word2vec_tiny_1_HOM,0.45338848
unable,M,word2vec_tiny_1_HOM,0.4155465
rainy,M,word2vec_tiny_1_HOM,0.5116334
gracious,P,word2vec_tiny_1_HOM,0.26729771
hind,H,word2vec_tiny_1_HOM,0.46309793
park,P,word2vec_tiny_1_HOM,0.52179426
detector,P,word2vec_tiny_1_HOM,0.34558636
distance,P,word2vec_tiny_1_HOM,0.4436026
eager,M,word2vec_tiny_1_HOM,0.5455933
drum,P,word2vec_tiny_1_HOM,0.40064144
accident,P,word2vec_tiny_1_HOM,0.5706938
moon,P,word2vec_tiny_1_HOM,0.43544656
restless,P,word2vec_tiny_1_HOM,0.45716077
reality,P,word2vec_tiny_1_HOM,0.38011512
equal,P,word2vec_tiny_1_HOM,0.4250396
buoy,P,word2vec_tiny_1_HOM,0.34370965
regain,P,word2vec_tiny_1_HOM,0.2959087
pudding,P,word2vec_tiny_1_HOM,0.2826512
wing,P,word2vec_tiny_1_HOM,0.50440484
greedy,P,word2vec_tiny_1_HOM,0.4806952
hoof,P,word2vec_tiny_1_HOM,0.46659485
poorly,P,word2vec_tiny_1_HOM,0.3900251
mink,P,word2vec_tiny_1_HOM,0.3534929
plumber,P,word2vec_tiny_1_HOM,0.47472894
toaster,H,word2vec_tiny_1_HOM,0.4475335
disposal,P,word2vec_tiny_1_HOM,0.19768672
pounce,P,word2vec_tiny_1_HOM,0.52002454
pleasant,P,word2vec_tiny_1_HOM,0.39501494
janitor,M,word2vec_tiny_1_HOM,0.38621956
selfish,P,word2vec_tiny_1_HOM,0.4678533
cloak,P,word2vec_tiny_1_HOM,0.4477898
honor,P,word2vec_tiny_1_HOM,0.33906335
continue,P,word2vec_tiny_1_HOM,0.4906173
fright,P,word2vec_tiny_1_HOM,0.29959786
panic,P,word2vec_tiny_1_HOM,0.52263236
joker,P,word2vec_tiny_1_HOM,0.41750047
bug,P,word2vec_tiny_1_HOM,0.42255208
plaster,P,word2vec_tiny_1_HOM,0.3568358
poise,P,word2vec_tiny_1_HOM,0.25507754
territory,P,word2vec_tiny_1_HOM,0.38983178
infection,P,word2vec_tiny_1_HOM,0.3896332
selective,P,word2vec_tiny_1_HOM,0.14346026
heater,P,word2vec_tiny_1_HOM,0.47752288
tailor,P,word2vec_tiny_1_HOM,0.39245042
confront,P,word2vec_tiny_1_HOM,0.34154153
folder,P,word2vec_tiny_1_HOM,0.38467854
various,P,word2vec_tiny_1_HOM,0.39091846
green,P,word2vec_tiny_1_HOM,0.4911138
sweaty,P,word2vec_tiny_1_HOM,0.53019065
drip,P,word2vec_tiny_1_HOM,0.44491112
horseback,P,word2vec_tiny_1_HOM,0.35845184
angle,H,word2vec_tiny_1_HOM,0.4185273
burp,P,word2vec_tiny_1_HOM,0.40209848
crook,P,word2vec_tiny_1_HOM,0.32831436
rosary,P,word2vec_tiny_1_HOM,0.24304205
newborn,P,word2vec_tiny_1_HOM,0.29996926
grenade,P,word2vec_tiny_1_HOM,0.3947887
frisky,M,word2vec_tiny_1_HOM,0.33425027
goose,P,word2vec_tiny_1_HOM,0.386129
lag,P,word2vec_tiny_1_HOM,0.20998648
anger,P,word2vec_tiny_1_HOM,0.37313253
burner,P,word2vec_tiny_1_HOM,0.32905212
terrain,M,word2vec_tiny_1_HOM,0.35468587
mercy,P,word2vec_tiny_1_HOM,0.41104645
shrimp,P,word2vec_tiny_1_HOM,0.3411288
ski,P,word2vec_tiny_1_HOM,0.39629024
stack,P,word2vec_tiny_1_HOM,0.47655612
definition,P,word2vec_tiny_1_HOM,0.34234357
elephant,M,word2vec_tiny_1_HOM,0.36707723
injury,P,word2vec_tiny_1_HOM,0.30194792
computer,P,word2vec_tiny_1_HOM,0.4116355
misty,P,word2vec_tiny_1_HOM,0.43320626
electrical,M,word2vec_tiny_1_HOM,0.2841876
birthday,M,word2vec_tiny_1_HOM,0.49261516
haunt,P,word2vec_tiny_1_HOM,0.3079115
pavement,P,word2vec_tiny_1_HOM,0.4707659
airfield,M,word2vec_tiny_1_HOM,0.31769297
unsure,P,word2vec_tiny_1_HOM,0.44923684
monkey,P,word2vec_tiny_1_HOM,0.38968506
brisk,P,word2vec_tiny_1_HOM,0.2343052
clumsy,P,word2vec_tiny_1_HOM,0.49631813
beard,P,word2vec_tiny_1_HOM,0.52837116
hateful,P,word2vec_tiny_1_HOM,0.20321186
profound,P,word2vec_tiny_1_HOM,0.18874732
frightful,P,word2vec_tiny_1_HOM,0.25260127
outsider,P,word2vec_tiny_1_HOM,0.24584186
sweat,P,word2vec_tiny_1_HOM,0.43360388
stability,M,word2vec_tiny_1_HOM,0.29039007
strong,P,word2vec_tiny_1_HOM,0.52785766
singer,P,word2vec_tiny_1_HOM,0.42642295
platter,P,word2vec_tiny_1_HOM,0.298797
horn,P,word2vec_tiny_1_HOM,0.45194
sting,P,word2vec_tiny_1_HOM,0.43580693
health,P,word2vec_tiny_1_HOM,0.39883366
dazzle,P,word2vec_tiny_1_HOM,0.35658935
headache,P,word2vec_tiny_1_HOM,0.4664937
infant,P,word2vec_tiny_1_HOM,0.51747453
kitchen,M,word2vec_tiny_1_HOM,0.4662441
maker,P,word2vec_tiny_1_HOM,0.49833015
limit,P,word2vec_tiny_1_HOM,0.42041045
yard,H,word2vec_tiny_1_HOM,0.5362225
expense,P,word2vec_tiny_1_HOM,0.25823233
snug,P,word2vec_tiny_1_HOM,0.44065118
branch,P,word2vec_tiny_1_HOM,0.472527
button,P,word2vec_tiny_1_HOM,0.45944378
hesitate,P,word2vec_tiny_1_HOM,0.37645313
jackpot,P,word2vec_tiny_1_HOM,0.25514826
reach,P,word2vec_tiny_1_HOM,0.54211366
virus,P,word2vec_tiny_1_HOM,0.3939638
workers,P,word2vec_tiny_1_HOM,0.44965333
block,P,word2vec_tiny_1_HOM,0.48847482
cradle,P,word2vec_tiny_1_HOM,0.37923354
peppermint,P,word2vec_tiny_1_HOM,0.30493638
punk,P,word2vec_tiny_1_HOM,0.30519593
solid,P,word2vec_tiny_1_HOM,0.4174207
morality,P,word2vec_tiny_1_HOM,0.15603006
tackle,P,word2vec_tiny_1_HOM,0.3822415
mural,P,word2vec_tiny_1_HOM,0.36361173
bakery,M,word2vec_tiny_1_HOM,0.44027126
dramatic,P,word2vec_tiny_1_HOM,0.29972515
grasp,P,word2vec_tiny_1_HOM,0.32691216
frog,H,word2vec_tiny_1_HOM,0.4353297
dig,P,word2vec_tiny_1_HOM,0.5050717
continent,P,word2vec_tiny_1_HOM,0.33829254
destiny,P,word2vec_tiny_1_HOM,0.29292628
tune,P,word2vec_tiny_1_HOM,0.43182376
vision,P,word2vec_tiny_1_HOM,0.33681327
shave,P,word2vec_tiny_1_HOM,0.5262276
scan,P,word2vec_tiny_1_HOM,0.33570865
sitter,P,word2vec_tiny_1_HOM,0.35354224
steam,P,word2vec_tiny_1_HOM,0.46890053
keen,H,word2vec_tiny_1_HOM,0.39089787
rejoin,H,word2vec_tiny_1_HOM,0.19220333
autograph,P,word2vec_tiny_1_HOM,0.32847556
steward,P,word2vec_tiny_1_HOM,0.22789341
partner,P,word2vec_tiny_1_HOM,0.42496908
cast,P,word2vec_tiny_1_HOM,0.48770732
vengeful,M,word2vec_tiny_1_HOM,0.22443628
brilliance,P,word2vec_tiny_1_HOM,0.29526022
cockroach,M,word2vec_tiny_1_HOM,0.33659855
similar,M,word2vec_tiny_1_HOM,0.41719067
countless,M,word2vec_tiny_1_HOM,0.3723382
scramble,P,word2vec_tiny_1_HOM,0.3161114
antique,P,word2vec_tiny_1_HOM,0.32795474
skip,P,word2vec_tiny_1_HOM,0.51677316
generation,P,word2vec_tiny_1_HOM,0.39852306
treat,P,word2vec_tiny_1_HOM,0.4249838
gobble,H,word2vec_tiny_1_HOM,0.4018439
athlete,P,word2vec_tiny_1_HOM,0.3341351
rug,P,word2vec_tiny_1_HOM,0.4226995
paint,P,word2vec_tiny_1_HOM,0.4223332
passionate,P,word2vec_tiny_1_HOM,0.35009655
push,P,word2vec_tiny_1_HOM,0.48873195
liar,M,word2vec_tiny_1_HOM,0.39534923
password,M,word2vec_tiny_1_HOM,0.39215648
buzzard,P,word2vec_tiny_1_HOM,0.3911533
deadly,P,word2vec_tiny_1_HOM,0.3047251
thorough,P,word2vec_tiny_1_HOM,0.3286156
level,P,word2vec_tiny_1_HOM,0.45858037
offer,P,word2vec_tiny_1_HOM,0.45998
jerk,H,word2vec_tiny_1_HOM,0.31450772
accurate,P,word2vec_tiny_1_HOM,0.3095823
train,P,word2vec_tiny_1_HOM,0.40673995
dart,P,word2vec_tiny_1_HOM,0.41125014
insecure,P,word2vec_tiny_1_HOM,0.17016068
nibble,P,word2vec_tiny_1_HOM,0.46604988
bacon,M,word2vec_tiny_1_HOM,0.3014442
cope,H,word2vec_tiny_1_HOM,0.26574138
ballet,P,word2vec_tiny_1_HOM,0.43459976
