word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
keg,P,word2vec_recipe_10_HYP,0.22500248,0.2724554,0.26782843,0.32518965,0.29044822,0.34480846
aristocrat,P,word2vec_recipe_10_HYP,0.1736733,0.19809884,0.20378464,0.22150464,0.21591951,0.23119871
novelty,P,word2vec_recipe_10_HYP,0.16176465,0.18544891,0.19209243,0.2281026,0.2075688,0.25271302
pirate,P,word2vec_recipe_10_HYP,0.2055374,0.20645978,0.23775354,0.24319421,0.2514842,0.25362328
gasoline,M,word2vec_recipe_10_HYP,0.1261059,0.13989274,0.14779967,0.1626939,0.15732725,0.16985115
fringe,P,word2vec_recipe_10_HYP,0.1890823,0.18998718,0.22577967,0.24340771,0.24381481,0.26711673
corral,P,word2vec_recipe_10_HYP,0.3022587,0.26070744,0.34129474,0.2768457,0.3540223,0.26895186
gopher,P,word2vec_recipe_10_HYP,0.20033804,0.20824392,0.23148395,0.2364709,0.2426874,0.24873525
substance,P,word2vec_recipe_10_HYP,0.29769823,0.31621325,0.34916028,0.34920475,0.36863077,0.34843716
flannel,P,word2vec_recipe_10_HYP,0.3370245,0.23156448,0.38339004,0.24544072,0.39938796,0.25313085
strap,P,word2vec_recipe_10_HYP,0.24106339,0.19815296,0.29378656,0.254287,0.3161818,0.29006654
courtesy,P,word2vec_recipe_10_HYP,0.30399138,0.23202336,0.35018268,0.26058507,0.36917016,0.25838754
pitch,H,word2vec_recipe_10_HYP,0.33159393,0.2829631,0.37968427,0.3327006,0.4001658,0.34517947
countdown,P,word2vec_recipe_10_HYP,0.29270864,0.23368564,0.32971218,0.275544,0.34174904,0.2861948
fiend,P,word2vec_recipe_10_HYP,0.14029765,0.11619049,0.16168198,0.13170299,0.17118803,0.1488966
generic,P,word2vec_recipe_10_HYP,0.24000128,0.22275834,0.27807888,0.2418522,0.2932325,0.23810454
marijuana,M,word2vec_recipe_10_HYP,0.25316858,0.29501024,0.28840756,0.33818907,0.3033141,0.34885082
pink,H,word2vec_recipe_10_HYP,0.3625506,0.4245859,0.48896325,0.5144952,0.52825934,0.52520734
perky,M,word2vec_recipe_10_HYP,0.2984237,0.26056096,0.33319137,0.27252293,0.34652954,0.27060926
society,P,word2vec_recipe_10_HYP,0.15319893,0.14006594,0.18012485,0.16320771,0.19187981,0.18276137
fearless,M,word2vec_recipe_10_HYP,0.1870253,0.16574432,0.20931709,0.16467173,0.2187051,0.17705467
lotion,P,word2vec_recipe_10_HYP,0.25482744,0.2484486,0.31278354,0.30294663,0.33720157,0.3239255
hoop,P,word2vec_recipe_10_HYP,0.28092915,0.25714338,0.31583568,0.28423363,0.3296103,0.30928814
cookie,P,word2vec_recipe_10_HYP,0.31104898,0.31544995,0.37009734,0.342982,0.39622468,0.37914976
etiquette,M,word2vec_recipe_10_HYP,0.11375542,0.12763746,0.13137658,0.13981545,0.14064611,0.1500393
romantic,P,word2vec_recipe_10_HYP,0.20052986,0.21910504,0.24249935,0.26704758,0.25941035,0.27067372
square,P,word2vec_recipe_10_HYP,0.2677895,0.28829134,0.32218975,0.31785586,0.3466928,0.3359999
vibration,P,word2vec_recipe_10_HYP,0.135151,0.17188483,0.15589412,0.18384333,0.1649804,0.19259866
isolate,P,word2vec_recipe_10_HYP,0.20135784,0.124229185,0.22616719,0.08433156,0.23458034,0.06959307
spacious,P,word2vec_recipe_10_HYP,0.24685912,0.24514095,0.28525105,0.2990498,0.29861984,0.3180263
toilet,P,word2vec_recipe_10_HYP,0.2016894,0.2407253,0.2509783,0.2999514,0.2705763,0.31226432
southwest,P,word2vec_recipe_10_HYP,0.21241204,0.26384133,0.2973764,0.30059266,0.32215583,0.29555577
corpse,M,word2vec_recipe_10_HYP,0.1457006,0.16419491,0.17959525,0.2006811,0.19286858,0.21225798
publisher,P,word2vec_recipe_10_HYP,0.10376628,0.11976059,0.15798111,0.1808105,0.17991278,0.20041734
accompany,P,word2vec_recipe_10_HYP,0.28124452,0.38559124,0.37886998,0.47103915,0.41365555,0.46870196
wildlife,M,word2vec_recipe_10_HYP,0.15458047,0.15713751,0.18155868,0.1797984,0.19315933,0.19488356
louse,P,word2vec_recipe_10_HYP,0.13559404,0.1391302,0.16213329,0.169462,0.17199022,0.1806633
household,P,word2vec_recipe_10_HYP,0.24407649,0.16677469,0.27255183,0.1833093,0.28344008,0.19119044
lend,P,word2vec_recipe_10_HYP,0.21786094,0.21422462,0.27663177,0.26859167,0.30094898,0.28625602
despise,M,word2vec_recipe_10_HYP,0.089066185,0.09121956,0.10642291,0.12462234,0.115578376,0.13864243
attack,P,word2vec_recipe_10_HYP,0.27880734,0.24461284,0.32312116,0.2832665,0.34013504,0.3004598
cone,P,word2vec_recipe_10_HYP,0.27535218,0.2910637,0.33129844,0.32178664,0.35602906,0.333494
rope,P,word2vec_recipe_10_HYP,0.23070851,0.30765823,0.31582925,0.32458866,0.34843385,0.33269113
agreement,P,word2vec_recipe_10_HYP,0.27651685,0.25834244,0.32096508,0.2285125,0.33684865,0.24547935
unable,M,word2vec_recipe_10_HYP,0.26139474,0.21565285,0.31038418,0.23715658,0.3272058,0.23497576
rainy,M,word2vec_recipe_10_HYP,0.27771956,0.28484672,0.34724605,0.32656282,0.37555066,0.3334876
gracious,P,word2vec_recipe_10_HYP,0.16540578,0.16443649,0.18791194,0.1814573,0.19788265,0.19036534
hind,H,word2vec_recipe_10_HYP,0.21085986,0.22777857,0.2588098,0.3193152,0.28617725,0.34683514
park,P,word2vec_recipe_10_HYP,0.2676308,0.21651116,0.30086195,0.23207459,0.31510556,0.24287269
detector,P,word2vec_recipe_10_HYP,0.1644208,0.17656593,0.199319,0.1893697,0.21243218,0.19731186
armpit,M,word2vec_recipe_10_HYP,0.1683978,0.19135028,0.20762423,0.23518543,0.2237698,0.2505231
distance,P,word2vec_recipe_10_HYP,0.37027982,0.35142842,0.41664,0.38259923,0.43311286,0.3857132
