word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
keg,P,word2vec_recipe_20_HYP_HALF,0.22849269,0.27262267,0.27022043,0.3269371,0.29026753,0.34110722
aristocrat,P,word2vec_recipe_20_HYP_HALF,0.15110087,0.17442341,0.18127586,0.1895693,0.19315629,0.20244692
novelty,P,word2vec_recipe_20_HYP_HALF,0.15194865,0.16299747,0.18782793,0.2302054,0.20436157,0.25406498
pirate,P,word2vec_recipe_20_HYP_HALF,0.1982172,0.21603626,0.23162939,0.23860557,0.24453254,0.2490935
gasoline,M,word2vec_recipe_20_HYP_HALF,0.11387827,0.13626876,0.13347995,0.15308382,0.14206268,0.16023208
fringe,P,word2vec_recipe_20_HYP_HALF,0.18857658,0.20523383,0.22674322,0.2438086,0.24532844,0.26405638
corral,P,word2vec_recipe_20_HYP_HALF,0.3161627,0.26999578,0.35322186,0.28075927,0.36505562,0.29413626
gopher,P,word2vec_recipe_20_HYP_HALF,0.20092359,0.19958185,0.22770788,0.23895295,0.23913708,0.24483763
substance,P,word2vec_recipe_20_HYP_HALF,0.302971,0.32485068,0.35425442,0.33204684,0.37557992,0.3525776
flannel,P,word2vec_recipe_20_HYP_HALF,0.32943547,0.2284539,0.37640098,0.25150216,0.39147994,0.25062567
strap,P,word2vec_recipe_20_HYP_HALF,0.23415208,0.2032684,0.2819791,0.24384578,0.30405194,0.28029728
courtesy,P,word2vec_recipe_20_HYP_HALF,0.29553834,0.23245484,0.33990964,0.25074932,0.35705528,0.2509558
pitch,H,word2vec_recipe_20_HYP_HALF,0.33853155,0.33801565,0.39709413,0.37109083,0.41812515,0.38806513
countdown,P,word2vec_recipe_20_HYP_HALF,0.2667498,0.23286869,0.2986542,0.23608945,0.31120953,0.25004753
fiend,P,word2vec_recipe_20_HYP_HALF,0.15551032,0.11766945,0.18146943,0.1495565,0.19337654,0.15664352
generic,P,word2vec_recipe_20_HYP_HALF,0.23342395,0.22223167,0.27260995,0.21760027,0.28736115,0.22647455
marijuana,M,word2vec_recipe_20_HYP_HALF,0.23723312,0.26770508,0.26956043,0.3195601,0.28248483,0.32594636
pink,H,word2vec_recipe_20_HYP_HALF,0.36676532,0.42673394,0.48692006,0.5096704,0.52414805,0.51205873
perky,M,word2vec_recipe_20_HYP_HALF,0.29190192,0.27472097,0.33291513,0.25689408,0.3465981,0.26252946
society,P,word2vec_recipe_20_HYP_HALF,0.16318643,0.13504319,0.18811737,0.16792896,0.19974595,0.18751705
fearless,M,word2vec_recipe_20_HYP_HALF,0.1797441,0.15060109,0.20449059,0.1645999,0.21465942,0.17780888
lotion,P,word2vec_recipe_20_HYP_HALF,0.24813981,0.2427512,0.30109826,0.30593947,0.32747215,0.32175747
hoop,P,word2vec_recipe_20_HYP_HALF,0.28845185,0.26846242,0.3197581,0.28672853,0.3335684,0.29190412
cookie,P,word2vec_recipe_20_HYP_HALF,0.31451705,0.3100421,0.3739943,0.3456364,0.3981885,0.36874744
