ambiguity_type,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
H,0.2783886,0.28718778,0.33802336,0.3254563,0.3607507,0.33729404
HYP*,0.3149147,0.32974982,0.419584,0.42059708,0.45843673,0.44568276
M,0.20843676,0.22055852,0.25206187,0.25321883,0.269751,0.2653572
P,0.2402497,0.2490867,0.2894966,0.28170416,0.30859157,0.29229042
