word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
keg,P,word2vec_recipe_1_HYP,0.22003758,0.27199626,0.26229697,0.3220552,0.2839347,0.3379921
aristocrat,P,word2vec_recipe_1_HYP,0.16301493,0.19080068,0.18885396,0.21094213,0.19989762,0.21793433
novelty,P,word2vec_recipe_1_HYP,0.15898246,0.18020737,0.19170927,0.2280039,0.20596701,0.24613214
pirate,P,word2vec_recipe_1_HYP,0.20452943,0.21009691,0.23690325,0.2561707,0.2500467,0.25528267
gasoline,M,word2vec_recipe_1_HYP,0.1311485,0.14803071,0.15333647,0.1680997,0.16266055,0.17737666
fringe,P,word2vec_recipe_1_HYP,0.1903843,0.20210646,0.2266583,0.24668632,0.24401799,0.27081558
corral,P,word2vec_recipe_1_HYP,0.29591984,0.28098565,0.33400238,0.28357133,0.34742728,0.29010132
gopher,P,word2vec_recipe_1_HYP,0.20682737,0.22038235,0.23543969,0.25250918,0.2470915,0.26277816
substance,P,word2vec_recipe_1_HYP,0.29823887,0.33367434,0.34760204,0.34571224,0.3673716,0.34997377
flannel,P,word2vec_recipe_1_HYP,0.33832842,0.2450357,0.38291454,0.2379261,0.3972306,0.24196155
strap,P,word2vec_recipe_1_HYP,0.23321943,0.19750656,0.28306568,0.24894321,0.30385995,0.2767499
courtesy,P,word2vec_recipe_1_HYP,0.29880086,0.24467169,0.33971775,0.24566348,0.35620484,0.25916943
pitch,H,word2vec_recipe_1_HYP,0.35998493,0.35284156,0.40779042,0.3647676,0.42582223,0.37515372
countdown,P,word2vec_recipe_1_HYP,0.2896994,0.25493392,0.3237177,0.28600097,0.33692014,0.2863153
fiend,P,word2vec_recipe_1_HYP,0.13827881,0.124408305,0.16314466,0.13593565,0.17509753,0.15091528
generic,P,word2vec_recipe_1_HYP,0.2559019,0.2328457,0.2955741,0.26173404,0.31115836,0.26504868
marijuana,M,word2vec_recipe_1_HYP,0.23342279,0.26667017,0.26821053,0.30891898,0.28374985,0.31611004
pink,H,word2vec_recipe_1_HYP,0.36101905,0.43140602,0.48688552,0.5163664,0.52587366,0.52647364
perky,M,word2vec_recipe_1_HYP,0.30034116,0.2720949,0.33667263,0.26775497,0.3505131,0.26996863
society,P,word2vec_recipe_1_HYP,0.14953066,0.14708085,0.17424613,0.16636275,0.18532799,0.18211071
fearless,M,word2vec_recipe_1_HYP,0.18101005,0.15897165,0.20669967,0.1688307,0.21635306,0.17832173
lotion,P,word2vec_recipe_1_HYP,0.26710358,0.2585121,0.3206801,0.3256333,0.34528354,0.3307896
hoop,P,word2vec_recipe_1_HYP,0.27722746,0.2525365,0.3120689,0.27831808,0.3268826,0.2854875
cookie,P,word2vec_recipe_1_HYP,0.30887106,0.32668033,0.37161437,0.33914933,0.3952684,0.37522924
etiquette,M,word2vec_recipe_1_HYP,0.12657754,0.13033484,0.14712673,0.15343985,0.15663981,0.16603404
romantic,P,word2vec_recipe_1_HYP,0.21388206,0.25958937,0.25317487,0.28600928,0.26927418,0.28444928
square,P,word2vec_recipe_1_HYP,0.26430148,0.3224263,0.32330224,0.3260722,0.34820426,0.3386401
vibration,P,word2vec_recipe_1_HYP,0.13778971,0.16198519,0.15767491,0.17663233,0.16656454,0.18957978
isolate,P,word2vec_recipe_1_HYP,0.20836857,0.16749722,0.23857486,0.12778102,0.24889036,0.109391406
spacious,P,word2vec_recipe_1_HYP,0.22612074,0.25045288,0.26219672,0.2915823,0.27633944,0.3020695
toilet,P,word2vec_recipe_1_HYP,0.20042138,0.23808563,0.24005468,0.27867538,0.25710496,0.29429072
southwest,P,word2vec_recipe_1_HYP,0.20661943,0.262307,0.28887296,0.3070141,0.31316608,0.30199224
corpse,M,word2vec_recipe_1_HYP,0.15379323,0.16402225,0.18687326,0.19896863,0.1995655,0.21131086
publisher,P,word2vec_recipe_1_HYP,0.11033481,0.11884213,0.16147974,0.17697573,0.18521999,0.19865775
accompany,P,word2vec_recipe_1_HYP,0.2813722,0.3961823,0.37882188,0.47774932,0.41433343,0.47992402
wildlife,M,word2vec_recipe_1_HYP,0.14393863,0.14207704,0.16974032,0.17891295,0.18120827,0.18936715
louse,P,word2vec_recipe_1_HYP,0.12782896,0.13604935,0.15378863,0.16544318,0.16420135,0.18154979
household,P,word2vec_recipe_1_HYP,0.23554048,0.19692616,0.262189,0.19132394,0.27286088,0.19582686
lend,P,word2vec_recipe_1_HYP,0.22141357,0.21974638,0.27785003,0.2721407,0.3033411,0.28542447
despise,M,word2vec_recipe_1_HYP,0.08656567,0.09073984,0.10567372,0.12094242,0.115331955,0.13404922
attack,P,word2vec_recipe_1_HYP,0.2709424,0.25761473,0.3126031,0.28302667,0.32846147,0.28297988
cone,P,word2vec_recipe_1_HYP,0.27242845,0.2762894,0.32429737,0.32570896,0.34750652,0.3380368
rope,P,word2vec_recipe_1_HYP,0.23456243,0.2896019,0.31596187,0.30511665,0.34697357,0.3147658
agreement,P,word2vec_recipe_1_HYP,0.2842533,0.21560301,0.33474442,0.22957207,0.352213,0.24132268
unable,M,word2vec_recipe_1_HYP,0.26272026,0.2415623,0.30632314,0.23356235,0.32085598,0.23700127
rainy,M,word2vec_recipe_1_HYP,0.27743632,0.29054374,0.34460574,0.32349107,0.37390745,0.32807145
gracious,P,word2vec_recipe_1_HYP,0.17182717,0.16328159,0.19828552,0.1834768,0.20856068,0.19792041
hind,H,word2vec_recipe_1_HYP,0.21313651,0.22939606,0.26499453,0.3163634,0.2902917,0.3534667
park,P,word2vec_recipe_1_HYP,0.2862071,0.2227911,0.32362083,0.24140884,0.3381546,0.25610307
detector,P,word2vec_recipe_1_HYP,0.1703408,0.18708801,0.20703426,0.19229466,0.21998863,0.19941339
armpit,M,word2vec_recipe_1_HYP,0.1762064,0.19254172,0.2140312,0.24222298,0.23104858,0.25719145
distance,P,word2vec_recipe_1_HYP,0.36951858,0.3871846,0.41814533,0.38734752,0.43405384,0.38354504
eager,M,word2vec_recipe_1_HYP,0.09959704,0.1097546,0.120280944,0.12903768,0.12959506,0.13940467
drum,P,word2vec_recipe_1_HYP,0.36004704,0.3125797,0.4072791,0.36692822,0.42408425,0.36853614
accident,P,word2vec_recipe_1_HYP,0.18511711,0.12986998,0.21384403,0.15122186,0.22537914,0.16492122
moon,P,word2vec_recipe_1_HYP,0.33728442,0.37498555,0.40473473,0.3870952,0.42717862,0.39431122
pansy,P,word2vec_recipe_1_HYP,0.22170162,0.29466546,0.28314254,0.36566547,0.30585274,0.3874357
reality,P,word2vec_recipe_1_HYP,0.110074,0.10686899,0.12551446,0.12473521,0.13391371,0.1364716
equal,P,word2vec_recipe_1_HYP,0.32610807,0.37457085,0.41549698,0.42496935,0.44482413,0.44234487
regain,P,word2vec_recipe_1_HYP,0.24495764,0.21261196,0.28518078,0.24501324,0.3017796,0.25452828
dominion,P,word2vec_recipe_1_HYP,0.13554484,0.13243377,0.16131832,0.14940424,0.17184177,0.15690862
pudding,P,word2vec_recipe_1_HYP,0.34227303,0.43047392,0.4071867,0.43273783,0.43080062,0.4185859
wing,P,word2vec_recipe_1_HYP,0.27470368,0.32585388,0.39967752,0.42947417,0.44484147,0.45720524
greedy,P,word2vec_recipe_1_HYP,0.12328625,0.101199076,0.14876673,0.13278192,0.15908499,0.14571986
hoof,P,word2vec_recipe_1_HYP,0.18385784,0.21359439,0.212793,0.23397905,0.22477594,0.25806728
poorly,P,word2vec_recipe_1_HYP,0.1086971,0.1145462,0.12884414,0.13416909,0.13795267,0.14177197
mink,P,word2vec_recipe_1_HYP,0.19526565,0.20598151,0.2277255,0.2548953,0.24020654,0.27436665
plumber,P,word2vec_recipe_1_HYP,0.10327377,0.10356804,0.1230283,0.12702952,0.13216653,0.1413082
toaster,H,word2vec_recipe_1_HYP,0.378161,0.46327546,0.45537022,0.50801307,0.48327047,0.5101876
disposal,P,word2vec_recipe_1_HYP,0.23592052,0.26583293,0.27873826,0.29579633,0.29744244,0.31254664
pleasant,P,word2vec_recipe_1_HYP,0.22946103,0.24037892,0.28165138,0.29067832,0.30545917,0.31650817
airtight,P,word2vec_recipe_1_HYP,0.28564525,0.34438774,0.4060807,0.40530336,0.45171434,0.41939667
cancer,P,word2vec_recipe_1_HYP,0.16341302,0.13855864,0.20898594,0.17822249,0.22722137,0.20067792
critical,P,word2vec_recipe_1_HYP,0.24252908,0.2397065,0.2913799,0.23930795,0.3088907,0.23760141
cloak,P,word2vec_recipe_1_HYP,0.189136,0.18975727,0.21420576,0.21104424,0.22600144,0.21687543
honor,P,word2vec_recipe_1_HYP,0.20935254,0.18277377,0.24044828,0.19658752,0.2544238,0.20391276
continue,P,word2vec_recipe_1_HYP,0.39588073,0.4223304,0.47077048,0.39593273,0.49176118,0.38126963
placement,P,word2vec_recipe_1_HYP,0.2885164,0.31663594,0.3307732,0.33099335,0.34755328,0.34102857
panic,P,word2vec_recipe_1_HYP,0.25972778,0.26457953,0.30827752,0.2574504,0.32602483,0.25452423
rotation,P,word2vec_recipe_1_HYP,0.28485653,0.2602502,0.3284494,0.303079,0.34475806,0.3135025
bug,P,word2vec_recipe_1_HYP,0.26868767,0.2719863,0.32022187,0.33227965,0.34090766,0.34238622
