word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
lifelong,M,word2vec_tiny_20_HOM,0.3233682,0.36118034,0.37266827,0.38850692,0.39280465,0.39683297
pirate,P,word2vec_tiny_20_HOM,0.321596,0.44017836,0.43358013,0.5928822,0.48515004,0.6348286
gasoline,M,word2vec_tiny_20_HOM,0.30848125,0.3869271,0.36785987,0.45555133,0.39551458,0.49217165
gopher,P,word2vec_tiny_20_HOM,0.28943232,0.34037217,0.3351969,0.3889158,0.35465172,0.41762266
substance,P,word2vec_tiny_20_HOM,0.2699823,0.34768584,0.3307048,0.44495744,0.3603479,0.4816042
strap,P,word2vec_tiny_20_HOM,0.34113955,0.42279527,0.44022804,0.5621967,0.48022705,0.6069297
pitch,H,word2vec_tiny_20_HOM,0.36122102,0.47075012,0.4731069,0.6399997,0.5184695,0.6749703
countdown,P,word2vec_tiny_20_HOM,0.23690951,0.26893204,0.30761403,0.3043082,0.34225178,0.3779007
pink,H,word2vec_tiny_20_HOM,0.30472448,0.4106738,0.4478643,0.57780147,0.49885276,0.62178147
perky,M,word2vec_tiny_20_HOM,0.3225165,0.36419883,0.3733052,0.41965273,0.3950547,0.44159892
fearless,M,word2vec_tiny_20_HOM,0.28582367,0.38408974,0.34744418,0.44030777,0.37532142,0.4679685
lotion,P,word2vec_tiny_20_HOM,0.34296304,0.45446026,0.45248878,0.6069376,0.495132,0.6509106
annoy,P,word2vec_tiny_20_HOM,0.32060632,0.35046113,0.37917385,0.4365307,0.4069909,0.4648543
hoop,P,word2vec_tiny_20_HOM,0.31490928,0.43924034,0.43906853,0.5895096,0.48729116,0.6421077
doorman,M,word2vec_tiny_20_HOM,0.2417117,0.2435537,0.27697828,0.27257565,0.29127222,0.28336295
cookie,P,word2vec_tiny_20_HOM,0.27103278,0.33388302,0.37371904,0.47509772,0.42559668,0.5155319
romantic,P,word2vec_tiny_20_HOM,0.22050688,0.2088614,0.26055646,0.23548576,0.2760933,0.25149098
square,P,word2vec_tiny_20_HOM,0.33511636,0.47466373,0.46964765,0.634492,0.51467305,0.6723975
vibration,P,word2vec_tiny_20_HOM,0.2591613,0.3054262,0.32964635,0.39262852,0.36276984,0.4371398
spacious,P,word2vec_tiny_20_HOM,0.299213,0.3551333,0.35404179,0.4244664,0.3753748,0.44698232
toilet,P,word2vec_tiny_20_HOM,0.34718627,0.48071456,0.46444154,0.6145743,0.5089127,0.66330224
accompany,P,word2vec_tiny_20_HOM,0.2530929,0.3176466,0.2982642,0.3622933,0.31433505,0.37840605
wildlife,M,word2vec_tiny_20_HOM,0.29044157,0.3862111,0.3530374,0.45113808,0.38358894,0.49295756
speech,P,word2vec_tiny_20_HOM,0.32430783,0.34461653,0.37741345,0.4230882,0.4038289,0.455104
household,P,word2vec_tiny_20_HOM,0.21855155,0.1973706,0.26254267,0.23928484,0.28016794,0.26448742
lend,P,word2vec_tiny_20_HOM,0.38399202,0.50004053,0.5175736,0.6558328,0.5699157,0.68259966
attack,P,word2vec_tiny_20_HOM,0.34588876,0.39850768,0.43872726,0.48577255,0.47228613,0.51247644
cone,P,word2vec_tiny_20_HOM,0.30057734,0.39164308,0.44103432,0.5451651,0.4938495,0.6031043
rope,P,word2vec_tiny_20_HOM,0.28899017,0.4247055,0.42797807,0.5919037,0.48128363,0.644901
agreement,P,word2vec_tiny_20_HOM,0.37830013,0.40349862,0.45243204,0.46851817,0.47746956,0.47059765
unable,M,word2vec_tiny_20_HOM,0.32567877,0.39552468,0.4122657,0.4708038,0.44586363,0.48321432
gracious,P,word2vec_tiny_20_HOM,0.22853641,0.24723166,0.2733707,0.30527335,0.29398614,0.33323592
hind,H,word2vec_tiny_20_HOM,0.3725485,0.48007268,0.45361426,0.55998605,0.48414648,0.5740178
park,P,word2vec_tiny_20_HOM,0.38740203,0.5293709,0.51907265,0.6529525,0.56866586,0.70135945
detector,P,word2vec_tiny_20_HOM,0.28998056,0.3515515,0.35372052,0.43508232,0.38337108,0.47335508
distance,P,word2vec_tiny_20_HOM,0.37613112,0.4561186,0.43759555,0.4685662,0.46371147,0.5014075
drum,P,word2vec_tiny_20_HOM,0.25728312,0.3541005,0.40542358,0.54710805,0.4677972,0.6066809
accident,P,word2vec_tiny_20_HOM,0.47146168,0.5674149,0.5621886,0.65220916,0.5907695,0.62772
moon,P,word2vec_tiny_20_HOM,0.295382,0.4157818,0.43196285,0.5745901,0.48638284,0.6090765
restless,P,word2vec_tiny_20_HOM,0.2993712,0.40335602,0.45144758,0.572599,0.5266986,0.6628748
reality,P,word2vec_tiny_20_HOM,0.31276518,0.32623687,0.37256345,0.39697364,0.3990271,0.41474965
