ambiguity_type,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
H,0.27865863,0.2873154,0.3382898,0.32533142,0.360987,0.33707747
HYP*,0.2839033,0.32094696,0.35943717,0.364669,0.38820925,0.37189388
M,0.1898591,0.19698247,0.22495195,0.22625253,0.23973677,0.23826669
P,0.24001229,0.2488519,0.28917402,0.28128716,0.3082412,0.29197246
