word,ambiguity_type,model,nbhd_mean_distance
lifelong,M,word2vec_tiny_40_HOM,0.3604059
pirate,P,word2vec_tiny_40_HOM,0.4437663
gasoline,M,word2vec_tiny_40_HOM,0.38249454
gopher,P,word2vec_tiny_40_HOM,0.35565245
substance,P,word2vec_tiny_40_HOM,0.32777163
strap,P,word2vec_tiny_40_HOM,0.44076487
pitch,H,word2vec_tiny_40_HOM,0.4697639
countdown,P,word2vec_tiny_40_HOM,0.30618057
pink,H,word2vec_tiny_40_HOM,0.45154777
perky,M,word2vec_tiny_40_HOM,0.3860765
fearless,M,word2vec_tiny_40_HOM,0.3512529
lotion,P,word2vec_tiny_40_HOM,0.46046108
annoy,P,word2vec_tiny_40_HOM,0.3687518
hoop,P,word2vec_tiny_40_HOM,0.44115984
doorman,M,word2vec_tiny_40_HOM,0.26612434
cookie,P,word2vec_tiny_40_HOM,0.3843415
romantic,P,word2vec_tiny_40_HOM,0.22859673
square,P,word2vec_tiny_40_HOM,0.47974437
vibration,P,word2vec_tiny_40_HOM,0.32373306
spacious,P,word2vec_tiny_40_HOM,0.38922068
toilet,P,word2vec_tiny_40_HOM,0.46938786
accompany,P,word2vec_tiny_40_HOM,0.30171922
wildlife,M,word2vec_tiny_40_HOM,0.3556427
speech,P,word2vec_tiny_40_HOM,0.38115948
household,P,word2vec_tiny_40_HOM,0.2683759
lend,P,word2vec_tiny_40_HOM,0.5284215
attack,P,word2vec_tiny_40_HOM,0.44144535
cone,P,word2vec_tiny_40_HOM,0.45204765
rope,P,word2vec_tiny_40_HOM,0.4312315
agreement,P,word2vec_tiny_40_HOM,0.45318764
unable,M,word2vec_tiny_40_HOM,0.40392902
gracious,P,word2vec_tiny_40_HOM,0.27052432
hind,H,word2vec_tiny_40_HOM,0.46241763
park,P,word2vec_tiny_40_HOM,0.52512765
detector,P,word2vec_tiny_40_HOM,0.3447259
distance,P,word2vec_tiny_40_HOM,0.4536503
drum,P,word2vec_tiny_40_HOM,0.41172773
accident,P,word2vec_tiny_40_HOM,0.5685133
moon,P,word2vec_tiny_40_HOM,0.43605515
restless,P,word2vec_tiny_40_HOM,0.4619356
reality,P,word2vec_tiny_40_HOM,0.3833189
equal,P,word2vec_tiny_40_HOM,0.43926528
buoy,P,word2vec_tiny_40_HOM,0.32842278
regain,P,word2vec_tiny_40_HOM,0.2998591
pudding,P,word2vec_tiny_40_HOM,0.28685367
wing,P,word2vec_tiny_40_HOM,0.50192016
greedy,P,word2vec_tiny_40_HOM,0.47728264
hoof,P,word2vec_tiny_40_HOM,0.46668622
poorly,P,word2vec_tiny_40_HOM,0.3970361
mink,P,word2vec_tiny_40_HOM,0.3675543
plumber,P,word2vec_tiny_40_HOM,0.46529007
toaster,H,word2vec_tiny_40_HOM,0.45783398
disposal,P,word2vec_tiny_40_HOM,0.19429669
pounce,P,word2vec_tiny_40_HOM,0.51735705
pleasant,P,word2vec_tiny_40_HOM,0.40880027
janitor,M,word2vec_tiny_40_HOM,0.39088604
selfish,P,word2vec_tiny_40_HOM,0.46976563
cloak,P,word2vec_tiny_40_HOM,0.44153625
honor,P,word2vec_tiny_40_HOM,0.3380463
continue,P,word2vec_tiny_40_HOM,0.50292563
fright,P,word2vec_tiny_40_HOM,0.32015136
panic,P,word2vec_tiny_40_HOM,0.52368635
joker,P,word2vec_tiny_40_HOM,0.41494122
bug,P,word2vec_tiny_40_HOM,0.42170087
plaster,P,word2vec_tiny_40_HOM,0.3520162
poise,P,word2vec_tiny_40_HOM,0.23362854
territory,P,word2vec_tiny_40_HOM,0.37207165
infection,P,word2vec_tiny_40_HOM,0.38366327
selective,P,word2vec_tiny_40_HOM,0.15160231
heater,P,word2vec_tiny_40_HOM,0.47490868
tailor,P,word2vec_tiny_40_HOM,0.38713342
confront,P,word2vec_tiny_40_HOM,0.34567523
folder,P,word2vec_tiny_40_HOM,0.38895044
various,P,word2vec_tiny_40_HOM,0.39081573
green,P,word2vec_tiny_40_HOM,0.4922247
sweaty,P,word2vec_tiny_40_HOM,0.5354492
drip,P,word2vec_tiny_40_HOM,0.44876716
horseback,P,word2vec_tiny_40_HOM,0.3512696
angle,H,word2vec_tiny_40_HOM,0.4060462
burp,P,word2vec_tiny_40_HOM,0.39332035
crook,P,word2vec_tiny_40_HOM,0.34344724
rosary,P,word2vec_tiny_40_HOM,0.23451342
newborn,P,word2vec_tiny_40_HOM,0.26984218
grenade,P,word2vec_tiny_40_HOM,0.37353778
frisky,M,word2vec_tiny_40_HOM,0.33885562
goose,P,word2vec_tiny_40_HOM,0.3917342
lag,P,word2vec_tiny_40_HOM,0.2079172
anger,P,word2vec_tiny_40_HOM,0.37488827
burner,P,word2vec_tiny_40_HOM,0.32449263
terrain,M,word2vec_tiny_40_HOM,0.33801347
mercy,P,word2vec_tiny_40_HOM,0.40456223
shrimp,P,word2vec_tiny_40_HOM,0.3448307
ski,P,word2vec_tiny_40_HOM,0.40826064
stack,P,word2vec_tiny_40_HOM,0.47554204
definition,P,word2vec_tiny_40_HOM,0.32498935
elephant,M,word2vec_tiny_40_HOM,0.33126405
injury,P,word2vec_tiny_40_HOM,0.30377492
computer,P,word2vec_tiny_40_HOM,0.41226968
misty,P,word2vec_tiny_40_HOM,0.4364869
electrical,M,word2vec_tiny_40_HOM,0.27066362
haunt,P,word2vec_tiny_40_HOM,0.29746234
pavement,P,word2vec_tiny_40_HOM,0.45498535
airfield,M,word2vec_tiny_40_HOM,0.31539878
unsure,P,word2vec_tiny_40_HOM,0.44049817
monkey,P,word2vec_tiny_40_HOM,0.39665058
brisk,P,word2vec_tiny_40_HOM,0.23898998
clumsy,P,word2vec_tiny_40_HOM,0.49157384
beard,P,word2vec_tiny_40_HOM,0.52615374
hateful,P,word2vec_tiny_40_HOM,0.20837049
profound,P,word2vec_tiny_40_HOM,0.19662257
frightful,P,word2vec_tiny_40_HOM,0.25367984
outsider,P,word2vec_tiny_40_HOM,0.2303183
sweat,P,word2vec_tiny_40_HOM,0.43074796
stability,M,word2vec_tiny_40_HOM,0.2868722
strong,P,word2vec_tiny_40_HOM,0.5262912
singer,P,word2vec_tiny_40_HOM,0.43830165
platter,P,word2vec_tiny_40_HOM,0.28613412
horn,P,word2vec_tiny_40_HOM,0.44751245
sting,P,word2vec_tiny_40_HOM,0.43896475
health,P,word2vec_tiny_40_HOM,0.40299022
dazzle,P,word2vec_tiny_40_HOM,0.3587683
headache,P,word2vec_tiny_40_HOM,0.45940077
infant,P,word2vec_tiny_40_HOM,0.5101174
maker,P,word2vec_tiny_40_HOM,0.5065055
limit,P,word2vec_tiny_40_HOM,0.427584
yard,H,word2vec_tiny_40_HOM,0.5393588
expense,P,word2vec_tiny_40_HOM,0.2564938
snug,P,word2vec_tiny_40_HOM,0.43869245
branch,P,word2vec_tiny_40_HOM,0.47063935
button,P,word2vec_tiny_40_HOM,0.45871612
hesitate,P,word2vec_tiny_40_HOM,0.37871605
jackpot,P,word2vec_tiny_40_HOM,0.26412544
reach,P,word2vec_tiny_40_HOM,0.54369587
virus,P,word2vec_tiny_40_HOM,0.39536476
workers,P,word2vec_tiny_40_HOM,0.45620432
block,P,word2vec_tiny_40_HOM,0.4900383
cradle,P,word2vec_tiny_40_HOM,0.40571433
peppermint,P,word2vec_tiny_40_HOM,0.2984309
punk,P,word2vec_tiny_40_HOM,0.26264483
solid,P,word2vec_tiny_40_HOM,0.40568164
morality,P,word2vec_tiny_40_HOM,0.1746244
tackle,P,word2vec_tiny_40_HOM,0.37827697
mural,P,word2vec_tiny_40_HOM,0.36821723
bakery,M,word2vec_tiny_40_HOM,0.44888917
dramatic,P,word2vec_tiny_40_HOM,0.29151115
grasp,P,word2vec_tiny_40_HOM,0.32248887
frog,H,word2vec_tiny_40_HOM,0.43384838
dig,P,word2vec_tiny_40_HOM,0.50782406
continent,P,word2vec_tiny_40_HOM,0.34866753
destiny,P,word2vec_tiny_40_HOM,0.29402536
tune,P,word2vec_tiny_40_HOM,0.4354202
vision,P,word2vec_tiny_40_HOM,0.32220638
shave,P,word2vec_tiny_40_HOM,0.5326555
scan,P,word2vec_tiny_40_HOM,0.33710572
sitter,P,word2vec_tiny_40_HOM,0.34114206
steam,P,word2vec_tiny_40_HOM,0.47414008
keen,H,word2vec_tiny_40_HOM,0.4007576
rejoin,H,word2vec_tiny_40_HOM,0.17413996
autograph,P,word2vec_tiny_40_HOM,0.3201046
steward,P,word2vec_tiny_40_HOM,0.22542329
partner,P,word2vec_tiny_40_HOM,0.40736952
cast,P,word2vec_tiny_40_HOM,0.49173823
vengeful,M,word2vec_tiny_40_HOM,0.23905373
