word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
lifelong,M,word2vec_tiny_20_HOM_HALF,0.31834945,0.3756452,0.3723571,0.40203154,0.39295337,0.4077722
pirate,P,word2vec_tiny_20_HOM_HALF,0.32688007,0.42469063,0.43808585,0.59014845,0.48910454,0.6345061
gasoline,M,word2vec_tiny_20_HOM_HALF,0.28695557,0.38130105,0.34897923,0.44692296,0.38142213,0.48509264
gopher,P,word2vec_tiny_20_HOM_HALF,0.30053425,0.32708457,0.34530967,0.38890338,0.3636402,0.4093777
substance,P,word2vec_tiny_20_HOM_HALF,0.2685544,0.3374625,0.33034965,0.44469175,0.35920414,0.47905192
strap,P,word2vec_tiny_20_HOM_HALF,0.3478028,0.41548645,0.4404233,0.5579415,0.48008087,0.6010706
pitch,H,word2vec_tiny_20_HOM_HALF,0.3573461,0.45878065,0.47109482,0.63674456,0.5163147,0.6724699
countdown,P,word2vec_tiny_20_HOM_HALF,0.2363482,0.29007822,0.31332293,0.31613752,0.35011125,0.3958484
pink,H,word2vec_tiny_20_HOM_HALF,0.28150195,0.37581688,0.43957114,0.58010787,0.49623176,0.6208795
perky,M,word2vec_tiny_20_HOM_HALF,0.3325054,0.37111938,0.37704286,0.42555943,0.3964458,0.44010204
fearless,M,word2vec_tiny_20_HOM_HALF,0.2921804,0.38931614,0.35229602,0.43876934,0.3793531,0.46315145
lotion,P,word2vec_tiny_20_HOM_HALF,0.33574408,0.43241042,0.4530137,0.6080044,0.49624884,0.64920163
annoy,P,word2vec_tiny_20_HOM_HALF,0.3187,0.3679074,0.37509674,0.40943858,0.40233392,0.44321495
hoop,P,word2vec_tiny_20_HOM_HALF,0.3149566,0.43594143,0.43769377,0.58946425,0.4847442,0.6373142
doorman,M,word2vec_tiny_20_HOM_HALF,0.23922345,0.23357925,0.27387515,0.25877467,0.2868691,0.2686783
cookie,P,word2vec_tiny_20_HOM_HALF,0.26946563,0.33954725,0.3705611,0.4693608,0.42359737,0.5149372
romantic,P,word2vec_tiny_20_HOM_HALF,0.21830218,0.23139271,0.2508409,0.23981111,0.26621503,0.24976026
square,P,word2vec_tiny_20_HOM_HALF,0.33502707,0.47401398,0.4650518,0.62802273,0.51162046,0.66517854
vibration,P,word2vec_tiny_20_HOM_HALF,0.23932533,0.30853534,0.30903134,0.3792767,0.34190166,0.43946308
spacious,P,word2vec_tiny_20_HOM_HALF,0.30574718,0.38173652,0.35373577,0.4297181,0.37440705,0.450777
toilet,P,word2vec_tiny_20_HOM_HALF,0.34206653,0.46485862,0.4662179,0.6148381,0.51119417,0.659569
accompany,P,word2vec_tiny_20_HOM_HALF,0.23959574,0.2770818,0.28079644,0.32782245,0.29741377,0.33513218
wildlife,M,word2vec_tiny_20_HOM_HALF,0.29602537,0.3884495,0.3558976,0.4543417,0.38636267,0.4924338
speech,P,word2vec_tiny_20_HOM_HALF,0.3111297,0.3502715,0.37166458,0.41962647,0.3979455,0.44206065
household,P,word2vec_tiny_20_HOM_HALF,0.22837365,0.20962578,0.26682356,0.2632154,0.28573763,0.27672622
lend,P,word2vec_tiny_20_HOM_HALF,0.38437504,0.49759975,0.52045625,0.6567822,0.57388544,0.6895992
attack,P,word2vec_tiny_20_HOM_HALF,0.34448236,0.4039965,0.4398847,0.48869434,0.47596848,0.5253636
cone,P,word2vec_tiny_20_HOM_HALF,0.30386844,0.38502997,0.44818392,0.55697364,0.4995633,0.6154283
rope,P,word2vec_tiny_20_HOM_HALF,0.29140815,0.4329398,0.42968857,0.5919586,0.48104194,0.64241
