word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
keg,P,word2vec_recipe_20_HOM,0.21742621,0.25783113,0.27309427,0.34154052,0.2984525,0.3654669
aristocrat,P,word2vec_recipe_20_HOM,0.17510763,0.20221871,0.21109204,0.24152027,0.22420122,0.2502212
novelty,P,word2vec_recipe_20_HOM,0.14953145,0.17649548,0.1837545,0.22762898,0.19843988,0.24598724
pirate,P,word2vec_recipe_20_HOM,0.21640627,0.22359848,0.24735838,0.2448205,0.25994188,0.2565967
gasoline,M,word2vec_recipe_20_HOM,0.12892982,0.13204412,0.14872476,0.15457644,0.15732853,0.15955842
fringe,P,word2vec_recipe_20_HOM,0.18142244,0.20064652,0.2198923,0.24551801,0.23876171,0.27043104
corral,P,word2vec_recipe_20_HOM,0.30990514,0.29389927,0.34820887,0.33757308,0.36218888,0.34573302
gopher,P,word2vec_recipe_20_HOM,0.2036233,0.22029126,0.23162687,0.25133452,0.24275625,0.2631917
substance,P,word2vec_recipe_20_HOM,0.2894683,0.30358192,0.3477937,0.3461508,0.3705417,0.35421908
flannel,P,word2vec_recipe_20_HOM,0.33026326,0.23601422,0.374376,0.24160491,0.38931367,0.25210038
strap,P,word2vec_recipe_20_HOM,0.24257548,0.19376868,0.29039633,0.24930245,0.31314033,0.27431035
courtesy,P,word2vec_recipe_20_HOM,0.30276588,0.2531534,0.3458656,0.25911757,0.3630353,0.26484808
pitch,H,word2vec_recipe_20_HOM,0.34679848,0.34210843,0.40022644,0.38016295,0.42007062,0.38341013
countdown,P,word2vec_recipe_20_HOM,0.28628874,0.22518322,0.32268417,0.24463557,0.334553,0.25482032
fiend,P,word2vec_recipe_20_HOM,0.1648396,0.13196936,0.19051374,0.14014803,0.20138699,0.1541506
generic,P,word2vec_recipe_20_HOM,0.23395948,0.23272952,0.27507824,0.23491189,0.28990123,0.24243306
marijuana,M,word2vec_recipe_20_HOM,0.24415818,0.2749807,0.27885658,0.32951418,0.29229704,0.33793858
pink,H,word2vec_recipe_20_HOM,0.3693159,0.42366615,0.49098542,0.52488476,0.5299203,0.5188066
perky,M,word2vec_recipe_20_HOM,0.29343593,0.26389658,0.3333288,0.2634397,0.3479711,0.26084286
society,P,word2vec_recipe_20_HOM,0.15103003,0.13958703,0.17786068,0.16908628,0.18910976,0.17993352
fearless,M,word2vec_recipe_20_HOM,0.194177,0.159263,0.22078215,0.1745906,0.23115471,0.1853575
lotion,P,word2vec_recipe_20_HOM,0.25155735,0.2563673,0.3120282,0.32120356,0.3374361,0.3328738
hoop,P,word2vec_recipe_20_HOM,0.26839906,0.22855522,0.3026723,0.2531365,0.31601718,0.2671815
etiquette,M,word2vec_recipe_20_HOM,0.10925867,0.118217126,0.12922621,0.13911706,0.1379774,0.15325087
romantic,P,word2vec_recipe_20_HOM,0.2182076,0.2633112,0.25941458,0.2766265,0.27550405,0.27908647
square,P,word2vec_recipe_20_HOM,0.26336256,0.29267478,0.32292092,0.31835794,0.3479042,0.3336149
vibration,P,word2vec_recipe_20_HOM,0.12925069,0.15945762,0.15016875,0.17918363,0.15942672,0.19031896
isolate,P,word2vec_recipe_20_HOM,0.21995923,0.20412631,0.24927564,0.14429586,0.25961342,0.1429303
spacious,P,word2vec_recipe_20_HOM,0.22230127,0.2515427,0.25483215,0.29435942,0.26882476,0.3054509
toilet,P,word2vec_recipe_20_HOM,0.19144851,0.22315775,0.2389095,0.28275743,0.2594892,0.3003191
southwest,P,word2vec_recipe_20_HOM,0.21381068,0.2840662,0.29640535,0.31607127,0.32048637,0.3013802
corpse,M,word2vec_recipe_20_HOM,0.16180375,0.18680817,0.19009724,0.18933605,0.20265904,0.202281
publisher,P,word2vec_recipe_20_HOM,0.097899035,0.11967721,0.14885181,0.17083082,0.17163502,0.19313626
accompany,P,word2vec_recipe_20_HOM,0.27874532,0.38676074,0.37998128,0.47818607,0.4156362,0.48264813
wildlife,M,word2vec_recipe_20_HOM,0.14920968,0.16368744,0.17458062,0.18427335,0.18576705,0.19211745
louse,P,word2vec_recipe_20_HOM,0.13361482,0.14522927,0.15944935,0.17650193,0.16943489,0.18664436
household,P,word2vec_recipe_20_HOM,0.25616688,0.19273335,0.2844344,0.19679461,0.29549274,0.19924152
lend,P,word2vec_recipe_20_HOM,0.23654418,0.2367598,0.2973703,0.28030404,0.32229328,0.29105887
despise,M,word2vec_recipe_20_HOM,0.08670372,0.092275895,0.10479678,0.11658514,0.11445203,0.13120988
attack,P,word2vec_recipe_20_HOM,0.29361862,0.2466519,0.33534545,0.28460497,0.35025036,0.29718536
cone,P,word2vec_recipe_20_HOM,0.27909335,0.29278165,0.33203346,0.30995783,0.35233456,0.32883456
rope,P,word2vec_recipe_20_HOM,0.23323767,0.29283372,0.3173177,0.3135737,0.34756333,0.31857777
agreement,P,word2vec_recipe_20_HOM,0.28322017,0.23578575,0.32878727,0.24480738,0.34502238,0.240058
unable,M,word2vec_recipe_20_HOM,0.26436204,0.24856412,0.3061934,0.23263814,0.32352883,0.23804922
rainy,M,word2vec_recipe_20_HOM,0.27946135,0.27315593,0.34514895,0.3174916,0.37238064,0.31879902
gracious,P,word2vec_recipe_20_HOM,0.15618302,0.14966412,0.18146017,0.17735898,0.19189605,0.19050716
hind,H,word2vec_recipe_20_HOM,0.20144634,0.23319073,0.2534928,0.31178918,0.28015903,0.3484481
park,P,word2vec_recipe_20_HOM,0.2901926,0.26176143,0.3251855,0.2545025,0.33958113,0.2576242
detector,P,word2vec_recipe_20_HOM,0.16854039,0.19305775,0.2020246,0.1973621,0.21439804,0.20186694
armpit,M,word2vec_recipe_20_HOM,0.17137504,0.20421484,0.20556861,0.22920494,0.22040142,0.24334785
distance,P,word2vec_recipe_20_HOM,0.36330944,0.37405357,0.41578874,0.3800133,0.43288463,0.38492408
eager,M,word2vec_recipe_20_HOM,0.10344155,0.10259205,0.12693898,0.12453709,0.13779484,0.13632327
drum,P,word2vec_recipe_20_HOM,0.35302517,0.3108393,0.397319,0.3673313,0.41631737,0.37162167
accident,P,word2vec_recipe_20_HOM,0.16266218,0.12463312,0.18923618,0.1497904,0.20108753,0.16022426
moon,P,word2vec_recipe_20_HOM,0.33092827,0.35543588,0.40063065,0.38209495,0.42232263,0.39111227
