ambiguity_type,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
H,0.27812397,0.28596628,0.3375424,0.3252362,0.36030388,0.33734012
HOM*,0.3572614,0.3810147,0.43848735,0.42785054,0.46816334,0.4381655
M,0.20884956,0.22186898,0.25265348,0.25409245,0.27036884,0.26600143
P,0.24001047,0.24880594,0.28911203,0.2813991,0.30815732,0.29202497
