ambiguity_type,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
H,0.3163962,0.39317712,0.40668574,0.49934185,0.44322878,0.53144366
HOM*,0.3787496,0.46136615,0.49146527,0.5764289,0.5303076,0.5960254
M,0.2841633,0.3453644,0.35877016,0.42869315,0.3895686,0.4552323
P,0.30250955,0.37170398,0.3827558,0.45961922,0.41506332,0.48600784
