word,ambiguity_type,model,nbhd_mean_distance
perfume,P,word2vec_tiny_20_HOM,0.46951404
patient,P,word2vec_tiny_20_HOM,0.5047117
barefoot,M,word2vec_tiny_20_HOM,0.3622881
stale,P,word2vec_tiny_20_HOM,0.27573994
invade,P,word2vec_tiny_20_HOM,0.1701517
fry,H,word2vec_tiny_20_HOM,0.26133227
fetch,P,word2vec_tiny_20_HOM,0.5075337
stressful,M,word2vec_tiny_20_HOM,0.18668711
fabulous,P,word2vec_tiny_20_HOM,0.36282298
cabin,P,word2vec_tiny_20_HOM,0.47279972
lonesome,P,word2vec_tiny_20_HOM,0.30158183
jester,P,word2vec_tiny_20_HOM,0.42621902
morale,M,word2vec_tiny_20_HOM,0.18387595
assistant,P,word2vec_tiny_20_HOM,0.35430604
fat,P,word2vec_tiny_20_HOM,0.4735116
contribute,P,word2vec_tiny_20_HOM,0.2544135
trend,P,word2vec_tiny_20_HOM,0.29861745
exhaust,P,word2vec_tiny_20_HOM,0.26997417
jealous,P,word2vec_tiny_20_HOM,0.5481373
blouse,P,word2vec_tiny_20_HOM,0.38401484
squid,M,word2vec_tiny_20_HOM,0.37912017
fragile,P,word2vec_tiny_20_HOM,0.5435691
worthless,P,word2vec_tiny_20_HOM,0.40395793
clinic,P,word2vec_tiny_20_HOM,0.45134518
hefty,P,word2vec_tiny_20_HOM,0.2514777
humor,P,word2vec_tiny_20_HOM,0.34318677
ultimate,P,word2vec_tiny_20_HOM,0.33257258
fruity,P,word2vec_tiny_20_HOM,0.36628532
rowdy,P,word2vec_tiny_20_HOM,0.3081892
zone,P,word2vec_tiny_20_HOM,0.46749482
appreciate,P,word2vec_tiny_20_HOM,0.42367858
walrus,M,word2vec_tiny_20_HOM,0.39869878
instrument,P,word2vec_tiny_20_HOM,0.422867
vial,M,word2vec_tiny_20_HOM,0.20333408
microwave,P,word2vec_tiny_20_HOM,0.41836822
mustard,P,word2vec_tiny_20_HOM,0.2968647
camper,P,word2vec_tiny_20_HOM,0.25880224
wealthy,M,word2vec_tiny_20_HOM,0.47014916
robbery,M,word2vec_tiny_20_HOM,0.34723556
epic,P,word2vec_tiny_20_HOM,0.3053051
lighthouse,M,word2vec_tiny_20_HOM,0.41630885
agony,P,word2vec_tiny_20_HOM,0.2689592
bike,P,word2vec_tiny_20_HOM,0.39654475
thrust,P,word2vec_tiny_20_HOM,0.3140183
basket,P,word2vec_tiny_20_HOM,0.4871111
capable,P,word2vec_tiny_20_HOM,0.3215426
edible,P,word2vec_tiny_20_HOM,0.3309291
series,P,word2vec_tiny_20_HOM,0.35890418
backpack,P,word2vec_tiny_20_HOM,0.50861305
fear,P,word2vec_tiny_20_HOM,0.37933654
gift,P,word2vec_tiny_20_HOM,0.48719695
giant,P,word2vec_tiny_20_HOM,0.4608878
timer,P,word2vec_tiny_20_HOM,0.5096378
hobby,H,word2vec_tiny_20_HOM,0.40517643
scrape,P,word2vec_tiny_20_HOM,0.36607596
pussycat,M,word2vec_tiny_20_HOM,0.2856853
location,P,word2vec_tiny_20_HOM,0.3547548
wolf,P,word2vec_tiny_20_HOM,0.41343197
solar,P,word2vec_tiny_20_HOM,0.3895982
elevator,P,word2vec_tiny_20_HOM,0.4778425
evident,M,word2vec_tiny_20_HOM,0.17989835
flashlight,M,word2vec_tiny_20_HOM,0.48073196
exact,P,word2vec_tiny_20_HOM,0.4137026
debate,P,word2vec_tiny_20_HOM,0.26042697
pump,H,word2vec_tiny_20_HOM,0.49500763
healthy,P,word2vec_tiny_20_HOM,0.525787
therapy,P,word2vec_tiny_20_HOM,0.34140086
crafty,M,word2vec_tiny_20_HOM,0.34422714
wandering,P,word2vec_tiny_20_HOM,0.45984536
club,P,word2vec_tiny_20_HOM,0.47934306
racetrack,M,word2vec_tiny_20_HOM,0.29133752
orb,P,word2vec_tiny_20_HOM,0.3536701
girlfriend,P,word2vec_tiny_20_HOM,0.2962619
dispenser,M,word2vec_tiny_20_HOM,0.28349233
conscience,P,word2vec_tiny_20_HOM,0.26196402
connect,P,word2vec_tiny_20_HOM,0.42541203
truck,H,word2vec_tiny_20_HOM,0.41209167
banana,P,word2vec_tiny_20_HOM,0.4107539
weep,P,word2vec_tiny_20_HOM,0.50970644
goal,P,word2vec_tiny_20_HOM,0.47262532
purpose,P,word2vec_tiny_20_HOM,0.5146455
nation,P,word2vec_tiny_20_HOM,0.47592938
slingshot,M,word2vec_tiny_20_HOM,0.42406413
proper,P,word2vec_tiny_20_HOM,0.43084058
calculate,P,word2vec_tiny_20_HOM,0.24066475
salmon,P,word2vec_tiny_20_HOM,0.36093822
overhead,P,word2vec_tiny_20_HOM,0.39880735
mighty,P,word2vec_tiny_20_HOM,0.4458991
galaxy,P,word2vec_tiny_20_HOM,0.39932555
mirror,P,word2vec_tiny_20_HOM,0.4956706
crowd,P,word2vec_tiny_20_HOM,0.4325275
bullet,P,word2vec_tiny_20_HOM,0.3837042
fishy,P,word2vec_tiny_20_HOM,0.31858832
strike,P,word2vec_tiny_20_HOM,0.5013108
havoc,P,word2vec_tiny_20_HOM,0.30569646
prosperous,P,word2vec_tiny_20_HOM,0.25449124
puck,M,word2vec_tiny_20_HOM,0.4591111
stairway,M,word2vec_tiny_20_HOM,0.3588291
indulge,P,word2vec_tiny_20_HOM,0.20510326
lure,P,word2vec_tiny_20_HOM,0.43424973
jet,H,word2vec_tiny_20_HOM,0.43743476
efficient,P,word2vec_tiny_20_HOM,0.3394071
surround,P,word2vec_tiny_20_HOM,0.37742823
impolite,M,word2vec_tiny_20_HOM,0.23190811
rocker,P,word2vec_tiny_20_HOM,0.39253592
topic,P,word2vec_tiny_20_HOM,0.3950352
sunshine,P,word2vec_tiny_20_HOM,0.42136094
subtle,P,word2vec_tiny_20_HOM,0.274145
warmed,P,word2vec_tiny_20_HOM,0.46018836
hatred,M,word2vec_tiny_20_HOM,0.2208756
antenna,P,word2vec_tiny_20_HOM,0.389841
elderly,M,word2vec_tiny_20_HOM,0.48992455
talent,P,word2vec_tiny_20_HOM,0.40364102
tooth,P,word2vec_tiny_20_HOM,0.5028566
modesty,P,word2vec_tiny_20_HOM,0.23929575
mute,P,word2vec_tiny_20_HOM,0.25025648
prosperity,M,word2vec_tiny_20_HOM,0.2036111
chowder,M,word2vec_tiny_20_HOM,0.26766655
starve,P,word2vec_tiny_20_HOM,0.18730856
moth,P,word2vec_tiny_20_HOM,0.44920892
mug,P,word2vec_tiny_20_HOM,0.42001626
panel,P,word2vec_tiny_20_HOM,0.3469143
tender,H,word2vec_tiny_20_HOM,0.33119723
robe,P,word2vec_tiny_20_HOM,0.4873138
expand,P,word2vec_tiny_20_HOM,0.36488983
flame,P,word2vec_tiny_20_HOM,0.4627577
positive,P,word2vec_tiny_20_HOM,0.31818467
hungry,P,word2vec_tiny_20_HOM,0.5211553
bank,H,word2vec_tiny_20_HOM,0.52871305
bark,H,word2vec_tiny_20_HOM,0.48628247
posture,P,word2vec_tiny_20_HOM,0.21840577
tangible,P,word2vec_tiny_20_HOM,0.13689192
harvest,P,word2vec_tiny_20_HOM,0.3977995
powder,P,word2vec_tiny_20_HOM,0.45789528
sensation,P,word2vec_tiny_20_HOM,0.39788222
gloom,P,word2vec_tiny_20_HOM,0.3032638
climax,P,word2vec_tiny_20_HOM,0.22958831
selfless,M,word2vec_tiny_20_HOM,0.26145327
brandy,P,word2vec_tiny_20_HOM,0.26070762
simmer,P,word2vec_tiny_20_HOM,0.21892266
ashamed,P,word2vec_tiny_20_HOM,0.49331102
stinky,M,word2vec_tiny_20_HOM,0.43546215
grunt,P,word2vec_tiny_20_HOM,0.33657703
flush,H,word2vec_tiny_20_HOM,0.4476351
pulp,P,word2vec_tiny_20_HOM,0.31589335
slumber,P,word2vec_tiny_20_HOM,0.32365263
empathy,P,word2vec_tiny_20_HOM,0.21660078
pedestal,P,word2vec_tiny_20_HOM,0.3092213
stylish,M,word2vec_tiny_20_HOM,0.41374528
pity,P,word2vec_tiny_20_HOM,0.37209812
defend,P,word2vec_tiny_20_HOM,0.39476165
skilled,P,word2vec_tiny_20_HOM,0.36468235
fulfill,P,word2vec_tiny_20_HOM,0.32046908
skid,P,word2vec_tiny_20_HOM,0.322816
navigate,P,word2vec_tiny_20_HOM,0.3504702
crocodile,P,word2vec_tiny_20_HOM,0.36150876
tenth,P,word2vec_tiny_20_HOM,0.4376786
ingredient,P,word2vec_tiny_20_HOM,0.41943437
gull,H,word2vec_tiny_20_HOM,0.2631173
toot,P,word2vec_tiny_20_HOM,0.42480323
draw,P,word2vec_tiny_20_HOM,0.4100608
drill,H,word2vec_tiny_20_HOM,0.38963544
elegance,P,word2vec_tiny_20_HOM,0.2566919
mischief,P,word2vec_tiny_20_HOM,0.45536667
mirage,P,word2vec_tiny_20_HOM,0.4541338
rule,P,word2vec_tiny_20_HOM,0.48749578
monstrous,P,word2vec_tiny_20_HOM,0.2684417
mellow,P,word2vec_tiny_20_HOM,0.33752987
watering,P,word2vec_tiny_20_HOM,0.4580235
musician,P,word2vec_tiny_20_HOM,0.45235822
ignorance,M,word2vec_tiny_20_HOM,0.27048126
scratch,P,word2vec_tiny_20_HOM,0.45114005
slow,P,word2vec_tiny_20_HOM,0.5029092
beach,P,word2vec_tiny_20_HOM,0.44270518
pesky,M,word2vec_tiny_20_HOM,0.3744091
lemon,P,word2vec_tiny_20_HOM,0.42617005
backward,P,word2vec_tiny_20_HOM,0.5211421
groundhog,M,word2vec_tiny_20_HOM,0.28126556
brow,P,word2vec_tiny_20_HOM,0.29873246
flag,H,word2vec_tiny_20_HOM,0.471544
studio,P,word2vec_tiny_20_HOM,0.42735422
wet,P,word2vec_tiny_20_HOM,0.47145447
keyboard,P,word2vec_tiny_20_HOM,0.40239727
surface,P,word2vec_tiny_20_HOM,0.4226375
arrive,P,word2vec_tiny_20_HOM,0.5064521
strut,H,word2vec_tiny_20_HOM,0.34125978
tactic,M,word2vec_tiny_20_HOM,0.32274577
skinny,P,word2vec_tiny_20_HOM,0.48051435
tasty,M,word2vec_tiny_20_HOM,0.3960577
remind,P,word2vec_tiny_20_HOM,0.5078909
blindfold,P,word2vec_tiny_20_HOM,0.3487315
drool,P,word2vec_tiny_20_HOM,0.35730666
swoop,P,word2vec_tiny_20_HOM,0.4457486
gas,P,word2vec_tiny_20_HOM,0.44952124
ankle,M,word2vec_tiny_20_HOM,0.38055757
reporter,P,word2vec_tiny_20_HOM,0.40745902
scheme,P,word2vec_tiny_20_HOM,0.22414671
accomplish,P,word2vec_tiny_20_HOM,0.34386835
adapt,P,word2vec_tiny_20_HOM,0.27485776
massive,P,word2vec_tiny_20_HOM,0.31844157
proposal,P,word2vec_tiny_20_HOM,0.27477378
count,H,word2vec_tiny_20_HOM,0.52718455
minus,P,word2vec_tiny_20_HOM,0.26419908
bath,P,word2vec_tiny_20_HOM,0.47944182
limousine,P,word2vec_tiny_20_HOM,0.36264312
glitter,P,word2vec_tiny_20_HOM,0.39815113
soup,P,word2vec_tiny_20_HOM,0.32364517
portable,P,word2vec_tiny_20_HOM,0.35765275
skull,P,word2vec_tiny_20_HOM,0.43918788
yacht,P,word2vec_tiny_20_HOM,0.3861576
jog,H,word2vec_tiny_20_HOM,0.5335641
inspire,P,word2vec_tiny_20_HOM,0.2471863
chin,P,word2vec_tiny_20_HOM,0.4406823
casserole,P,word2vec_tiny_20_HOM,0.25741622
nervous,P,word2vec_tiny_20_HOM,0.49411926
clamp,P,word2vec_tiny_20_HOM,0.2818963
relative,P,word2vec_tiny_20_HOM,0.37103134
batch,P,word2vec_tiny_20_HOM,0.39247844
loyalty,P,word2vec_tiny_20_HOM,0.3048754
brittle,P,word2vec_tiny_20_HOM,0.41299835
click,P,word2vec_tiny_20_HOM,0.4395618
population,P,word2vec_tiny_20_HOM,0.21834107
outline,P,word2vec_tiny_20_HOM,0.3583476
peep,H,word2vec_tiny_20_HOM,0.35951695
birthmark,M,word2vec_tiny_20_HOM,0.2079499
task,P,word2vec_tiny_20_HOM,0.4689714
coconut,P,word2vec_tiny_20_HOM,0.45915902
decipher,P,word2vec_tiny_20_HOM,0.1667202
guardian,P,word2vec_tiny_20_HOM,0.40833953
runner,P,word2vec_tiny_20_HOM,0.47165343
moody,P,word2vec_tiny_20_HOM,0.18704511
diver,P,word2vec_tiny_20_HOM,0.4379242
punish,P,word2vec_tiny_20_HOM,0.49064893
constant,P,word2vec_tiny_20_HOM,0.29828754
cowgirl,P,word2vec_tiny_20_HOM,0.42827797
concern,P,word2vec_tiny_20_HOM,0.34124085
remove,P,word2vec_tiny_20_HOM,0.5053589
shift,P,word2vec_tiny_20_HOM,0.32188392
pinch,P,word2vec_tiny_20_HOM,0.51198363
adorable,P,word2vec_tiny_20_HOM,0.4755093
zebra,M,word2vec_tiny_20_HOM,0.37404948
stash,P,word2vec_tiny_20_HOM,0.47719085
rage,P,word2vec_tiny_20_HOM,0.32462606
raincoat,M,word2vec_tiny_20_HOM,0.4730693
crisp,P,word2vec_tiny_20_HOM,0.364398
grow,P,word2vec_tiny_20_HOM,0.48610452
lair,P,word2vec_tiny_20_HOM,0.31516594
smudge,P,word2vec_tiny_20_HOM,0.4048493
virtue,P,word2vec_tiny_20_HOM,0.29888177
tremble,P,word2vec_tiny_20_HOM,0.4948265
numerous,P,word2vec_tiny_20_HOM,0.32346776
spoil,P,word2vec_tiny_20_HOM,0.55054635
strand,H,word2vec_tiny_20_HOM,0.35764408
shady,P,word2vec_tiny_20_HOM,0.55319726
porcelain,P,word2vec_tiny_20_HOM,0.33542493
leak,P,word2vec_tiny_20_HOM,0.50183564
untouched,P,word2vec_tiny_20_HOM,0.3956119
cluck,P,word2vec_tiny_20_HOM,0.39635566
badge,P,word2vec_tiny_20_HOM,0.47763202
fateful,P,word2vec_tiny_20_HOM,0.29447496
rag,H,word2vec_tiny_20_HOM,0.40534747
agency,P,word2vec_tiny_20_HOM,0.27518433
kicker,P,word2vec_tiny_20_HOM,0.40109712
impossible,P,word2vec_tiny_20_HOM,0.42399213
splinter,P,word2vec_tiny_20_HOM,0.3767959
brighten,P,word2vec_tiny_20_HOM,0.4170204
character,P,word2vec_tiny_20_HOM,0.4828349
conscious,P,word2vec_tiny_20_HOM,0.18655612
cello,M,word2vec_tiny_20_HOM,0.33046207
device,P,word2vec_tiny_20_HOM,0.43156818
seed,P,word2vec_tiny_20_HOM,0.45863774
feature,P,word2vec_tiny_20_HOM,0.3479607
hammock,M,word2vec_tiny_20_HOM,0.40488946
stride,P,word2vec_tiny_20_HOM,0.2262848
patrol,P,word2vec_tiny_20_HOM,0.38125095
boom,H,word2vec_tiny_20_HOM,0.44185528
tall,P,word2vec_tiny_20_HOM,0.50690514
scrap,H,word2vec_tiny_20_HOM,0.3172292
outer,M,word2vec_tiny_20_HOM,0.4253046
journal,P,word2vec_tiny_20_HOM,0.39236182
humble,P,word2vec_tiny_20_HOM,0.41627613
mixture,P,word2vec_tiny_20_HOM,0.34804776
jumbo,P,word2vec_tiny_20_HOM,0.4114049
mattress,P,word2vec_tiny_20_HOM,0.45931295
sway,P,word2vec_tiny_20_HOM,0.47598267
adjust,P,word2vec_tiny_20_HOM,0.38422242
hippo,M,word2vec_tiny_20_HOM,0.34296745
pharmacy,P,word2vec_tiny_20_HOM,0.37956282
guilt,P,word2vec_tiny_20_HOM,0.35274345
yellow,P,word2vec_tiny_20_HOM,0.47260553
stretch,P,word2vec_tiny_20_HOM,0.5075961
untie,P,word2vec_tiny_20_HOM,0.46908423
invention,P,word2vec_tiny_20_HOM,0.37367466
sailboat,M,word2vec_tiny_20_HOM,0.38684767
degree,P,word2vec_tiny_20_HOM,0.2272697
strange,P,word2vec_tiny_20_HOM,0.49872878
threshold,P,word2vec_tiny_20_HOM,0.28095275
nutty,P,word2vec_tiny_20_HOM,0.38242656
evil,P,word2vec_tiny_20_HOM,0.3798234
grid,P,word2vec_tiny_20_HOM,0.36886773
cheeky,M,word2vec_tiny_20_HOM,0.34385774
setback,P,word2vec_tiny_20_HOM,0.21436138
smart,P,word2vec_tiny_20_HOM,0.4768795
powerless,P,word2vec_tiny_20_HOM,0.3121893
drug,P,word2vec_tiny_20_HOM,0.22636034
bowler,H,word2vec_tiny_20_HOM,0.2643268
personnel,P,word2vec_tiny_20_HOM,0.2582259
enforce,P,word2vec_tiny_20_HOM,0.24119309
scientist,M,word2vec_tiny_20_HOM,0.48949814
toll,H,word2vec_tiny_20_HOM,0.38735428
soil,H,word2vec_tiny_20_HOM,0.42812377
near,P,word2vec_tiny_20_HOM,0.581634
fling,P,word2vec_tiny_20_HOM,0.29792368
tolerate,P,word2vec_tiny_20_HOM,0.20895568
suspense,P,word2vec_tiny_20_HOM,0.2690474
mechanism,P,word2vec_tiny_20_HOM,0.3135309
magical,P,word2vec_tiny_20_HOM,0.42059362
strip,H,word2vec_tiny_20_HOM,0.46320233
squeeze,P,word2vec_tiny_20_HOM,0.52032614
gap,P,word2vec_tiny_20_HOM,0.50659275
tiny,M,word2vec_tiny_20_HOM,0.50957376
