ambiguity_type,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
H,0.31705076,0.3927195,0.40730432,0.500079,0.4438377,0.5322417
HYP*,0.272945,0.3801388,0.41283116,0.5484468,0.4704101,0.59810054
M,0.2824986,0.3437498,0.35845584,0.42868304,0.38979614,0.45612675
P,0.30320585,0.37144825,0.3835278,0.4601673,0.4159447,0.4869339
