word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
lifelong,M,word2vec_tiny_40_HYP_HALF,0.32652062,0.3669303,0.38283023,0.41546187,0.4055824,0.41815668
pirate,P,word2vec_tiny_40_HYP_HALF,0.32175973,0.4245111,0.43219703,0.587128,0.48486224,0.6360732
gasoline,M,word2vec_tiny_40_HYP_HALF,0.31166142,0.3957597,0.37374482,0.45762813,0.40599778,0.49864492
gopher,P,word2vec_tiny_40_HYP_HALF,0.2827137,0.33842057,0.3312676,0.38762414,0.35095504,0.41263154
substance,P,word2vec_tiny_40_HYP_HALF,0.25844255,0.32924992,0.33013234,0.44365367,0.3588311,0.47388232
strap,P,word2vec_tiny_40_HYP_HALF,0.33818948,0.40900216,0.43221912,0.55335164,0.4721331,0.59592867
pitch,H,word2vec_tiny_40_HYP_HALF,0.3479472,0.4588062,0.46557945,0.6348072,0.51153994,0.6765319
countdown,P,word2vec_tiny_40_HYP_HALF,0.22588325,0.27330175,0.29989558,0.31791946,0.337257,0.39218673
pink,H,word2vec_tiny_40_HYP_HALF,0.30313602,0.41932046,0.4469437,0.58281446,0.49981582,0.6216564
perky,M,word2vec_tiny_40_HYP_HALF,0.31031734,0.35176846,0.3591172,0.40343618,0.37927544,0.42850387
fearless,M,word2vec_tiny_40_HYP_HALF,0.28701934,0.39463943,0.35361898,0.45158672,0.38337243,0.47190064
lotion,P,word2vec_tiny_40_HYP_HALF,0.34153548,0.44059327,0.4540759,0.6076167,0.49721318,0.6505834
annoy,P,word2vec_tiny_40_HYP_HALF,0.32739648,0.37701935,0.3891336,0.4357107,0.4170588,0.45101285
hoop,P,word2vec_tiny_40_HYP_HALF,0.31312907,0.44224563,0.43689322,0.5848874,0.4850364,0.6364881
doorman,M,word2vec_tiny_40_HYP_HALF,0.26126167,0.24767476,0.2960556,0.28291482,0.30913347,0.28749034
cookie,P,word2vec_tiny_40_HYP_HALF,0.26588076,0.34227136,0.36841172,0.46473414,0.42001885,0.50433576
romantic,P,word2vec_tiny_40_HYP_HALF,0.2186141,0.2145921,0.2539996,0.23929258,0.26908177,0.24867551
square,P,word2vec_tiny_40_HYP_HALF,0.3343404,0.47041565,0.46639502,0.6251415,0.5129985,0.6672552
vibration,P,word2vec_tiny_40_HYP_HALF,0.23910198,0.29268196,0.30949336,0.38854602,0.34225833,0.43395606
spacious,P,word2vec_tiny_40_HYP_HALF,0.32117894,0.38699874,0.3656551,0.42758632,0.38549766,0.44046512
toilet,P,word2vec_tiny_40_HYP_HALF,0.33837956,0.4722159,0.46455032,0.6129076,0.5090275,0.6602876
accompany,P,word2vec_tiny_40_HYP_HALF,0.2472527,0.3020541,0.28882414,0.35566556,0.30691838,0.36768895
wildlife,M,word2vec_tiny_40_HYP_HALF,0.29891774,0.38920474,0.35728264,0.4624767,0.38757476,0.49986786
speech,P,word2vec_tiny_40_HYP_HALF,0.31390858,0.35547253,0.3740394,0.4238771,0.3991116,0.4476856
household,P,word2vec_tiny_40_HYP_HALF,0.21990924,0.21550827,0.2537159,0.24536435,0.27065906,0.2650792
lend,P,word2vec_tiny_40_HYP_HALF,0.3813927,0.4942645,0.51870745,0.66124296,0.5724248,0.6823629
attack,P,word2vec_tiny_40_HYP_HALF,0.3464345,0.38772523,0.44086814,0.4804591,0.47651863,0.52138376
cone,P,word2vec_tiny_40_HYP_HALF,0.2894327,0.37602127,0.43928772,0.54827756,0.49226266,0.6020241
rope,P,word2vec_tiny_40_HYP_HALF,0.28814298,0.42718878,0.42310852,0.58781135,0.47471577,0.63447094
agreement,P,word2vec_tiny_40_HYP_HALF,0.37014335,0.4102377,0.45184425,0.46192858,0.47787178,0.4750877
unable,M,word2vec_tiny_40_HYP_HALF,0.3404152,0.39278865,0.41801083,0.47017008,0.45125207,0.4872207
rainy,M,word2vec_tiny_40_HYP_HALF,0.32546517,0.44442055,0.4971577,0.6360507,0.5556442,0.6817724
gracious,P,word2vec_tiny_40_HYP_HALF,0.23742697,0.26150504,0.281221,0.324537,0.3000353,0.34377226
hind,H,word2vec_tiny_40_HYP_HALF,0.37363273,0.48229584,0.45964652,0.55790263,0.49187854,0.5720764
