word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
keg,P,word2vec_recipe_1_HOM,0.2032276,0.2636214,0.24693625,0.3181187,0.26774493,0.33165133
aristocrat,P,word2vec_recipe_1_HOM,0.16526102,0.19294949,0.19267362,0.21616611,0.20413986,0.2236405
novelty,P,word2vec_recipe_1_HOM,0.16925497,0.18693283,0.20397569,0.2354563,0.2174944,0.2463175
pirate,P,word2vec_recipe_1_HOM,0.2056202,0.22561303,0.23671912,0.24035972,0.24946254,0.25107536
gasoline,M,word2vec_recipe_1_HOM,0.11597203,0.13314947,0.13343333,0.14829035,0.14231616,0.15691054
fringe,P,word2vec_recipe_1_HOM,0.19119802,0.21012236,0.22830787,0.24518204,0.24564506,0.27132377
corral,P,word2vec_recipe_1_HOM,0.30832636,0.25147274,0.34396422,0.2830827,0.35720214,0.2851714
gopher,P,word2vec_recipe_1_HOM,0.19935885,0.20165627,0.2295673,0.24199897,0.24179485,0.2502304
substance,P,word2vec_recipe_1_HOM,0.30896595,0.34089318,0.35992053,0.34111902,0.38099158,0.37039447
flannel,P,word2vec_recipe_1_HOM,0.33743766,0.21938394,0.3857312,0.23871313,0.3996153,0.24671264
strap,P,word2vec_recipe_1_HOM,0.25920364,0.21874943,0.30679166,0.26392773,0.32758796,0.28937334
courtesy,P,word2vec_recipe_1_HOM,0.29250628,0.23246942,0.33963135,0.24949612,0.35710728,0.25399822
pitch,H,word2vec_recipe_1_HOM,0.33811784,0.3378309,0.39498425,0.37608653,0.4155957,0.3897776
countdown,P,word2vec_recipe_1_HOM,0.28523782,0.24915318,0.31875503,0.26210323,0.33159265,0.26914412
fiend,P,word2vec_recipe_1_HOM,0.1379149,0.11769968,0.16410702,0.14110568,0.17484237,0.15446687
generic,P,word2vec_recipe_1_HOM,0.2338479,0.19746836,0.26730427,0.21709707,0.28257275,0.23073284
marijuana,M,word2vec_recipe_1_HOM,0.24112542,0.30272138,0.27845734,0.3386616,0.2916492,0.3523174
pink,H,word2vec_recipe_1_HOM,0.36094186,0.42236936,0.4872813,0.52504534,0.5285789,0.537244
perky,M,word2vec_recipe_1_HOM,0.2847687,0.2617572,0.32230854,0.26697826,0.33689025,0.26083273
society,P,word2vec_recipe_1_HOM,0.15956147,0.14450048,0.18516184,0.17456302,0.19698803,0.18328595
fearless,M,word2vec_recipe_1_HOM,0.1854174,0.16995418,0.21246451,0.17763835,0.22259708,0.18967961
lotion,P,word2vec_recipe_1_HOM,0.26751202,0.24456364,0.32280558,0.30517897,0.34646493,0.32682115
hoop,P,word2vec_recipe_1_HOM,0.2933806,0.2656646,0.32665458,0.2875626,0.3392187,0.2936038
cookie,P,word2vec_recipe_1_HOM,0.30735543,0.33002496,0.36816707,0.3476125,0.39443558,0.376343
etiquette,M,word2vec_recipe_1_HOM,0.11504574,0.1330449,0.13528739,0.1455931,0.14416021,0.15698008
romantic,P,word2vec_recipe_1_HOM,0.20355964,0.23848668,0.24298632,0.2576985,0.25780132,0.26708764
square,P,word2vec_recipe_1_HOM,0.26581886,0.3012058,0.32167962,0.31884962,0.346883,0.33278257
vibration,P,word2vec_recipe_1_HOM,0.13458261,0.17035435,0.1565147,0.18470891,0.16659242,0.19505896
isolate,P,word2vec_recipe_1_HOM,0.21018104,0.17680086,0.23628464,0.114988014,0.2468633,0.096711375
spacious,P,word2vec_recipe_1_HOM,0.245639,0.28864774,0.27887607,0.30116108,0.29265824,0.3108287
toilet,P,word2vec_recipe_1_HOM,0.19415186,0.2311549,0.23821598,0.2810126,0.25749713,0.2962426
southwest,P,word2vec_recipe_1_HOM,0.20870516,0.26653865,0.29257506,0.3020272,0.31751922,0.2922729
corpse,M,word2vec_recipe_1_HOM,0.15199758,0.16046321,0.18398522,0.18627124,0.19587667,0.2020177
publisher,P,word2vec_recipe_1_HOM,0.099243,0.116185226,0.1522419,0.16976196,0.17457256,0.19155583
accompany,P,word2vec_recipe_1_HOM,0.28308594,0.38978413,0.3756491,0.45104164,0.4093643,0.46576408
wildlife,M,word2vec_recipe_1_HOM,0.12786795,0.14769292,0.16012634,0.17790112,0.17212671,0.18804374
louse,P,word2vec_recipe_1_HOM,0.13550875,0.14517811,0.15978584,0.16847748,0.16949947,0.17915304
household,P,word2vec_recipe_1_HOM,0.23899989,0.18657029,0.26599064,0.19617069,0.27803004,0.19982992
lend,P,word2vec_recipe_1_HOM,0.23723316,0.22955951,0.29630324,0.27502486,0.32163116,0.2846806
despise,M,word2vec_recipe_1_HOM,0.086503014,0.093857266,0.107930206,0.12265416,0.117876455,0.13455352
attack,P,word2vec_recipe_1_HOM,0.28190714,0.24618389,0.32531014,0.29523793,0.34054145,0.3045636
cone,P,word2vec_recipe_1_HOM,0.28708422,0.29343498,0.3386066,0.31885865,0.3611724,0.33476374
rope,P,word2vec_recipe_1_HOM,0.22656742,0.29781878,0.31586406,0.32350108,0.3473244,0.32360968
agreement,P,word2vec_recipe_1_HOM,0.28679055,0.25026947,0.33270976,0.24387114,0.34833688,0.2489382
unable,M,word2vec_recipe_1_HOM,0.262814,0.2343763,0.30845183,0.23545456,0.3241285,0.23195498
rainy,M,word2vec_recipe_1_HOM,0.27243167,0.28756225,0.34160945,0.31789744,0.36899823,0.3295188
gracious,P,word2vec_recipe_1_HOM,0.16252697,0.13507959,0.19241653,0.16663733,0.20415355,0.18172014
hind,H,word2vec_recipe_1_HOM,0.21332788,0.25051457,0.2609859,0.3205046,0.28863034,0.35293862
park,P,word2vec_recipe_1_HOM,0.28276163,0.21734615,0.31871876,0.23284653,0.33241355,0.23531236
detector,P,word2vec_recipe_1_HOM,0.16412196,0.17536946,0.20229872,0.19768219,0.21590568,0.19719808
armpit,M,word2vec_recipe_1_HOM,0.17400514,0.19678879,0.20836368,0.23830755,0.22419594,0.25216025
distance,P,word2vec_recipe_1_HOM,0.3781417,0.38897574,0.4229803,0.3654787,0.4375876,0.37413532
eager,M,word2vec_recipe_1_HOM,0.09412642,0.103477776,0.11520018,0.12642813,0.12491285,0.14006107
drum,P,word2vec_recipe_1_HOM,0.34076345,0.31937623,0.3858378,0.36134833,0.40471175,0.3706894
accident,P,word2vec_recipe_1_HOM,0.18177599,0.14011425,0.20456919,0.14907342,0.21510234,0.15987197
moon,P,word2vec_recipe_1_HOM,0.34457934,0.36662138,0.4074272,0.38395345,0.42856234,0.38989037
pansy,P,word2vec_recipe_1_HOM,0.22898002,0.29907206,0.29094636,0.3649253,0.3142959,0.38916466
reality,P,word2vec_recipe_1_HOM,0.10435239,0.112974435,0.12185874,0.12683325,0.13112213,0.13923264
equal,P,word2vec_recipe_1_HOM,0.33045012,0.37180904,0.41098264,0.42952025,0.43975738,0.43173662
regain,P,word2vec_recipe_1_HOM,0.2214236,0.17528297,0.26109013,0.22756082,0.27622396,0.2462832
dominion,P,word2vec_recipe_1_HOM,0.13738947,0.12289142,0.16372102,0.15000996,0.17558397,0.16190448
pudding,P,word2vec_recipe_1_HOM,0.34408504,0.45244315,0.40246776,0.42460114,0.42645845,0.4187373
wing,P,word2vec_recipe_1_HOM,0.27519184,0.32369575,0.40095052,0.4329362,0.4459203,0.4551358
greedy,P,word2vec_recipe_1_HOM,0.1391988,0.11484773,0.16592093,0.13834709,0.17752723,0.15081844
hoof,P,word2vec_recipe_1_HOM,0.19203582,0.21207544,0.22374874,0.2605894,0.23716366,0.2796341
poorly,P,word2vec_recipe_1_HOM,0.112879775,0.11475892,0.13344695,0.13817401,0.1432148,0.14985849
mink,P,word2vec_recipe_1_HOM,0.18720779,0.2076619,0.21630177,0.25426033,0.228681,0.27274746
plumber,P,word2vec_recipe_1_HOM,0.12694764,0.12727281,0.14804958,0.14263657,0.15655136,0.15358071
toaster,H,word2vec_recipe_1_HOM,0.37026548,0.46669617,0.45157447,0.51468235,0.48120484,0.5228058
disposal,P,word2vec_recipe_1_HOM,0.22927447,0.25216952,0.27392036,0.29582748,0.29303333,0.29861948
pleasant,P,word2vec_recipe_1_HOM,0.23816733,0.21734428,0.28778064,0.28826818,0.3106542,0.30736226
airtight,P,word2vec_recipe_1_HOM,0.2789056,0.34600282,0.4028401,0.4048735,0.451836,0.43650723
cancer,P,word2vec_recipe_1_HOM,0.17358181,0.15004592,0.21850613,0.17837669,0.23650669,0.19972558
critical,P,word2vec_recipe_1_HOM,0.2435514,0.21911773,0.2943344,0.23865786,0.3119131,0.24783608
cloak,P,word2vec_recipe_1_HOM,0.17610438,0.19560738,0.21063688,0.21648903,0.22443365,0.22245705
honor,P,word2vec_recipe_1_HOM,0.1966893,0.1684304,0.2270177,0.19458848,0.24003163,0.20143123
continue,P,word2vec_recipe_1_HOM,0.39335302,0.4246186,0.4684264,0.39701694,0.48973215,0.37882367
placement,P,word2vec_recipe_1_HOM,0.29985505,0.31578934,0.34759074,0.33056477,0.3650898,0.33164725
panic,P,word2vec_recipe_1_HOM,0.2620797,0.25904834,0.31409675,0.2754885,0.33223435,0.26825473
rotation,P,word2vec_recipe_1_HOM,0.29050863,0.30062726,0.3331138,0.29658306,0.35131386,0.30387002
bug,P,word2vec_recipe_1_HOM,0.2785161,0.2781523,0.33270282,0.32712838,0.35398754,0.35005966
plaster,P,word2vec_recipe_1_HOM,0.2735913,0.29231703,0.3202373,0.318731,0.3385424,0.33779493
territory,P,word2vec_recipe_1_HOM,0.14924614,0.13277717,0.1740965,0.15640704,0.18551105,0.17176633
infection,P,word2vec_recipe_1_HOM,0.12286697,0.13146959,0.15764126,0.17772566,0.17502487,0.19219981
heater,P,word2vec_recipe_1_HOM,0.29990715,0.3255152,0.34705845,0.3482757,0.3668132,0.3697131
tailor,P,word2vec_recipe_1_HOM,0.15386677,0.17417657,0.18597288,0.18940416,0.1994278,0.19460277
folder,P,word2vec_recipe_1_HOM,0.22412133,0.1954148,0.26285788,0.25511292,0.28082904,0.2747613
various,P,word2vec_recipe_1_HOM,0.31953463,0.3582998,0.38562775,0.3735702,0.40767616,0.3826386
assure,P,word2vec_recipe_1_HOM,0.3547938,0.3850459,0.42887115,0.3653017,0.45109192,0.33448252
green,P,word2vec_recipe_1_HOM,0.2904088,0.2707148,0.3509967,0.32183242,0.37355286,0.34629458
sweaty,P,word2vec_recipe_1_HOM,0.23273115,0.20734577,0.27464265,0.23732366,0.29123357,0.2463668
bogus,M,word2vec_recipe_1_HOM,0.11614092,0.11692912,0.13494086,0.14284593,0.14369081,0.15192829
drip,P,word2vec_recipe_1_HOM,0.39669636,0.408027,0.47099382,0.4671406,0.49730194,0.47226846
horseback,P,word2vec_recipe_1_HOM,0.30203027,0.271016,0.34620282,0.29544908,0.36193168,0.29499012
angle,H,word2vec_recipe_1_HOM,0.29782206,0.32053405,0.37970078,0.3343031,0.40619513,0.335588
burp,P,word2vec_recipe_1_HOM,0.30732018,0.30604574,0.35669324,0.36720052,0.37688473,0.38227695
premature,M,word2vec_recipe_1_HOM,0.1817762,0.19766083,0.21874379,0.22835577,0.23570232,0.24082917
emphasize,P,word2vec_recipe_1_HOM,0.18020782,0.14352493,0.2050571,0.1660395,0.21520865,0.17944726
crook,P,word2vec_recipe_1_HOM,0.32015282,0.29646647,0.36440444,0.36932218,0.37981388,0.3824068
cardiac,P,word2vec_recipe_1_HOM,0.12280513,0.14276938,0.14305247,0.17079403,0.15184388,0.18255945
newborn,P,word2vec_recipe_1_HOM,0.14777045,0.16846438,0.17276691,0.19164056,0.18293034,0.20095608
grenade,P,word2vec_recipe_1_HOM,0.16126558,0.16548918,0.18484612,0.20019291,0.19515342,0.21428846
frisky,M,word2vec_recipe_1_HOM,0.17789939,0.17451526,0.20775808,0.16668923,0.21991071,0.1755641
goose,P,word2vec_recipe_1_HOM,0.21091887,0.27039286,0.3393421,0.41998446,0.39002746,0.4573685
anger,P,word2vec_recipe_1_HOM,0.12285004,0.110883996,0.14189368,0.13669601,0.15141793,0.14634892
burner,P,word2vec_recipe_1_HOM,0.29122126,0.3754266,0.3881504,0.44237348,0.42248526,0.44876435
mediocre,M,word2vec_recipe_1_HOM,0.09436251,0.10298714,0.11128423,0.130792,0.11974516,0.1411195
lousy,P,word2vec_recipe_1_HOM,0.09431547,0.09540005,0.11391615,0.12682375,0.12306421,0.13967884
tack,P,word2vec_recipe_1_HOM,0.36510321,0.3024305,0.406741,0.3371955,0.42262474,0.3568788
mercy,P,word2vec_recipe_1_HOM,0.13047056,0.12436086,0.15682307,0.15761502,0.16834496,0.17700712
insane,P,word2vec_recipe_1_HOM,0.2794339,0.234613,0.31494695,0.21977292,0.3284754,0.22684954
vacant,P,word2vec_recipe_1_HOM,0.21484439,0.22223611,0.24826188,0.2566955,0.262894,0.27751514
shrimp,P,word2vec_recipe_1_HOM,0.24889147,0.3287494,0.35191658,0.42716464,0.38861614,0.4272015
