word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
lifelong,M,word2vec_tiny_50_HYP_HALF,0.30978763,0.3596374,0.36678898,0.3861385,0.38881385,0.40421095
pirate,P,word2vec_tiny_50_HYP_HALF,0.3171512,0.43797967,0.42952815,0.5841462,0.4846405,0.6422745
gasoline,M,word2vec_tiny_50_HYP_HALF,0.29901996,0.38619956,0.3611757,0.449981,0.39341345,0.49104008
gopher,P,word2vec_tiny_50_HYP_HALF,0.3149071,0.36919647,0.3607453,0.4051776,0.3799103,0.42450792
substance,P,word2vec_tiny_50_HYP_HALF,0.25782424,0.3344826,0.32430112,0.44229907,0.35398185,0.47920057
strap,P,word2vec_tiny_50_HYP_HALF,0.34659952,0.42469594,0.4395255,0.55227244,0.4770037,0.59641534
pitch,H,word2vec_tiny_50_HYP_HALF,0.34181064,0.43381432,0.46035343,0.6293573,0.5082209,0.67248595
countdown,P,word2vec_tiny_50_HYP_HALF,0.2244601,0.2595906,0.30189288,0.32895675,0.3402413,0.39614895
pink,H,word2vec_tiny_50_HYP_HALF,0.28569174,0.39247993,0.4450981,0.585798,0.5000671,0.6244035
perky,M,word2vec_tiny_50_HYP_HALF,0.33733428,0.36772263,0.38589233,0.42733106,0.4058674,0.45285648
fearless,M,word2vec_tiny_50_HYP_HALF,0.28609818,0.38133353,0.34835625,0.44786245,0.37707013,0.46524283
lotion,P,word2vec_tiny_50_HYP_HALF,0.3313762,0.42881784,0.44872242,0.5994145,0.49349105,0.6466133
annoy,P,word2vec_tiny_50_HYP_HALF,0.31117195,0.3545539,0.37369522,0.41550446,0.40258262,0.42559266
hoop,P,word2vec_tiny_50_HYP_HALF,0.30812365,0.42603576,0.43571004,0.5868418,0.48319298,0.6354792
doorman,M,word2vec_tiny_50_HYP_HALF,0.24255781,0.24035496,0.27410144,0.27529213,0.2865498,0.27904555
cookie,P,word2vec_tiny_50_HYP_HALF,0.25905234,0.32551396,0.36513653,0.46367803,0.41727203,0.5083636
romantic,P,word2vec_tiny_50_HYP_HALF,0.22061303,0.21299858,0.26408347,0.23707646,0.27956238,0.25231037
square,P,word2vec_tiny_50_HYP_HALF,0.32019275,0.45207673,0.46479893,0.62322414,0.5125368,0.6643332
vibration,P,word2vec_tiny_50_HYP_HALF,0.2407058,0.30070877,0.3092861,0.39406922,0.34056914,0.43651372
spacious,P,word2vec_tiny_50_HYP_HALF,0.30536455,0.35715756,0.35500404,0.42458212,0.37892726,0.4505262
toilet,P,word2vec_tiny_50_HYP_HALF,0.34766033,0.4713781,0.4656598,0.6193806,0.5108281,0.6633848
accompany,P,word2vec_tiny_50_HYP_HALF,0.26414973,0.3194325,0.30654,0.3794352,0.32530266,0.38884413
wildlife,M,word2vec_tiny_50_HYP_HALF,0.30388805,0.39094216,0.3605841,0.46604672,0.39147186,0.4953249
speech,P,word2vec_tiny_50_HYP_HALF,0.31442663,0.34409308,0.3775828,0.4181107,0.40616623,0.44661754
household,P,word2vec_tiny_50_HYP_HALF,0.2359483,0.25091833,0.27580023,0.27230504,0.29433662,0.292914
lend,P,word2vec_tiny_50_HYP_HALF,0.36696547,0.4836815,0.51813984,0.6609349,0.57366043,0.69119805
attack,P,word2vec_tiny_50_HYP_HALF,0.3525783,0.39429805,0.44415817,0.49562803,0.4775967,0.5238125
cone,P,word2vec_tiny_50_HYP_HALF,0.29529813,0.37923637,0.43854383,0.5387383,0.48970544,0.5959184
rope,P,word2vec_tiny_50_HYP_HALF,0.29045528,0.42622912,0.42520106,0.58515066,0.47739354,0.6352482
agreement,P,word2vec_tiny_50_HYP_HALF,0.3742333,0.4114797,0.44783664,0.4651705,0.47386658,0.46982265
unable,M,word2vec_tiny_50_HYP_HALF,0.32779014,0.40140584,0.40793338,0.47028446,0.44093734,0.48052275
rainy,M,word2vec_tiny_50_HYP_HALF,0.33944675,0.45527446,0.50374484,0.6434483,0.5594747,0.68313056
gracious,P,word2vec_tiny_50_HYP_HALF,0.20157155,0.24532425,0.2534501,0.31257054,0.27565044,0.3333909
hind,H,word2vec_tiny_50_HYP_HALF,0.3721556,0.48469117,0.45617092,0.5704247,0.4879977,0.5737101
park,P,word2vec_tiny_50_HYP_HALF,0.39038968,0.531868,0.51823264,0.65259993,0.567866,0.6948438
detector,P,word2vec_tiny_50_HYP_HALF,0.29968682,0.35068196,0.3683206,0.4523565,0.3982293,0.48394912
distance,P,word2vec_tiny_50_HYP_HALF,0.38240486,0.46827617,0.44465417,0.47758925,0.4679699,0.50276077
eager,M,word2vec_tiny_50_HYP_HALF,0.3919748,0.5237671,0.53739583,0.6608561,0.5840037,0.6767043
drum,P,word2vec_tiny_50_HYP_HALF,0.20896988,0.28503036,0.37845036,0.5168567,0.4455288,0.5880462
accident,P,word2vec_tiny_50_HYP_HALF,0.4728796,0.5687408,0.5626129,0.6490292,0.5939164,0.6479817
moon,P,word2vec_tiny_50_HYP_HALF,0.26721582,0.38762775,0.42056257,0.55766857,0.47814915,0.611432
restless,P,word2vec_tiny_50_HYP_HALF,0.30513507,0.40818346,0.45417362,0.5670258,0.52803534,0.66014725
reality,P,word2vec_tiny_50_HYP_HALF,0.3156981,0.33195886,0.38288593,0.3972606,0.40911415,0.41962022
equal,P,word2vec_tiny_50_HYP_HALF,0.35218498,0.45817336,0.43602452,0.495129,0.46315712,0.5132277
buoy,P,word2vec_tiny_50_HYP_HALF,0.28090113,0.2987826,0.3511501,0.4196189,0.3813707,0.4597428
regain,P,word2vec_tiny_50_HYP_HALF,0.24459259,0.27853867,0.2866836,0.31486416,0.3068494,0.33453497
pudding,P,word2vec_tiny_50_HYP_HALF,0.21369919,0.2802088,0.26385042,0.3195965,0.2928856,0.3660808
wing,P,word2vec_tiny_50_HYP_HALF,0.39379686,0.5299026,0.49590942,0.6205832,0.53768873,0.6438638
greedy,P,word2vec_tiny_50_HYP_HALF,0.33395562,0.39811364,0.47620204,0.57679796,0.52081066,0.588585
hoof,P,word2vec_tiny_50_HYP_HALF,0.37449571,0.44218254,0.45885402,0.54096353,0.49077675,0.5707257
poorly,P,word2vec_tiny_50_HYP_HALF,0.32585543,0.3734485,0.3918735,0.43231168,0.41987628,0.45338973
mink,P,word2vec_tiny_50_HYP_HALF,0.3172823,0.34367463,0.35877326,0.3814824,0.3745628,0.39556807
plumber,P,word2vec_tiny_50_HYP_HALF,0.3468916,0.39676574,0.45237637,0.50786203,0.48507148,0.5443481
toaster,H,word2vec_tiny_50_HYP_HALF,0.34629503,0.40501535,0.44297913,0.52894145,0.48085526,0.5631619
disposal,P,word2vec_tiny_50_HYP_HALF,0.18237603,0.18227436,0.20985731,0.22679353,0.22176951,0.23562588
pounce,P,word2vec_tiny_50_HYP_HALF,0.42622462,0.45888957,0.49988973,0.52696973,0.5276592,0.5426127
pleasant,P,word2vec_tiny_50_HYP_HALF,0.35055098,0.36599627,0.42088363,0.4630787,0.44618347,0.47871855
janitor,M,word2vec_tiny_50_HYP_HALF,0.31727982,0.34220332,0.37497652,0.41921568,0.39877555,0.44251817
selfish,P,word2vec_tiny_50_HYP_HALF,0.32142588,0.4509579,0.45907295,0.6202387,0.5145276,0.64334416
cloak,P,word2vec_tiny_50_HYP_HALF,0.33519143,0.4370349,0.4284773,0.5396646,0.46454415,0.5812395
honor,P,word2vec_tiny_50_HYP_HALF,0.27204704,0.3216926,0.33101577,0.39458537,0.3600875,0.4187228
continue,P,word2vec_tiny_50_HYP_HALF,0.43782035,0.46535382,0.49273247,0.4604498,0.5103,0.46811488
fright,P,word2vec_tiny_50_HYP_HALF,0.24996431,0.26632988,0.31691194,0.36670843,0.34574294,0.40335718
panic,P,word2vec_tiny_50_HYP_HALF,0.37615308,0.49282447,0.51521754,0.6476185,0.56199974,0.67421126
joker,P,word2vec_tiny_50_HYP_HALF,0.33771586,0.40550804,0.40893692,0.5038909,0.4387529,0.5282388
bug,P,word2vec_tiny_50_HYP_HALF,0.27318344,0.34795517,0.41184348,0.5508209,0.47282666,0.6093387
plaster,P,word2vec_tiny_50_HYP_HALF,0.26905558,0.34595895,0.3585867,0.457504,0.3970314,0.49896127
poise,P,word2vec_tiny_50_HYP_HALF,0.20838253,0.22782964,0.23945232,0.26424918,0.25204104,0.27687958
territory,P,word2vec_tiny_50_HYP_HALF,0.33176464,0.35376632,0.38849202,0.42915633,0.41239265,0.4438134
infection,P,word2vec_tiny_50_HYP_HALF,0.27092317,0.32299194,0.38652062,0.46221808,0.43382117,0.51642185
selective,P,word2vec_tiny_50_HYP_HALF,0.13645987,0.15262708,0.16550845,0.1896609,0.17987192,0.20997612
heater,P,word2vec_tiny_50_HYP_HALF,0.3923325,0.46462607,0.47773826,0.57460564,0.5162942,0.6136441
tailor,P,word2vec_tiny_50_HYP_HALF,0.3139463,0.4053766,0.3807039,0.4535157,0.40940696,0.4699811
confront,P,word2vec_tiny_50_HYP_HALF,0.2647668,0.32532424,0.33423167,0.4039011,0.3642073,0.42717305
folder,P,word2vec_tiny_50_HYP_HALF,0.23533979,0.2996362,0.3741474,0.51734513,0.44422898,0.6006913
various,P,word2vec_tiny_50_HYP_HALF,0.29757395,0.38316908,0.37281218,0.50195247,0.4046772,0.53248817
green,P,word2vec_tiny_50_HYP_HALF,0.35812274,0.41072327,0.48480824,0.643996,0.53113633,0.685345
sweaty,P,word2vec_tiny_50_HYP_HALF,0.42005187,0.51312345,0.52419585,0.6217115,0.5599316,0.6408157
drip,P,word2vec_tiny_50_HYP_HALF,0.37185746,0.46019867,0.45547363,0.5382445,0.48719352,0.56585187
horseback,P,word2vec_tiny_50_HYP_HALF,0.30075088,0.37090674,0.35539192,0.41851723,0.3754816,0.42677435
angle,H,word2vec_tiny_50_HYP_HALF,0.3313561,0.4141069,0.40055367,0.47586295,0.4252853,0.4975043
burp,P,word2vec_tiny_50_HYP_HALF,0.32238978,0.39275306,0.3914734,0.44901085,0.42466983,0.48401088
crook,P,word2vec_tiny_50_HYP_HALF,0.2655915,0.32746243,0.31120014,0.37612844,0.33327782,0.39731348
rosary,P,word2vec_tiny_50_HYP_HALF,0.20240593,0.22535466,0.24434239,0.24966982,0.26256976,0.26172027
newborn,P,word2vec_tiny_50_HYP_HALF,0.24861789,0.2714863,0.28595784,0.29759112,0.30106303,0.3095709
grenade,P,word2vec_tiny_50_HYP_HALF,0.338436,0.39352998,0.39030898,0.45003322,0.41360742,0.4406955
frisky,M,word2vec_tiny_50_HYP_HALF,0.25791627,0.3243,0.32582894,0.39597255,0.35328293,0.41489923
goose,P,word2vec_tiny_50_HYP_HALF,0.22012761,0.3162546,0.37382782,0.50945175,0.44517133,0.5961965
lag,P,word2vec_tiny_50_HYP_HALF,0.1774247,0.17893854,0.20437247,0.21580642,0.21640228,0.22715642
anger,P,word2vec_tiny_50_HYP_HALF,0.28767437,0.34923333,0.37220356,0.42386383,0.40510285,0.44561693
burner,P,word2vec_tiny_50_HYP_HALF,0.26034853,0.34050325,0.33192176,0.43387955,0.3718083,0.47816607
terrain,M,word2vec_tiny_50_HYP_HALF,0.27873343,0.34706262,0.34923905,0.43107188,0.3782076,0.45949727
mercy,P,word2vec_tiny_50_HYP_HALF,0.3393238,0.41109005,0.40518224,0.44021723,0.42969757,0.45170626
shrimp,P,word2vec_tiny_50_HYP_HALF,0.16670673,0.22989823,0.3164064,0.42909896,0.3907952,0.5251711
ski,P,word2vec_tiny_50_HYP_HALF,0.33865073,0.44149634,0.40718693,0.49321088,0.43393147,0.50091904
stack,P,word2vec_tiny_50_HYP_HALF,0.3164176,0.4203359,0.46430713,0.6114118,0.51620275,0.65258676
definition,P,word2vec_tiny_50_HYP_HALF,0.26775563,0.3042714,0.33854568,0.40697116,0.36713487,0.4341413
elephant,M,word2vec_tiny_50_HYP_HALF,0.23600118,0.30159712,0.3649287,0.478436,0.43039185,0.5603356
injury,P,word2vec_tiny_50_HYP_HALF,0.2091155,0.3032879,0.29666305,0.3946978,0.33393925,0.4236112
computer,P,word2vec_tiny_50_HYP_HALF,0.29274568,0.4267664,0.40566406,0.57096976,0.462281,0.6325145
misty,P,word2vec_tiny_50_HYP_HALF,0.34761637,0.39217672,0.4122302,0.36725664,0.43435737,0.38472462
electrical,M,word2vec_tiny_50_HYP_HALF,0.22927566,0.2848406,0.27563274,0.339276,0.29498583,0.34859726
birthday,M,word2vec_tiny_50_HYP_HALF,0.36146408,0.480233,0.48936084,0.61776173,0.53734434,0.656702
haunt,P,word2vec_tiny_50_HYP_HALF,0.25365397,0.23002285,0.29200423,0.26430985,0.3070218,0.27954084
pavement,P,word2vec_tiny_50_HYP_HALF,0.39061716,0.4706993,0.46950248,0.57562673,0.49664673,0.5992633
airfield,M,word2vec_tiny_50_HYP_HALF,0.27041626,0.34306046,0.32926112,0.3798395,0.35192382,0.38611555
unsure,P,word2vec_tiny_50_HYP_HALF,0.33507296,0.39407632,0.44094312,0.49305516,0.4723716,0.49272895
monkey,P,word2vec_tiny_50_HYP_HALF,0.24206355,0.3193162,0.3904396,0.4999583,0.45752555,0.58862364
brisk,P,word2vec_tiny_50_HYP_HALF,0.21253708,0.21602283,0.24142145,0.24628699,0.25405788,0.2639996
clumsy,P,word2vec_tiny_50_HYP_HALF,0.3631756,0.39948955,0.48467267,0.5888958,0.5480365,0.6590783
beard,P,word2vec_tiny_50_HYP_HALF,0.39058158,0.50626975,0.52303857,0.6511202,0.5657029,0.6910298
