word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
keg,P,word2vec_recipe_1_HOM,0.21055675,0.2669266,0.2540089,0.31622568,0.27323657,0.32965538
aristocrat,P,word2vec_recipe_1_HOM,0.16062853,0.16482876,0.18781136,0.19699112,0.19806373,0.2026748
novelty,P,word2vec_recipe_1_HOM,0.15106381,0.17950131,0.18951449,0.23023856,0.2074045,0.2544594
pirate,P,word2vec_recipe_1_HOM,0.21131244,0.2219786,0.24183299,0.23259453,0.25356567,0.24767447
gasoline,M,word2vec_recipe_1_HOM,0.12687406,0.12834331,0.1483491,0.15872812,0.15750214,0.1662654
fringe,P,word2vec_recipe_1_HOM,0.18161345,0.19910282,0.22009651,0.2467919,0.2375708,0.27266338
corral,P,word2vec_recipe_1_HOM,0.31950396,0.29343784,0.3571444,0.3024354,0.3694504,0.3060064
gopher,P,word2vec_recipe_1_HOM,0.18575862,0.18931973,0.21358298,0.22592136,0.2255249,0.24824229
substance,P,word2vec_recipe_1_HOM,0.30239215,0.31685683,0.35459596,0.3373774,0.3745639,0.34595907
flannel,P,word2vec_recipe_1_HOM,0.34612817,0.24616386,0.3888802,0.25028238,0.4044587,0.2550433
strap,P,word2vec_recipe_1_HOM,0.24778855,0.19610009,0.29402098,0.24658938,0.31399786,0.27724645
courtesy,P,word2vec_recipe_1_HOM,0.28219026,0.23425591,0.3309223,0.25244504,0.34888422,0.25705707
pitch,H,word2vec_recipe_1_HOM,0.33605206,0.29954457,0.3838218,0.36060324,0.40331748,0.360033
countdown,P,word2vec_recipe_1_HOM,0.28018302,0.24797772,0.31538793,0.2592019,0.328312,0.26950073
fiend,P,word2vec_recipe_1_HOM,0.16625649,0.12578994,0.19088848,0.14723071,0.20125449,0.15999514
generic,P,word2vec_recipe_1_HOM,0.24629529,0.22505145,0.2827907,0.24068423,0.29835784,0.25142804
marijuana,M,word2vec_recipe_1_HOM,0.253487,0.28651562,0.29201946,0.32836813,0.30576658,0.34486264
pink,H,word2vec_recipe_1_HOM,0.36348686,0.41551423,0.48728317,0.5208077,0.52677506,0.5259587
perky,M,word2vec_recipe_1_HOM,0.28587303,0.26156798,0.3240549,0.25794575,0.3384168,0.26116776
society,P,word2vec_recipe_1_HOM,0.16081505,0.14487286,0.18496227,0.17318703,0.19494204,0.18402441
fearless,M,word2vec_recipe_1_HOM,0.17595568,0.14078544,0.20082122,0.15707563,0.21090774,0.17101908
