ambiguity_type,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
H,0.3173989,0.39412865,0.40731445,0.49902874,0.4434829,0.53010607
HYP*,0.29085332,0.38286564,0.41447282,0.5536855,0.46969256,0.602806
M,0.28384334,0.34546313,0.35800853,0.42737696,0.3886809,0.45299217
P,0.30281928,0.37153077,0.3822339,0.4574256,0.41417727,0.48330042
