ambiguity_type,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
H,0.3165775,0.39230445,0.406338,0.49856475,0.4427061,0.53127426
HOM*,0.38575187,0.47843957,0.4952961,0.6060855,0.53567064,0.6269151
M,0.28422624,0.34488863,0.35901666,0.4285824,0.38991365,0.45499396
P,0.3026677,0.3711215,0.38276264,0.459342,0.41517878,0.48656407
