ambiguity_type,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
H,0.316168,0.3919323,0.40607846,0.49810052,0.44238007,0.5293764
HOM*,0.36807248,0.45924944,0.4887175,0.6001051,0.5336399,0.62978715
M,0.28279465,0.34476987,0.357627,0.42758757,0.38846344,0.45360583
P,0.30237314,0.37140077,0.38236007,0.45879593,0.41455826,0.48482147
