word,ambiguity_type,model,nbhd_mean_distance
lifelong,M,word2vec_tiny_40_HOM,0.38366205
pirate,P,word2vec_tiny_40_HOM,0.44340134
gasoline,M,word2vec_tiny_40_HOM,0.37006906
gopher,P,word2vec_tiny_40_HOM,0.34644887
substance,P,word2vec_tiny_40_HOM,0.33850414
strap,P,word2vec_tiny_40_HOM,0.44045335
pitch,H,word2vec_tiny_40_HOM,0.4772052
countdown,P,word2vec_tiny_40_HOM,0.2891973
pink,H,word2vec_tiny_40_HOM,0.44960317
perky,M,word2vec_tiny_40_HOM,0.3695864
fearless,M,word2vec_tiny_40_HOM,0.35556614
lotion,P,word2vec_tiny_40_HOM,0.45796692
annoy,P,word2vec_tiny_40_HOM,0.38775337
hoop,P,word2vec_tiny_40_HOM,0.44697535
doorman,M,word2vec_tiny_40_HOM,0.26961422
cookie,P,word2vec_tiny_40_HOM,0.3832979
romantic,P,word2vec_tiny_40_HOM,0.24611253
square,P,word2vec_tiny_40_HOM,0.47368497
vibration,P,word2vec_tiny_40_HOM,0.31335998
spacious,P,word2vec_tiny_40_HOM,0.36319914
toilet,P,word2vec_tiny_40_HOM,0.46978462
accompany,P,word2vec_tiny_40_HOM,0.31117478
wildlife,M,word2vec_tiny_40_HOM,0.364153
speech,P,word2vec_tiny_40_HOM,0.3940456
household,P,word2vec_tiny_40_HOM,0.2743371
lend,P,word2vec_tiny_40_HOM,0.5246614
attack,P,word2vec_tiny_40_HOM,0.4470121
cone,P,word2vec_tiny_40_HOM,0.45175874
rope,P,word2vec_tiny_40_HOM,0.43578982
agreement,P,word2vec_tiny_40_HOM,0.45215243
unable,M,word2vec_tiny_40_HOM,0.40253282
gracious,P,word2vec_tiny_40_HOM,0.25739503
hind,H,word2vec_tiny_40_HOM,0.46472567
park,P,word2vec_tiny_40_HOM,0.5276123
detector,P,word2vec_tiny_40_HOM,0.3612977
distance,P,word2vec_tiny_40_HOM,0.44432276
drum,P,word2vec_tiny_40_HOM,0.41274193
accident,P,word2vec_tiny_40_HOM,0.56703055
moon,P,word2vec_tiny_40_HOM,0.43462554
restless,P,word2vec_tiny_40_HOM,0.46276936
reality,P,word2vec_tiny_40_HOM,0.36506554
equal,P,word2vec_tiny_40_HOM,0.42347312
buoy,P,word2vec_tiny_40_HOM,0.36980534
regain,P,word2vec_tiny_40_HOM,0.30019996
pudding,P,word2vec_tiny_40_HOM,0.2731235
wing,P,word2vec_tiny_40_HOM,0.5042556
greedy,P,word2vec_tiny_40_HOM,0.47223607
hoof,P,word2vec_tiny_40_HOM,0.47052577
poorly,P,word2vec_tiny_40_HOM,0.40310752
mink,P,word2vec_tiny_40_HOM,0.3222508
plumber,P,word2vec_tiny_40_HOM,0.46766204
toaster,H,word2vec_tiny_40_HOM,0.45638692
disposal,P,word2vec_tiny_40_HOM,0.20096822
pounce,P,word2vec_tiny_40_HOM,0.52309304
pleasant,P,word2vec_tiny_40_HOM,0.40219256
janitor,M,word2vec_tiny_40_HOM,0.39238343
selfish,P,word2vec_tiny_40_HOM,0.46688035
cloak,P,word2vec_tiny_40_HOM,0.44033736
honor,P,word2vec_tiny_40_HOM,0.33058587
continue,P,word2vec_tiny_40_HOM,0.50322735
fright,P,word2vec_tiny_40_HOM,0.31748584
panic,P,word2vec_tiny_40_HOM,0.5202565
joker,P,word2vec_tiny_40_HOM,0.41577643
bug,P,word2vec_tiny_40_HOM,0.41684097
plaster,P,word2vec_tiny_40_HOM,0.3483033
poise,P,word2vec_tiny_40_HOM,0.23232843
territory,P,word2vec_tiny_40_HOM,0.38832825
infection,P,word2vec_tiny_40_HOM,0.3954845
selective,P,word2vec_tiny_40_HOM,0.1637877
heater,P,word2vec_tiny_40_HOM,0.48855364
tailor,P,word2vec_tiny_40_HOM,0.38965657
confront,P,word2vec_tiny_40_HOM,0.33010587
folder,P,word2vec_tiny_40_HOM,0.38889295
various,P,word2vec_tiny_40_HOM,0.38137338
green,P,word2vec_tiny_40_HOM,0.49137306
sweaty,P,word2vec_tiny_40_HOM,0.5404135
drip,P,word2vec_tiny_40_HOM,0.45033896
horseback,P,word2vec_tiny_40_HOM,0.3585378
angle,H,word2vec_tiny_40_HOM,0.4002406
burp,P,word2vec_tiny_40_HOM,0.39141366
crook,P,word2vec_tiny_40_HOM,0.32349324
rosary,P,word2vec_tiny_40_HOM,0.2364184
newborn,P,word2vec_tiny_40_HOM,0.2851786
grenade,P,word2vec_tiny_40_HOM,0.37086856
frisky,M,word2vec_tiny_40_HOM,0.35147488
goose,P,word2vec_tiny_40_HOM,0.39387128
lag,P,word2vec_tiny_40_HOM,0.2211861
anger,P,word2vec_tiny_40_HOM,0.38542783
burner,P,word2vec_tiny_40_HOM,0.3284909
terrain,M,word2vec_tiny_40_HOM,0.35735208
mercy,P,word2vec_tiny_40_HOM,0.40907538
shrimp,P,word2vec_tiny_40_HOM,0.34943965
ski,P,word2vec_tiny_40_HOM,0.42191964
stack,P,word2vec_tiny_40_HOM,0.47706437
definition,P,word2vec_tiny_40_HOM,0.3458332
elephant,M,word2vec_tiny_40_HOM,0.32574752
injury,P,word2vec_tiny_40_HOM,0.29969847
computer,P,word2vec_tiny_40_HOM,0.41644615
misty,P,word2vec_tiny_40_HOM,0.41839993
electrical,M,word2vec_tiny_40_HOM,0.26964122
haunt,P,word2vec_tiny_40_HOM,0.29222694
pavement,P,word2vec_tiny_40_HOM,0.4641025
airfield,M,word2vec_tiny_40_HOM,0.3265922
unsure,P,word2vec_tiny_40_HOM,0.45279723
monkey,P,word2vec_tiny_40_HOM,0.40551966
brisk,P,word2vec_tiny_40_HOM,0.22251199
clumsy,P,word2vec_tiny_40_HOM,0.49066165
beard,P,word2vec_tiny_40_HOM,0.52730715
hateful,P,word2vec_tiny_40_HOM,0.21043228
profound,P,word2vec_tiny_40_HOM,0.21236806
frightful,P,word2vec_tiny_40_HOM,0.24918862
outsider,P,word2vec_tiny_40_HOM,0.22888157
