word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
lifelong,M,word2vec_tiny_30_HYP_HALF,0.31323725,0.3636727,0.37546462,0.4067655,0.39893413,0.42129025
pirate,P,word2vec_tiny_30_HYP_HALF,0.3285007,0.44161186,0.44039252,0.59041816,0.49186212,0.64135975
gasoline,M,word2vec_tiny_30_HYP_HALF,0.30159026,0.40262613,0.35878986,0.45484737,0.38928485,0.48520625
gopher,P,word2vec_tiny_30_HYP_HALF,0.28030705,0.32026726,0.32273588,0.37870213,0.34323922,0.40784186
substance,P,word2vec_tiny_30_HYP_HALF,0.27310428,0.34258088,0.334997,0.45615855,0.36171854,0.48317313
strap,P,word2vec_tiny_30_HYP_HALF,0.34389263,0.42726725,0.43913028,0.56188595,0.47927314,0.60385066
pitch,H,word2vec_tiny_30_HYP_HALF,0.3570209,0.45303604,0.4702742,0.6386658,0.5154305,0.67486167
countdown,P,word2vec_tiny_30_HYP_HALF,0.23673823,0.2763604,0.31155634,0.34593058,0.35064095,0.40642017
pink,H,word2vec_tiny_30_HYP_HALF,0.3065765,0.4245797,0.44940788,0.5827648,0.4991587,0.61392665
perky,M,word2vec_tiny_30_HYP_HALF,0.33290383,0.38235635,0.38195217,0.43007773,0.40212873,0.45237103
fearless,M,word2vec_tiny_30_HYP_HALF,0.28274307,0.38292962,0.34678662,0.44245845,0.37582558,0.47427768
lotion,P,word2vec_tiny_30_HYP_HALF,0.34034187,0.4354401,0.451596,0.6057754,0.49581587,0.6489689
annoy,P,word2vec_tiny_30_HYP_HALF,0.32785118,0.35858294,0.38595784,0.42553496,0.41554344,0.44278818
hoop,P,word2vec_tiny_30_HYP_HALF,0.31818485,0.44070548,0.44162002,0.59141606,0.48895264,0.63932765
doorman,M,word2vec_tiny_30_HYP_HALF,0.25679645,0.24248518,0.29040572,0.2715436,0.30399364,0.27692023
cookie,P,word2vec_tiny_30_HYP_HALF,0.2684545,0.33483183,0.3770602,0.47092646,0.4304272,0.5168874
romantic,P,word2vec_tiny_30_HYP_HALF,0.21135262,0.21809345,0.24840367,0.22789522,0.2628884,0.2386584
square,P,word2vec_tiny_30_HYP_HALF,0.33577055,0.47148106,0.4701337,0.63205445,0.5157413,0.67239976
vibration,P,word2vec_tiny_30_HYP_HALF,0.25339112,0.3136741,0.3203498,0.40687928,0.35071105,0.44956225
spacious,P,word2vec_tiny_30_HYP_HALF,0.3236261,0.40188748,0.38360026,0.45451674,0.4072782,0.48167163
toilet,P,word2vec_tiny_30_HYP_HALF,0.34018096,0.46539724,0.4599767,0.59978944,0.50514597,0.6594887
accompany,P,word2vec_tiny_30_HYP_HALF,0.2576048,0.30693457,0.301528,0.36083326,0.32016304,0.37616938
wildlife,M,word2vec_tiny_30_HYP_HALF,0.29475075,0.39039215,0.35722777,0.4644471,0.38686287,0.5005528
speech,P,word2vec_tiny_30_HYP_HALF,0.317733,0.32195386,0.37946546,0.43113828,0.40771788,0.4607624
household,P,word2vec_tiny_30_HYP_HALF,0.22300296,0.21459873,0.25858945,0.25376156,0.27536464,0.26441917
lend,P,word2vec_tiny_30_HYP_HALF,0.38597268,0.4991136,0.5230136,0.6584054,0.578027,0.69593126
attack,P,word2vec_tiny_30_HYP_HALF,0.36108845,0.41321212,0.45102873,0.49413246,0.48377898,0.5290577
cone,P,word2vec_tiny_30_HYP_HALF,0.3012555,0.38506776,0.44358504,0.5534902,0.49627498,0.60375965
rope,P,word2vec_tiny_30_HYP_HALF,0.2924507,0.43127126,0.4299123,0.59097004,0.47996008,0.6392407
agreement,P,word2vec_tiny_30_HYP_HALF,0.3808071,0.4255391,0.45676386,0.46988964,0.4822463,0.47159296
unable,M,word2vec_tiny_30_HYP_HALF,0.32655984,0.40835914,0.4071337,0.46789464,0.44216388,0.48695186
rainy,M,word2vec_tiny_30_HYP_HALF,0.3315317,0.44497627,0.503848,0.6366378,0.5624851,0.6931349
gracious,P,word2vec_tiny_30_HYP_HALF,0.21990529,0.24102987,0.266055,0.3072254,0.2883929,0.33692303
hind,H,word2vec_tiny_30_HYP_HALF,0.37705117,0.4910337,0.4622641,0.5720958,0.49235302,0.58388543
park,P,word2vec_tiny_30_HYP_HALF,0.39111906,0.5335768,0.5191034,0.6518486,0.569361,0.70182943
detector,P,word2vec_tiny_30_HYP_HALF,0.2886096,0.3449968,0.36150324,0.44888175,0.39358276,0.48503715
distance,P,word2vec_tiny_30_HYP_HALF,0.3769399,0.47733456,0.44562912,0.4990191,0.471928,0.5190039
eager,M,word2vec_tiny_30_HYP_HALF,0.37373936,0.4845547,0.5322714,0.6586335,0.58306783,0.66986024
drum,P,word2vec_tiny_30_HYP_HALF,0.23281534,0.3111843,0.3927986,0.5350227,0.45904472,0.5950496
accident,P,word2vec_tiny_30_HYP_HALF,0.47233725,0.5354526,0.5648743,0.65395164,0.5958396,0.6439502
moon,P,word2vec_tiny_30_HYP_HALF,0.27447262,0.3873471,0.42364997,0.56225955,0.47913474,0.60666543
restless,P,word2vec_tiny_30_HYP_HALF,0.30832502,0.4129933,0.45332947,0.5679487,0.52851003,0.6600593
reality,P,word2vec_tiny_30_HYP_HALF,0.30763024,0.3280336,0.37163845,0.40480536,0.39827186,0.4240149
equal,P,word2vec_tiny_30_HYP_HALF,0.33888823,0.4279314,0.42852652,0.51102746,0.45781144,0.5229621
buoy,P,word2vec_tiny_30_HYP_HALF,0.28706115,0.30367765,0.35746518,0.41786703,0.38731655,0.4574774
regain,P,word2vec_tiny_30_HYP_HALF,0.25485078,0.29803684,0.30371535,0.3337908,0.3254959,0.35997066
pudding,P,word2vec_tiny_30_HYP_HALF,0.22763154,0.27940944,0.2765933,0.3288055,0.30776504,0.37753627
wing,P,word2vec_tiny_30_HYP_HALF,0.39121035,0.523975,0.49171963,0.61995155,0.5359391,0.65503675
greedy,P,word2vec_tiny_30_HYP_HALF,0.3328565,0.38941792,0.47093946,0.56033367,0.51276183,0.582775
hoof,P,word2vec_tiny_30_HYP_HALF,0.37348023,0.43995956,0.46303508,0.53620476,0.49452004,0.5649235
poorly,P,word2vec_tiny_30_HYP_HALF,0.31830412,0.3503379,0.38880312,0.4320789,0.41520444,0.4444285
mink,P,word2vec_tiny_30_HYP_HALF,0.3095356,0.33493355,0.3473293,0.39120284,0.36378428,0.4004561
plumber,P,word2vec_tiny_30_HYP_HALF,0.3694788,0.42727473,0.46128163,0.5197872,0.49194857,0.542366
toaster,H,word2vec_tiny_30_HYP_HALF,0.3445414,0.42183506,0.44373786,0.53932667,0.48248863,0.57689685
disposal,P,word2vec_tiny_30_HYP_HALF,0.1604312,0.16931607,0.18426283,0.20587517,0.19496334,0.2204022
pounce,P,word2vec_tiny_30_HYP_HALF,0.42457557,0.48579997,0.50581354,0.54852474,0.53479,0.5623445
pleasant,P,word2vec_tiny_30_HYP_HALF,0.33445087,0.35414025,0.40607902,0.45834488,0.43074253,0.4820419
janitor,M,word2vec_tiny_30_HYP_HALF,0.3288192,0.3309257,0.3941287,0.43950108,0.41789377,0.45787242
selfish,P,word2vec_tiny_30_HYP_HALF,0.3250385,0.4665686,0.46475053,0.6322751,0.5194375,0.6448264
cloak,P,word2vec_tiny_30_HYP_HALF,0.33211643,0.43554398,0.42515552,0.5416304,0.46094224,0.5779853
honor,P,word2vec_tiny_30_HYP_HALF,0.27726427,0.3342124,0.3409572,0.40529215,0.36903012,0.4387122
continue,P,word2vec_tiny_30_HYP_HALF,0.4343019,0.5067968,0.49215478,0.500079,0.5106304,0.48652846
fright,P,word2vec_tiny_30_HYP_HALF,0.24746677,0.2810839,0.31833985,0.36888453,0.34721756,0.41105166
panic,P,word2vec_tiny_30_HYP_HALF,0.37864327,0.4979593,0.5190411,0.6462545,0.5667241,0.6691783
joker,P,word2vec_tiny_30_HYP_HALF,0.33267853,0.4311195,0.40000835,0.50334716,0.42790863,0.52407146
bug,P,word2vec_tiny_30_HYP_HALF,0.2603936,0.32804015,0.40556496,0.54179084,0.4701383,0.61218625
plaster,P,word2vec_tiny_30_HYP_HALF,0.2623446,0.3453504,0.3555851,0.4381411,0.39742112,0.49165744
