word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
lifelong,M,word2vec_tiny_30_HOM,0.3145574,0.34215233,0.36901498,0.3865889,0.3898772,0.4021718
pirate,P,word2vec_tiny_30_HOM,0.3209316,0.42530525,0.43740803,0.59063035,0.4877797,0.6394492
gasoline,M,word2vec_tiny_30_HOM,0.30324647,0.38784263,0.36022437,0.4586913,0.39291316,0.4940682
gopher,P,word2vec_tiny_30_HOM,0.2766191,0.31983986,0.32985806,0.3853718,0.3510331,0.413557
substance,P,word2vec_tiny_30_HOM,0.26284853,0.34301636,0.33018264,0.4518395,0.35968307,0.48117977
strap,P,word2vec_tiny_30_HOM,0.34802902,0.43239078,0.44142395,0.5617881,0.48027137,0.6107477
pitch,H,word2vec_tiny_30_HOM,0.35454634,0.46031582,0.47028115,0.6389029,0.5158944,0.6757545
countdown,P,word2vec_tiny_30_HOM,0.21626107,0.2581577,0.289208,0.29138118,0.32917026,0.36734638
perky,M,word2vec_tiny_30_HOM,0.35165545,0.38039997,0.40186635,0.4419817,0.4217146,0.46573368
fearless,M,word2vec_tiny_30_HOM,0.27879113,0.37875628,0.34024256,0.43261865,0.36921397,0.4617038
lotion,P,word2vec_tiny_30_HOM,0.33668968,0.44281614,0.45336655,0.60630596,0.49677762,0.65043384
annoy,P,word2vec_tiny_30_HOM,0.31874034,0.3978267,0.37840343,0.43044728,0.40867874,0.44924435
hoop,P,word2vec_tiny_30_HOM,0.31550425,0.43977463,0.43871063,0.5892892,0.48644355,0.64215225
doorman,M,word2vec_tiny_30_HOM,0.23296663,0.21660663,0.2634557,0.24010879,0.2758477,0.25134963
cookie,P,word2vec_tiny_30_HOM,0.27174315,0.33103198,0.37893063,0.4788687,0.42981806,0.51575696
romantic,P,word2vec_tiny_30_HOM,0.20923917,0.20837407,0.24087586,0.22295249,0.25599995,0.23760861
square,P,word2vec_tiny_30_HOM,0.33136788,0.46044376,0.46654156,0.63009,0.51336884,0.66748714
vibration,P,word2vec_tiny_30_HOM,0.24088898,0.29436886,0.31162927,0.37769037,0.34380424,0.42953485
spacious,P,word2vec_tiny_30_HOM,0.29825708,0.38602027,0.35172123,0.44355118,0.37292588,0.4596923
toilet,P,word2vec_tiny_30_HOM,0.34206408,0.46980804,0.46552947,0.6086005,0.50917095,0.6636584
accompany,P,word2vec_tiny_30_HOM,0.24877396,0.28419942,0.29601654,0.3523537,0.31243613,0.36425826
wildlife,M,word2vec_tiny_30_HOM,0.28627,0.3802666,0.3495624,0.45248824,0.3819336,0.4921006
speech,P,word2vec_tiny_30_HOM,0.3236917,0.34395316,0.38242948,0.4329456,0.4081406,0.45566982
household,P,word2vec_tiny_30_HOM,0.22978187,0.21351951,0.27338925,0.26015738,0.2917722,0.27408212
lend,P,word2vec_tiny_30_HOM,0.38420257,0.49554744,0.5253392,0.6658283,0.5798607,0.70238036
attack,P,word2vec_tiny_30_HOM,0.3463354,0.40156007,0.43690234,0.4822055,0.46920767,0.5185281
cone,P,word2vec_tiny_30_HOM,0.29659083,0.369236,0.44355538,0.5425222,0.4985364,0.6109246
rope,P,word2vec_tiny_30_HOM,0.28799388,0.4237209,0.42917004,0.58863777,0.48168853,0.6410505
agreement,P,word2vec_tiny_30_HOM,0.37613088,0.42438376,0.44800925,0.4519143,0.4738692,0.46118158
unable,M,word2vec_tiny_30_HOM,0.3284753,0.39210188,0.4097702,0.46342745,0.44375542,0.47906312
rainy,M,word2vec_tiny_30_HOM,0.32847223,0.44551313,0.49752563,0.6458759,0.5561964,0.69263977
gracious,P,word2vec_tiny_30_HOM,0.23424101,0.25198278,0.28556335,0.31401953,0.30585468,0.3388841
hind,H,word2vec_tiny_30_HOM,0.38628933,0.48480856,0.46411845,0.574011,0.49574345,0.57441854
park,P,word2vec_tiny_30_HOM,0.3912699,0.5322299,0.52028304,0.6540676,0.56946295,0.6968666
detector,P,word2vec_tiny_30_HOM,0.2908636,0.35258552,0.35913822,0.44266826,0.3906683,0.48543102
distance,P,word2vec_tiny_30_HOM,0.37512365,0.4527388,0.43833613,0.48434946,0.4625838,0.49622926
eager,M,word2vec_tiny_30_HOM,0.39397413,0.5244211,0.5356975,0.64856905,0.5781725,0.63568425
drum,P,word2vec_tiny_30_HOM,0.23813207,0.33015826,0.39307228,0.5321751,0.45764697,0.60068595
accident,P,word2vec_tiny_30_HOM,0.47566143,0.5744011,0.5629306,0.63738865,0.5906321,0.61650264
moon,P,word2vec_tiny_30_HOM,0.2908762,0.40450928,0.42918473,0.56833917,0.48492607,0.6144389
restless,P,word2vec_tiny_30_HOM,0.29938066,0.40182823,0.45168832,0.57029235,0.5270887,0.6602196
reality,P,word2vec_tiny_30_HOM,0.29906532,0.31847233,0.3716948,0.3999835,0.40018418,0.43309775
equal,P,word2vec_tiny_30_HOM,0.34125927,0.41205254,0.42717093,0.50294495,0.4559844,0.5152477
buoy,P,word2vec_tiny_30_HOM,0.29507357,0.30790028,0.36455852,0.41789737,0.3965506,0.4637313
regain,P,word2vec_tiny_30_HOM,0.26729545,0.29701558,0.3144573,0.33588958,0.33555984,0.348074
pudding,P,word2vec_tiny_30_HOM,0.22564118,0.28410357,0.27106333,0.3316178,0.30146146,0.37105945
wing,P,word2vec_tiny_30_HOM,0.386036,0.5201183,0.49612865,0.6273938,0.53993833,0.65196455
greedy,P,word2vec_tiny_30_HOM,0.3356372,0.38825953,0.47484082,0.5570807,0.5170305,0.57624274
hoof,P,word2vec_tiny_30_HOM,0.38572735,0.4294901,0.46365985,0.53296345,0.49649036,0.56043464
poorly,P,word2vec_tiny_30_HOM,0.3060658,0.32667905,0.37854427,0.43246582,0.4057342,0.4500328
mink,P,word2vec_tiny_30_HOM,0.29069537,0.33456165,0.33117196,0.3802297,0.34662303,0.38828778
plumber,P,word2vec_tiny_30_HOM,0.34739697,0.39342064,0.45068753,0.51392955,0.48267052,0.54170954
toaster,H,word2vec_tiny_30_HOM,0.34738117,0.44450715,0.44743046,0.5488928,0.48436356,0.58325154
disposal,P,word2vec_tiny_30_HOM,0.17363754,0.19407108,0.20222135,0.22377151,0.21328934,0.23601814
pounce,P,word2vec_tiny_30_HOM,0.42840084,0.4792733,0.50772464,0.5526222,0.53666747,0.5707578
pleasant,P,word2vec_tiny_30_HOM,0.33096248,0.35095975,0.39725116,0.45397353,0.4234584,0.47529298
janitor,M,word2vec_tiny_30_HOM,0.3379603,0.37763488,0.39399007,0.4406436,0.41563404,0.4634719
selfish,P,word2vec_tiny_30_HOM,0.32345536,0.45277703,0.46426296,0.63305026,0.5196721,0.6589206
cloak,P,word2vec_tiny_30_HOM,0.34468132,0.44709748,0.4364815,0.537884,0.47053155,0.57458156
honor,P,word2vec_tiny_30_HOM,0.2657619,0.34157932,0.3272423,0.39965016,0.35687497,0.42627892
continue,P,word2vec_tiny_30_HOM,0.43914127,0.51178396,0.49477613,0.50781053,0.5122158,0.49367714
fright,P,word2vec_tiny_30_HOM,0.24533467,0.29480836,0.31493744,0.3722584,0.34425956,0.40941066
panic,P,word2vec_tiny_30_HOM,0.38588768,0.5047287,0.5236144,0.65862995,0.5734835,0.6986833
joker,P,word2vec_tiny_30_HOM,0.33283585,0.41161454,0.40251434,0.5041432,0.43013373,0.5333598
bug,P,word2vec_tiny_30_HOM,0.27345908,0.33878556,0.413002,0.55333936,0.47655976,0.61420465
plaster,P,word2vec_tiny_30_HOM,0.27184483,0.3275261,0.36286587,0.44222707,0.39979702,0.47588524
poise,P,word2vec_tiny_30_HOM,0.19355984,0.24282685,0.22748363,0.2745385,0.2420084,0.28932148
territory,P,word2vec_tiny_30_HOM,0.32465407,0.33619046,0.3787219,0.42344815,0.40221584,0.43876415
infection,P,word2vec_tiny_30_HOM,0.27201515,0.3209961,0.38707343,0.4640857,0.43565327,0.5069981
selective,P,word2vec_tiny_30_HOM,0.13562644,0.1390543,0.16351204,0.18973471,0.17675045,0.20992139
heater,P,word2vec_tiny_30_HOM,0.38576317,0.46779037,0.46771926,0.56379133,0.5034958,0.5963749
tailor,P,word2vec_tiny_30_HOM,0.32362345,0.4038526,0.3901869,0.46175078,0.41639876,0.47334737
confront,P,word2vec_tiny_30_HOM,0.2697426,0.34127226,0.33433306,0.4045494,0.36114353,0.42704952
folder,P,word2vec_tiny_30_HOM,0.24132669,0.32395893,0.38208127,0.5316465,0.4503422,0.60978186
various,P,word2vec_tiny_30_HOM,0.30613238,0.40776986,0.38308993,0.50903934,0.41647208,0.54061145
