word,ambiguity_type,model,nbhd_dist_20,nbhd_pairdist_20,nbhd_dist_100,nbhd_pairdist_100,nbhd_dist_200,nbhd_pairdist_200
keg,P,word2vec_recipe_10_HOM_HALF,0.21685675,0.25229457,0.25754842,0.3161652,0.2790619,0.33163315
aristocrat,P,word2vec_recipe_10_HOM_HALF,0.16220774,0.20353489,0.18866456,0.21387915,0.20046471,0.21614973
novelty,P,word2vec_recipe_10_HOM_HALF,0.15181927,0.17390287,0.18655261,0.22657432,0.20226063,0.24615915
pirate,P,word2vec_recipe_10_HOM_HALF,0.21602187,0.22189075,0.24777372,0.2417791,0.2607605,0.2519543
gasoline,M,word2vec_recipe_10_HOM_HALF,0.11574082,0.1251893,0.13495523,0.14732574,0.14418532,0.15943524
fringe,P,word2vec_recipe_10_HOM_HALF,0.18991521,0.20750353,0.2277847,0.25296998,0.24615628,0.27289954
corral,P,word2vec_recipe_10_HOM_HALF,0.28272086,0.26495892,0.31369096,0.27225348,0.32535386,0.28672078
gopher,P,word2vec_recipe_10_HOM_HALF,0.20564279,0.19949485,0.23479886,0.24090049,0.24556583,0.24799441
substance,P,word2vec_recipe_10_HOM_HALF,0.3072102,0.326451,0.35710606,0.35511756,0.37799293,0.3520904
flannel,P,word2vec_recipe_10_HOM_HALF,0.3404777,0.24579792,0.37819663,0.24450228,0.39369106,0.24820872
strap,P,word2vec_recipe_10_HOM_HALF,0.24670725,0.21031712,0.29277918,0.26374432,0.31320795,0.2949923
courtesy,P,word2vec_recipe_10_HOM_HALF,0.29753816,0.2387261,0.34081334,0.24699551,0.35773852,0.25384337
pitch,H,word2vec_recipe_10_HOM_HALF,0.34483117,0.3179618,0.39496216,0.36118603,0.4154576,0.37965938
countdown,P,word2vec_recipe_10_HOM_HALF,0.2766291,0.24474144,0.30917424,0.25277638,0.320665,0.25466913
fiend,P,word2vec_recipe_10_HOM_HALF,0.1503624,0.11652037,0.17395094,0.13409998,0.18605681,0.14890654
generic,P,word2vec_recipe_10_HOM_HALF,0.24072304,0.23233157,0.27775553,0.24558264,0.29332963,0.24612905
marijuana,M,word2vec_recipe_10_HOM_HALF,0.24847515,0.2598525,0.28364858,0.32170048,0.29949144,0.34614137
pink,H,word2vec_recipe_10_HOM_HALF,0.3695095,0.4286889,0.48622757,0.5178957,0.5255315,0.5238784
perky,M,word2vec_recipe_10_HOM_HALF,0.3107637,0.27797315,0.3472351,0.28171363,0.3606852,0.27669817
society,P,word2vec_recipe_10_HOM_HALF,0.1505681,0.143336,0.17546155,0.16483267,0.18799277,0.1814657
fearless,M,word2vec_recipe_10_HOM_HALF,0.18493536,0.16097046,0.2137859,0.17610395,0.22310036,0.18351486
lotion,P,word2vec_recipe_10_HOM_HALF,0.26832327,0.2618272,0.32105282,0.3153811,0.34817985,0.32974735
hoop,P,word2vec_recipe_10_HOM_HALF,0.2832983,0.24759567,0.32168007,0.2768303,0.33594403,0.28594223
cookie,P,word2vec_recipe_10_HOM_HALF,0.30529934,0.29364696,0.3683399,0.340876,0.39441323,0.3730864
etiquette,M,word2vec_recipe_10_HOM_HALF,0.11893304,0.13730413,0.13716274,0.15184273,0.1453781,0.16035749
romantic,P,word2vec_recipe_10_HOM_HALF,0.20701857,0.24080047,0.24859814,0.2617363,0.26347592,0.26973912
square,P,word2vec_recipe_10_HOM_HALF,0.26572365,0.31389126,0.31924886,0.3202869,0.3450672,0.3346647
vibration,P,word2vec_recipe_10_HOM_HALF,0.14198759,0.17239837,0.16278218,0.1997679,0.17126113,0.20435062
isolate,P,word2vec_recipe_10_HOM_HALF,0.21526316,0.2416976,0.25335622,0.18481982,0.26720536,0.18944828
spacious,P,word2vec_recipe_10_HOM_HALF,0.23712897,0.25352913,0.2712143,0.29416648,0.2864005,0.30975562
toilet,P,word2vec_recipe_10_HOM_HALF,0.1876121,0.24472618,0.23518726,0.2901101,0.25588268,0.29918167
southwest,P,word2vec_recipe_10_HOM_HALF,0.2138428,0.27830392,0.30209628,0.32887873,0.32785812,0.3072398
corpse,M,word2vec_recipe_10_HOM_HALF,0.16014394,0.18435326,0.19266406,0.20999539,0.20439577,0.2204939
publisher,P,word2vec_recipe_10_HOM_HALF,0.10297284,0.12186337,0.15485865,0.17611778,0.17785831,0.19510493
accompany,P,word2vec_recipe_10_HOM_HALF,0.2788443,0.39223248,0.38260272,0.47372037,0.4190077,0.48413736
wildlife,M,word2vec_recipe_10_HOM_HALF,0.13822886,0.14305124,0.16462274,0.16507784,0.17565876,0.17767431
louse,P,word2vec_recipe_10_HOM_HALF,0.1335114,0.15364495,0.15614662,0.1694008,0.1654161,0.18335259
household,P,word2vec_recipe_10_HOM_HALF,0.23796389,0.17349716,0.2691584,0.19039966,0.28007224,0.1952567
lend,P,word2vec_recipe_10_HOM_HALF,0.23034003,0.22584663,0.2888426,0.2674728,0.31347817,0.28606954
despise,M,word2vec_recipe_10_HOM_HALF,0.08968097,0.097677186,0.10935555,0.12219806,0.11894107,0.13548175
attack,P,word2vec_recipe_10_HOM_HALF,0.27742887,0.25431955,0.3159568,0.28442603,0.33225265,0.3078527
cone,P,word2vec_recipe_10_HOM_HALF,0.27560776,0.2837581,0.32832047,0.31099173,0.35330406,0.3342205
rope,P,word2vec_recipe_10_HOM_HALF,0.23275316,0.2966695,0.32032406,0.32563463,0.3499263,0.32673535
agreement,P,word2vec_recipe_10_HOM_HALF,0.2798606,0.23558536,0.33093864,0.23671308,0.34690732,0.24163741
unable,M,word2vec_recipe_10_HOM_HALF,0.25729072,0.24344303,0.3011131,0.23584175,0.3168041,0.22955957
rainy,M,word2vec_recipe_10_HOM_HALF,0.26921883,0.28561726,0.34007183,0.3234252,0.3676394,0.32547328
gracious,P,word2vec_recipe_10_HOM_HALF,0.1489925,0.14609161,0.17152695,0.17103626,0.18097727,0.17721137
hind,H,word2vec_recipe_10_HOM_HALF,0.20584857,0.22592169,0.26259983,0.31294972,0.2910272,0.35531053
park,P,word2vec_recipe_10_HOM_HALF,0.28310496,0.23010027,0.31929147,0.23807967,0.33355635,0.24482115
detector,P,word2vec_recipe_10_HOM_HALF,0.16364205,0.17574024,0.19756179,0.19170946,0.21020517,0.19759129
armpit,M,word2vec_recipe_10_HOM_HALF,0.17863253,0.19321948,0.21380731,0.2331837,0.22929524,0.24644302
distance,P,word2vec_recipe_10_HOM_HALF,0.36257058,0.36970893,0.40915382,0.37077388,0.4264894,0.37280792
eager,M,word2vec_recipe_10_HOM_HALF,0.09387908,0.09995877,0.1160112,0.12616746,0.12680522,0.14222243
drum,P,word2vec_recipe_10_HOM_HALF,0.34307033,0.29151803,0.39315927,0.35027614,0.41051057,0.367198
accident,P,word2vec_recipe_10_HOM_HALF,0.16932023,0.1305728,0.19607058,0.149684,0.20749755,0.15663335
moon,P,word2vec_recipe_10_HOM_HALF,0.3434197,0.35460648,0.41058823,0.38474214,0.43182936,0.3947245
pansy,P,word2vec_recipe_10_HOM_HALF,0.23586106,0.28657153,0.29261458,0.36616805,0.31674567,0.3880284
reality,P,word2vec_recipe_10_HOM_HALF,0.1070922,0.1011438,0.12532455,0.12692194,0.13427235,0.13995054
equal,P,word2vec_recipe_10_HOM_HALF,0.32587716,0.38765562,0.41256157,0.4393523,0.440764,0.4381593
regain,P,word2vec_recipe_10_HOM_HALF,0.24413788,0.21477917,0.2833418,0.25187513,0.29865548,0.26779756
dominion,P,word2vec_recipe_10_HOM_HALF,0.14780287,0.12508938,0.17213649,0.15632227,0.18341175,0.16452101
pudding,P,word2vec_recipe_10_HOM_HALF,0.34073567,0.43722224,0.40476844,0.426766,0.42816392,0.4100041
wing,P,word2vec_recipe_10_HOM_HALF,0.27221167,0.3200511,0.396496,0.42925328,0.44308797,0.45496494
greedy,P,word2vec_recipe_10_HOM_HALF,0.13840948,0.112890996,0.16365176,0.13429335,0.17446427,0.14619347
hoof,P,word2vec_recipe_10_HOM_HALF,0.18130401,0.19572979,0.21258095,0.24505837,0.22594982,0.26386565
poorly,P,word2vec_recipe_10_HOM_HALF,0.117889464,0.11217911,0.1382505,0.13659844,0.14760125,0.14752738
mink,P,word2vec_recipe_10_HOM_HALF,0.20100054,0.21295261,0.23144053,0.24267395,0.24433388,0.2693511
plumber,P,word2vec_recipe_10_HOM_HALF,0.11167772,0.103913136,0.13123943,0.13110645,0.141397,0.14711575
toaster,H,word2vec_recipe_10_HOM_HALF,0.36496177,0.45485237,0.44836435,0.51404434,0.47979385,0.5129756
disposal,P,word2vec_recipe_10_HOM_HALF,0.2233088,0.2537329,0.26846227,0.30475006,0.28910956,0.3125895
pleasant,P,word2vec_recipe_10_HOM_HALF,0.22909327,0.2237484,0.27815205,0.29150397,0.30084625,0.303538
airtight,P,word2vec_recipe_10_HOM_HALF,0.28640157,0.34800902,0.40897328,0.4028399,0.45663816,0.43834928
cancer,P,word2vec_recipe_10_HOM_HALF,0.15742013,0.13432747,0.20527619,0.1894254,0.22580385,0.20576596
critical,P,word2vec_recipe_10_HOM_HALF,0.24018188,0.24017693,0.29135707,0.23050815,0.30754068,0.23592803
cloak,P,word2vec_recipe_10_HOM_HALF,0.17288719,0.18521881,0.2010256,0.20478728,0.21345705,0.21588692
honor,P,word2vec_recipe_10_HOM_HALF,0.2008328,0.16584595,0.230808,0.18555774,0.24379212,0.1958144
continue,P,word2vec_recipe_10_HOM_HALF,0.39585024,0.4335888,0.46471462,0.40262818,0.48596725,0.38626954
placement,P,word2vec_recipe_10_HOM_HALF,0.2759261,0.31343758,0.320152,0.33477452,0.33808342,0.32689342
panic,P,word2vec_recipe_10_HOM_HALF,0.27381122,0.27399558,0.32581994,0.28392637,0.34410012,0.2736515
rotation,P,word2vec_recipe_10_HOM_HALF,0.29240534,0.2968312,0.3357365,0.30612612,0.35203293,0.31299824
